date,excess_log_return,RF,log_Mkt-RF,rev3,rev4,mom1m,indmom,log_Mkt-RF_lag3,cashpr,chatoia,chinv,chinvest,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsaleinv,rsup,chsaleq,chnanalyst,turn,baspread,max,aeavol,bm,cashdebt,sp,acc,noa,operprof,rd_sale,sue,first_lag_excess_return
2014-12-31,11.51168370199843,0.0,9.386557756538256,163.55948173265688,-273.6460521943996,366.86210325888,-27.687988102159085,225.2201492840454,-13014.497043680729,74.70526119201712,36.929630954529685,-77.0020628691527,-45.5160076924281,59.24274358247237,250.31232373701408,159.06150184517264,410.6438316022089,300.7674031028516,2333.9344079913653,-225.3490337320386,79.60557977384698,-6.917116085433349,-2020.5476394665968,64.95668156461215,36.1032734995722,17.06067741281049,9.65677784968473,-236429.83950989693,-11.159772488072347,796.6068002129665,0.2678435114644215,3.8642845596952977
2015-01-30,-5.494826469444972,0.0,-0.223753888335701,-203.06237660526773,166.60474613336757,359.9918335206222,-27.99383468924368,-107.97523837369192,-3054.7300255791724,103.07956762648392,48.207791694220006,-86.94140703242809,45.49568372563425,34.99166523067631,295.4746409961928,205.402532341501,435.5691420761405,375.3211625399878,-275.7554954371243,-1143.5769538778666,-1.8719820715205628,-17.29727951976861,534.5506772394338,110.3103477774066,1.9497541704043329,69.95001102112064,-2.2646869849359774,144963.3157350365,1.353011295378451,-16.853867908402435,1.1923058087397322,11.51168370199843
2015-02-27,26.538076388506603,0.0,-11.802794825759143,336.13574223276635,-205.0709799719927,496.38229023591424,-70.96128591733039,135.55643255953566,-2730.4194210845912,93.64621274996072,65.22979836340407,-111.61614525727045,48.16816501691145,-2.800928590450235,191.77459302876483,104.94892520810664,477.7689644317428,330.6473849138744,32.97079721221789,876.7318505135847,-59.25206623596688,1.447757081345003,260.10856860273816,-15.752201215592777,2.2384720334205213,3.935608313362991,26.657489401709057,-208942.2294641044,26.135343001447666,2.965329160154738,0.0018580984318455,-5.494826469444972
2015-03-31,11.146982803204676,0.0,22.2339268458564,79.95910608613447,336.66288910665685,554.827075358698,-14.659660016073286,136.85771555118288,-46714.52397426972,34.71398632001145,69.69796874877281,10.29275940333604,48.800403977851474,-2403.306482485038,-62.19445663319558,2549.276906931757,382.4757172195574,2630.0264942440717,-994.2462866585764,-112.36256948731716,12.892650816062256,-13.29006893569408,1323.4570222156735,-155.43427397718642,71.39374679585956,-331.57175150731973,-72.19272647219081,-314188.1158158593,-2.10488947024578,-838.440926812334,5.168562542878333,26.538076388506603
2015-04-30,-14.479574146490483,0.0,-4.222877185724226,154.01255493545182,80.23005878575492,635.0464368194516,-35.64007554986392,-3.293875161982378,-44327.02694730787,-31.482298598880327,4.808091567097631,29.454921753004136,33.76158808013024,-2404.9195580747382,-24.12974235516002,2627.740481279222,239.15785713648867,2509.03599781927,1047.0331060220267,240.51153936241556,100.07289355080934,22.27326174932853,1184.8014545383458,-49.011520052790274,-4.928324336666492,-135.5501327708639,-92.19844907297424,138884.00390402786,-5.8433547803857095,0.6683252296624147,0.222257952163039,11.146982803204676
2015-05-29,5.288628028843023,0.0,2.2098248041153363,-69.57628569439214,154.99101398812627,277.00349629736246,-70.29100832130499,-173.9922692168605,-48705.740694838336,-97.25341633632908,3.700258430847081,11.633100860532895,61.11635514700944,-2310.307215354813,-141.41757263612448,2420.4867539651136,91.78254575208348,2389.8699647595918,678.6138559663748,-209.5749113327497,-36.32557938081538,23.3222814036734,-1081.9056164357207,-56.576565012139326,-7.031096297866156,-308.1414618394192,44.49519248011919,-17696.436435382813,-7.92249368509249,-0.7269946920009502,-0.1300326117259835,-14.479574146490483
2015-06-30,2.1389030543572463,0.0,5.060564076897575,398.5740141105725,-70.05252588779516,421.79219062568126,-29.532157077468383,326.411003598514,25742.6829825289,-147.64315799059327,-95.07922087033974,-11.80691143046831,325.702968745875,16.63550630202896,204.78177396769,209.0616742574424,-86.4029565472569,-89.02896427936406,1230.6775675747267,563.3933033188468,-37.438717338370566,-6.2161229167925285,-630.0897012396508,-142.01849638359772,-5.8905306421636965,-45.08662757155798,119.02449726042887,-812825.1999810301,22.46533735498048,62.08102383125394,-4.660002757659145,5.288628028843023
2015-07-31,-11.091277336475551,0.0,-5.78009530370012,157.50010800854784,397.2013798120745,47.32343110504428,55.50851649998358,-61.77504033262552,17402.533748850452,-140.80636042606574,-82.6407939664598,-6.499202267821772,330.0508849480631,-25.2660353744225,166.46802816007963,172.07941681651295,-82.53168033692944,-84.41408527363326,-636.3742137424173,818.8215167019011,18.196442709252096,3.091692208123618,345.9450831130298,18.68580646280907,-3.735971790395581,27.65233710470693,-20.69291990651586,-69948.43007136323,-1.5399484883339485,-7.570227895386608,0.001072408352943,2.1389030543572463
2015-08-31,-7.906927346991029,0.0,5.732029063913625,-208.8661930589507,158.6923474622751,-256.5099970643262,42.35721590795716,32.28291585371927,15675.380898860609,102.94229197426206,-34.758233412379205,33.09190471747959,417.0601225393878,45.81240136355908,159.07021499934467,232.6009862127792,-102.00940394641562,142.30961388738234,-982.7282128286988,-636.2541948509229,-43.64506950401688,-15.490878382364484,572.9601587076231,42.50498360267966,-4.3046577461440165,230.4399209072062,-0.9129198930880448,214453.97400601956,-856.4033364379619,0.1489781474458595,0.0802365567314522,-11.091277336475551
2015-09-30,-4.8835014481192935,0.0,-23.314718151423747,78.285898452347,-206.8753196562011,-178.6106869978192,15.26547937396964,73.8290482154588,-10722.584959297445,46.459384888156045,65.61406852566076,43.8054159029056,344.41221873069344,78.04174830768305,-376.67374247645,-195.62049153182147,-110.7297807313388,-95.75132456468675,-2606.95369316952,1084.0547069164586,22.497992316448062,6.494910827684748,517.0806291561021,-42.82070983678023,-54.20639874714459,-135.48002098455254,-86.47299639906859,-158193.49733283184,8.636975535408226,-0.378332713936274,-0.0995939259001642,-7.906927346991029
2015-10-30,17.067676864808217,0.0,-11.652117057657968,25.397024020605794,77.96457263945489,-337.88014148926294,26.344700320918648,-83.97663096609303,-21689.24148290963,44.0162088354254,64.4847832640556,60.17926441690583,-45.77087218391633,78.47608511092054,-382.9112069935108,-169.4409811866248,-71.72212896731985,-72.1936857384138,-1423.878481704916,-373.4879076388456,-51.8784294762406,-16.240110757365528,-642.7150661454125,28.9991564963716,-286.0274855662998,54.78371518725044,-37.84764589490223,-68106.22533888742,3.302829601737642,577.6352903301888,-0.9273566531882738,-4.8835014481192935
2015-11-30,-25.34224889367501,0.0,27.865268566501275,-144.39419080152567,27.70680656743599,-100.5116040824444,-25.791656756593515,83.03693381274994,-21709.317093910624,9.693600382834529,19.03135880580041,55.98822951311424,-308.3176899396292,-44.53659683661158,73.63036910293123,267.27226313482873,-209.35746493484876,137.56561086030132,-1571.1329379211809,217.42455148431367,95.326829612612,16.283738688347626,-721.9846503422787,62.39410159697718,34.723254156390816,234.78268113297872,-11.124225641310147,-101666.05443575606,868.9126427265496,3.722043378401054,0.004736814976991,17.067676864808217
2015-12-31,-9.043492876777186,0.0,2.0911654568016065,-128.40900625377708,-144.67462824250526,-295.70748160811087,-20.523116974860528,-340.627911179318,-20557.09035853543,47.180154772784775,-3.733790726411424,29.39855448080324,-331.66945050690794,0.0,393.6226043070806,430.64779142021433,-211.4211303986221,338.8988304793492,1746.5453297265574,-352.2914207070853,-69.74112122734641,22.21849380241747,-1804.3315806064395,188.88586082700024,133.13547782254443,187.6521409036432,-1.703455319390514,825650.9159059748,-10.690550531826489,-265.64315075407376,0.6688434506678811,-25.34224889367501
2016-01-29,-18.54316172685284,3.7247447216682814,-8.17085874563714,-81.64995008519408,-126.89330573140056,-277.3022493956173,-36.967377364453576,-168.79984809526488,-713.9158694096495,51.92292555074255,11.743213854250143,20.078144709924157,-138.71677861715477,0.0,400.85271862511735,428.6284592381403,-230.21180363396545,379.834844575132,4176.268711660101,-1577.75876493234,7.338470528747052,-35.776184137569885,95.55686422111012,-158.24933037824667,-13.066076014734762,-176.74968871710325,-12.861731903965904,59022.454126711935,-8.915148223537074,-2.6055965302713844,-0.18693737931918,-9.043492876777186
2016-02-29,9.39621076097742,3.716510738247266,-22.085538282956254,255.3700222696488,-82.80318470617544,-468.64183682501215,122.83192351526098,402.3700116884334,1207.8954289614342,30.10411731954992,18.16402287653901,3.11667890407414,-78.85521947107867,0.0,286.37663972488576,309.39563100270266,-247.76957874808176,324.5925585240127,4163.951394529051,1491.229173426649,46.84763557677076,-15.907323997734238,161.2644632098718,-36.55540841275752,6.110184615335186,-53.70939637759329,41.0092483474408,468288.5041079186,18.781906453328645,1.2914448600450328,-0.0074249779031138,-18.54316172685284
2016-03-31,29.696965520888195,7.407035341047142,-0.2963481036372818,-326.57118163592656,254.20709955085172,-583.1445067971563,-13.671395446989123,29.893424708449647,-5190.331820704148,-34.73057874755831,55.37195146758751,32.725052678432725,237.24473879269183,76.73738671268663,-91.81245300383485,-14.84924746236094,-241.92439225932716,117.64876726523543,1722.1959393263687,967.4272528793426,-96.03890112797237,-2.820254376963021,835.7342102192551,111.45071867965362,-33.71250990465188,-43.82261182920138,-99.35805981596089,-17852.141595797613,-29.603403884675917,36.83133394032637,-0.4003619058841956,9.39621076097742
2016-04-29,0.5455053003862038,7.418513726414659,24.95280709900891,-120.38951157352632,-330.778153477158,170.52117741881136,1.1291691509542423,-117.78068338710708,-31551.387512163456,-62.52000469818444,17.445180546655312,34.21416541421526,233.1813145664023,59.79822163465103,-146.9212662301258,-78.61254308679287,-253.0546626649225,-33.82785791527365,-1976.323192149068,-1859.509567576648,52.38349827045656,5.411476163612633,-160.66698165416983,71.46699151158646,-13.245263593024248,110.08275707929124,-75.01432711089797,-92815.3173136022,-9.762254262127328,-3.6538623682032494,0.2277262989188009,29.696965520888195
2016-05-31,3.7135875660421336,3.728438865880502,3.4141393971458327,-270.6799216215301,-124.50103552145424,299.7505133710753,-14.568252362294476,-322.25998076099137,-27567.308661202995,-153.38704972410144,8.609008218783003,55.25084118196199,-12.03269663178224,59.37319654739871,-364.2464027134912,-300.4584767532284,-168.82369075788822,-265.47360777498284,-2118.8306934461225,266.21277687263955,-11.681033382524618,56.57059978560176,-758.6874132016255,-7.163224013579111,-12.338733172790342,-212.1099079097885,58.22349987611352,144708.59623447247,-18.378664343524576,7.811868192923498,0.1793153360850483,0.5455053003862038
2016-06-30,17.360164549715403,3.728896164818324,6.578399839738869,140.12822709218483,-272.292651633494,625.7868135280653,5.036652852072345,-4.339527098570616,16299.62859712287,-21.86117736165027,-43.94104867627102,34.91331079183628,-24.7108793256246,-103.64666054760552,-29.439297287723605,335.8913125496208,-34.49265679391882,194.10376574355047,-1598.3258671475946,1070.2253280778168,35.27497551355589,20.45575625431502,944.4197146644492,-90.26594463861238,94.79829124321596,36.75300333161886,234.4709227897117,-214366.6068577636,45.77575052978909,-254.8975062301589,1.5864639087490204,3.7135875660421336
2016-07-29,18.59377586383452,7.462203703320862,-0.1865718859000545,428.9051526102903,139.40656883850386,739.091309717905,86.88820827278887,365.2181836029755,17627.941972260713,7.496759474689792,-31.830599648431853,-15.755784774100103,223.15836916874983,-140.3427605095944,87.66157333819959,439.2669279132451,-20.90070429821129,292.5015771060307,92.65713754631966,836.9390392485293,-44.16383275478279,2.117587769952479,561.2323011674262,3.188925737703812,43.021344831044445,32.57683390193779,-2.605835939243086,-68129.01406291872,2.696056937735648,-2.4652396036559594,0.1879011295993637,17.360164549715403
2016-08-31,-2.243271896638804,7.485848860089783,14.497173504531954,6.221839090962416,434.9045106282328,590.1903105170755,3.2109911635080244,50.01758663829806,17653.32386726791,219.97450563065323,13.657966329264465,-23.503700703747896,366.0112063547485,-367.0861537798645,585.7807225048042,1041.2131255573763,6.237757891517404,1003.8508899482104,-2005.918867570432,-2203.647135800164,11.817941020058242,19.21802764637266,-79.496928929354,16.759174799466564,-27.86240692050123,100.51487455691448,-15.569286010235423,-47009.23208750039,0.2367897209248326,-9.991528144263183,0.0569702937513474,18.59377586383452
2016-09-30,-6.721157363976971,7.511327163279773,1.8727716678368376,58.28554565273976,5.7403302592686245,559.5854212115541,-7.764393297032951,97.01422892295894,13059.667321050214,133.23725569945964,50.28625430900567,-28.28387952249185,156.95572349651056,-271.4223148461989,168.9796205314447,642.7505182981332,18.57409569780617,655.1165371659298,-3448.278753140842,939.320774454094,53.66617254525306,3.245654046663958,-473.44926019775903,-129.05559642132403,-61.50511759963175,-179.08767910006054,-89.3861558731503,-116164.1527083274,-2.0324543930050822,-3.280031433172468,-0.0751611584596112,-2.243271896638804
2016-10-31,-21.833572299810328,7.506491085067132,0.9369457851616732,253.258668200395,57.95165809998656,390.1544864524222,65.33680378571393,-2.7465131820179187,20885.402336207357,113.59644159589664,48.93434675825985,-47.77314258367024,0.0,17.888124912568912,171.79503893465042,281.5321489170521,21.754162081778794,289.5316271794172,-4457.815395974165,-665.9281262774475,-57.0780661946792,-17.807559582748354,-109.49056882008152,-59.89110462132612,35.08369637548981,-97.31036375066242,-14.857494558400418,-9951.975429186596,-1.0778828348906586,1173.1713237375768,-11.090286767044516,-6.721157363976971
2016-11-30,34.501500770829935,7.4984077416190145,-7.649390924983718,275.4911602721388,251.8242200694017,-181.7965040356882,7.132186108251737,212.16526880330912,20567.56525798289,125.16328357395976,15.293768164780047,-52.84983492511103,0.0,19.23553078335518,520.443567396823,592.5800467692274,115.16316195305062,507.35982465453367,345.0969447809182,297.5846346204921,-9.371567287105336,-2.949119854912624,3502.635824033052,24.419246759058296,50.49552310493755,128.59180334561552,33.620397100810976,-91565.35168780386,22.49923052500651,106.9873700533401,-0.7059367749107803,-21.833572299810328
2016-12-30,9.675881674040262,3.7338989645528486,17.717836687510086,-22.38994141614583,273.72307203254206,34.89177219107987,-33.08125931832749,27.096727767309304,-6476.651265779683,116.27652740764545,11.263102448449011,11.484404984770714,-39.43268184943149,203.5577269528848,254.24424557394923,243.68160960114287,146.73855584511864,287.8008097101039,2995.104286059636,-641.6622095426919,33.32258725115378,-58.20122373293134,12.191871423357952,-10.62070730860478,19.327846439057964,99.42845420229878,-50.00948107047898,627979.6568132471,-0.7458414930762274,6593.376331133698,11.337767333700189,34.501500770829935
2017-01-31,-11.689640669204849,11.27238596835168,6.775063437627768,-116.57593179582284,-23.365202943925063,195.6569020819477,-6.915884507767033,13.729748960486782,-5736.662653695735,106.51978752985109,11.158855701579366,2.040134109736022,-138.550124789427,238.9038823115465,305.9378219281639,280.4044466458228,145.48137988182037,323.67408859448807,4659.595850158197,-876.7720367538393,77.46758074546221,87.9955836050608,-1093.5296377034383,40.646939119175386,19.492172478433474,45.92228467166251,-7.59612783843977,196517.25700778145,2.675627523411606,147.33625025640686,-0.0598584426710906,9.675881674040262
2017-02-28,-6.466973008894663,15.055301788781351,7.229002500727219,-318.01979513671625,-117.62759359031064,152.94169997169524,-41.58687496499512,-112.56168793334754,-8909.552422251792,92.69285666869018,19.728781148774807,-33.262180605439866,-21.122942686638304,199.87300912574503,205.8515745306304,190.11206214160552,161.32744673337388,276.89978986405185,1436.9154338725702,1667.5561484365633,-77.04316761518965,21.813508709077155,-756.174326675492,20.57150652016935,13.407677114497574,128.92142820601975,50.02891889091831,692208.7594235763,1.5970304832858917,-183.0451757921592,0.0061253825811942,-11.689640669204849
2017-03-31,4.266171794468196,15.01986982749159,13.166291827347838,495.4765271601575,-317.6460322263692,419.5508511723506,-75.85232006887082,260.571906384536,24805.41603677485,97.40806949195928,31.039765325267663,-23.72267599079664,-22.18142179820017,-4195.8003509719765,92.58505427084336,4523.785956118507,262.0846485458396,4562.263593763626,426.8847238829165,676.6882643830331,-16.40412971309013,-4.678984850400752,1522.0134614584822,-201.63066056246817,-4.732113211616934,-122.60110130081512,-74.7338962900775,-153984.66444758698,-14.377012996655026,-7702.048183010525,-0.8622641394033954,-6.466973008894663
2017-04-28,-2.470128100209528,11.24514880310502,0.6364764203275473,138.27656372766566,494.19629162730814,-5.036352779742558,-33.49309150488332,98.80686884227636,30343.10385945646,31.64895401564123,10.705811015151284,-27.480713896390014,49.377928538480354,-3648.398601943936,-30.351076480848384,3795.028457775063,246.9254848459586,3792.908184343893,-791.6532269736597,-662.5890676997897,9.31599563217685,-45.54024104885536,329.7162031878506,-37.70748100478204,-5.441284164092451,-108.38915964943908,-69.28548554602042,174436.28439487144,-13.733474839083271,-43.952866795550506,0.2112241249669643,4.266171794468196
2017-05-31,-27.26749023316834,18.75649786768506,4.064724278066504,-161.8324100614341,137.92342940754082,-185.09317357395352,-66.90787246237406,105.38220219811636,29215.8255042724,18.93228745668283,11.288643782708297,5.15127761994253,1.7622728509680528,-3776.861888170675,-19.104030789081325,3850.166093896669,464.1448932657904,3864.309147469869,-637.874089329684,-125.94059204801532,-33.97678078952708,-62.543543614800114,-1445.5832080856644,60.00811934254398,-9.481487922884869,174.65594274305977,28.41976323523141,63678.94466838613,-6.689817450494616,4.729559007950684,0.0276144751195036,-2.470128100209528
2017-06-30,8.597533352968568,22.498948732475267,3.9514695207796224,-34.97438544158201,-161.9705327753757,-385.6084775432645,61.888397524799686,192.201084871259,30192.437654672867,-5.349101037875702,-40.35090404701663,19.164766802998955,173.35228439722604,-125.22254572589344,141.4030359217042,197.23730679424747,378.3567596254761,101.62731049191686,-1665.8885029870075,1092.341714732219,-17.958145071522438,-5.692966728839792,-228.18096090727613,102.77928300289432,31.08866670636661,109.19726064015912,291.04495971790345,1116463.8640006073,54.65128433009477,-132.97416863661255,3.8762387928671895,-27.26749023316834
2017-07-31,-2.3450675274664867,22.334991772968124,2.890489039744804,52.72358619287219,-32.303189725611375,-237.421825731176,33.13719717816913,9.1786120211391,29471.018116800253,4.499228243851377,-29.02023693551629,29.237074982202863,158.3663510380741,-149.44356008092458,133.69940739265775,186.8536064157824,378.3398491852295,110.8696020061723,-48.9525728547244,-1177.639577535448,3.939592973193527,5.711026547950723,-1234.871900460607,-7.52553105826837,-2.2130484541695523,13.710128618893576,-29.613842496994423,-189619.47426147384,-8.267799130894218,-17.3149340589718,-0.2057305982154664,8.597533352968568
2017-08-31,-23.259150752324903,26.10466324970745,6.904392147675317,-42.65961812614719,54.37479956837095,-306.049791670473,13.586424194821609,58.73383330655551,28551.98179099065,8.785868489741004,4.962379754453215,35.07464091935749,39.65763049646582,-108.51383467153508,-7.64522748478646,110.08223999042944,233.0241701926676,133.18444847755015,263.1525638330538,-494.26809699807336,101.8962275594868,-0.7190334661673887,-156.38808298055028,0.5613238345840728,-58.73754243669924,-66.78942202638791,-13.606759016054768,31592.708469484,-25.781491878461736,9.778903879109862,0.2948794133978971,-2.3450675274664867
2017-09-29,22.48444885713856,33.53812515783614,0.5950707551364931,-351.1103057243051,-41.90119382086344,-608.0410158546891,24.5816365133236,57.057443246314776,15915.852364429884,-29.34373176992088,36.77742041223079,-171.55556957318845,-70.35461633076041,87.90765042300455,-254.19030557536723,-138.69494449814437,172.43236820611068,-156.68623538103157,-160.23927158846763,603.4174313442072,-80.08314770925102,-19.79452131980463,-352.2474749318708,244.06208865221788,-37.893841661828816,140.86027669052737,-38.794417769381965,-163424.9754766114,-6.29107800594926,3193.849352592312,-3.128925036116053,-23.259150752324903
2017-10-31,-9.82159354677209,33.39673118267885,9.19068644625468,109.82396490314493,-347.154380151124,71.45599911154898,5.648655253657548,41.679383763614176,13239.552457642874,-37.2967134213398,31.38366212893632,-172.15823940654175,-65.67228464561664,89.09147329164858,-245.2547564540335,-135.02892273530088,163.62398516433012,-167.62410786542938,-3258.2031029303425,-399.2835758296205,42.93679311801958,-9.5706209722955,670.2560510375833,-5.832356904933022,-0.9900828271201192,-25.46202439402714,-5.181749996514718,-149400.87094850466,-3.387462322947158,89.47169328888367,0.0297757601459522,22.48444885713856
2017-11-30,15.617516416680491,33.5333162998063,8.28288464196854,-18.77537430097201,110.66413362774306,-173.65086859130548,10.243422762078955,100.15081820153222,11457.91892364618,28.44633458374528,30.148940809871934,-176.56890871128874,-28.53899202255326,70.98192969312056,-13.751612940637228,59.114343359484266,159.8260729107698,84.55893209166753,-3079.4231939873807,1342.4963615321303,-86.39410927175291,41.2465359309067,847.9679212156752,39.75460106852097,44.18434317587918,229.2219885309837,11.595643130193444,168573.96002419663,40.82798491234024,73.18597747004969,0.0469036479774618,-9.82159354677209
2017-12-29,4.287427483019288,29.74932168882619,11.415806522092495,-334.5133272339376,-16.775736884563948,91.6401246049306,13.723871176660978,8.605148526297755,905.9641374178676,107.80963539972582,53.73822031017802,62.248820046658814,-18.64768864715736,74.93704776053248,159.99093603217128,193.90276952977567,193.27834261046112,402.4128348793695,-2750.6136925056358,-187.8059464575208,51.81149816209066,-0.9893558554859964,55.96047924888353,51.82854216285614,-28.488041972085227,114.4601781270594,-136.56811908542727,1428348.2856770456,-23.499587344776444,-899.5586941850624,4.702978451687044,15.617516416680491
2018-01-31,-1.2304351182213051,33.55056824989028,3.927048394443633,321.4596530964168,-338.2676909817066,519.4546693107987,-12.312193672210467,134.17357341604787,8164.389655743432,127.82978372692924,61.69222434598554,65.07024838275304,10.85096798152915,87.10674749992555,214.8656545653788,249.5940841726585,199.90787494233197,478.6396732957384,196.65675844625275,-2207.782974943466,-16.884380141582312,-41.03190191804072,-469.2048894787831,16.46585864404733,5.542147017215797,26.60076961269124,19.532403218294803,166816.96287052706,17.302665795115104,14.970872661529938,0.0304235745911549,4.287427483019288
2018-02-28,-22.11190951202576,41.02332135885527,20.228262264366883,-137.2324421874918,320.92599194358297,203.884102778979,-38.46294316567763,120.58526394071072,7404.668184472301,104.33637722788792,64.94549372455677,37.02264545373757,23.334650146620262,91.61744260615572,53.52184239614467,93.9581752227111,184.83113889953432,349.8180567398007,2884.2125071687256,1422.908139942061,50.24208206535525,-24.620444336698935,1289.787344236331,-12.465271040010975,-2.5455677745199523,-17.590953724642077,25.02929683024757,90795.94024858253,-11.148818288521454,-59.433883240145406,-0.1581718797507729,-1.2304351182213051
2018-03-30,4.340969421410376,41.00676663287514,-13.84603590880841,251.4088447057475,-137.80874298865018,37.98755224097808,-51.52015655304778,166.44862496542058,232.2704818991972,161.3393606527852,35.2060535616406,41.99079487457403,217.20460789268776,-2547.985987048569,128.13900973781068,2812.0447510193094,247.7227479722156,2888.785862496782,3431.035135826223,533.8726407265299,-20.59021623297525,8.000027857846021,-544.0981339018635,60.74431128000288,-15.097355186448738,339.22537698840324,-39.28574930014415,492976.7179506831,8.6128044955272,-2455.588421550664,-5.3557840685639775,-22.11190951202576
2018-04-30,-2.570040335143844,44.54854672695633,-8.817792503601195,87.7149748286522,249.2830611147083,-144.76648707346908,0.0,56.657424955358415,3951.74309122546,83.88985485168072,-6.591371275081777,41.180551004183776,59.22162053736438,-2549.189608260406,88.12123023188737,2706.485757156392,245.89727699396525,2668.048430205893,983.4533036652948,-379.2129204519838,102.4755660937172,-14.489928689382964,-145.9813042511705,-133.4411330348289,-36.08982574022849,-154.1614529282433,-79.89275985300367,-173082.75648504496,-26.9030959774434,-2.637998514568096,0.246090045039504,4.340969421410376
2018-05-31,16.326738601481956,52.12563119679948,1.0763129001517528,10.39163877068803,86.22149240884616,-255.7688726758201,-40.79439272620336,293.0881221110613,3261.31212688242,46.025631931279946,3.823966362453669,58.03575621455889,-52.54855935432165,-2849.905567917857,-72.78633203843306,2867.636423870558,249.70939722995612,2899.682642895182,-2452.323360476716,-213.95933754500084,-71.50437180755347,14.358796003768134,-697.8496544110039,38.55303678544169,48.00410987505797,164.48552334339274,130.48499819346154,31657.474750697613,-20.37588066669548,12.440966942773954,0.0293495319620415,-2.570040335143844
2018-06-29,-2.818718391207802,52.098433445746124,9.719292481633136,-306.1200958264887,12.071773622043375,-31.92720993270232,-46.844208586029794,-200.53027064735235,-15775.061685727407,-12.049072711316686,-10.331643168585629,135.59243013184383,-127.34923020740874,-168.44827316461402,38.42393332722083,201.56859596262228,238.9641509068068,197.00747575046503,-1759.427081393305,2287.687820881553,35.35451675309491,-2.0018607125108474,1703.1688630788594,173.35007758232905,9.477550568735836,469.2843867296433,102.8341307957463,-884140.0498424545,33.402648813491794,139.277591758166,-0.8645905658083897,16.326738601481956
2018-07-31,6.794025673401411,52.260270430298455,1.7846356296634251,63.67769959711508,-309.4780224033385,259.7529361630501,22.874134311462385,-129.00431083580833,-11912.89952505599,-12.196288807500032,-2.21903620992366,137.19279240716986,-149.89114963176837,-192.08968161488576,-13.313057854574922,150.33076464841795,242.0501556245017,169.2023681888862,-1445.6755440054783,-2198.906398254132,-51.48763061875195,62.52838737510854,1096.1525536812114,41.808264286087706,-2.3625680670313614,37.849738698699184,-6.731177001513107,-85811.86648143455,6.290040940590018,-1.037746519922564,0.0118635552754175,-2.818718391207802
2018-08-31,15.97789594856954,59.68394551790539,11.69473345414631,-20.063436392623142,65.5306207947001,312.3401441909283,42.51914521277337,15.684097492371505,-5064.974703208862,36.66790837190764,29.704930539012206,34.59321779915847,-42.039329063078576,-12.355291706578132,-169.16431878398885,-80.77657982640198,402.8522411388749,66.30406096978032,47.259174232513146,506.0966625350839,13.46925458252798,-37.63608603228545,-186.2469939735984,-80.37680532366949,-37.031995827605016,403.62758066861625,-32.24655776012676,453367.20076827705,-8.781888010538296,-248.7015370842893,-0.9721250582576588,6.794025673401411
2018-09-28,-5.260041419090141,59.75568962183865,12.611118540982254,244.14307891280407,-22.32259807056319,586.9630491479306,35.183821652996194,142.05201266190093,6298.019894073312,92.42093511430473,31.20211120941308,-47.14193415311203,169.44896221365346,106.79367513750492,-76.22338304380631,77.33782260256758,536.9435157058431,76.45548189662455,-882.5645178130052,165.70541205347763,36.1780450156802,51.24071570608919,-1643.4892541642955,-68.85344394210824,-35.0298873652514,-101.98929125684845,-68.87890808747542,-576155.7383328825,19.48166024124839,1066.8197223734005,-4.219269465310132,15.97789594856954
2018-10-31,-35.57517649740673,56.17978745426579,0.2238944613035708,-17.526523578710187,241.5171772682908,298.4771446119027,15.15583564159184,26.15264131779169,113.35308782862036,85.23288014393364,22.189614729535243,-46.99298578653156,170.51447218021565,110.12080432676764,-61.3980331921179,94.29584607744158,548.4697501545397,69.0184797139946,-725.559137187357,-975.481546157931,82.52561876005967,46.621827942243954,144.76664637537942,84.80707707708416,-1.0540508928890515,136.95207826960268,-15.024169127118284,63922.06462044269,-0.0346377090976375,0.0153635607364321,-0.0151730418127433,-5.260041419090141
2018-11-30,-5.208497894041525,71.09841748026908,-29.84391218986677,119.87035429411824,-17.08226528991012,-193.10369542548133,0.5984156309739368,171.25615440745182,4310.950280781333,90.30721558689405,7.617440698915117,-46.56981721836312,211.02798540159824,126.07415090650956,183.0488680764579,261.9802237789796,440.7283729068752,198.7353232414207,-50.77172431267479,644.9187231424421,-141.05240539384573,-43.15885362406118,1277.9657328238563,-118.33373069843036,45.96866067497152,-369.01437270545375,12.586432697633938,-85570.59615413472,22.979445786673523,0.3164454159104934,-0.0940118024222709,-35.57517649740673
2018-12-31,-44.8488645855991,66.91683379145684,6.218545903479508,251.28660429018245,121.2342857958141,-359.94229433358424,-12.867791040170111,182.05796196095383,-6647.382007498196,17.041984320227986,63.62016333738548,-19.074776730017053,98.38884200792688,74.20843130091073,-99.79676595093112,-131.8576967294145,312.2826646008536,108.25107657330034,-899.3465936235538,1065.5964704312637,74.09201603439959,5.15752410610628,-608.6422679623192,17.281109178831684,21.53559959043676,-240.8909995748309,23.578442584722907,-203226.3446662128,-35.258603281597175,436.40716158684427,1.253717379021304,-5.208497894041525
