date,excess_log_return,log_Mkt-RF,rev2,rev3,mom1m,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,pchsale_pchrect,pchsale_pchxsga,illiq,beta,idiovol,size,mom,max,gammaps,aeavol,bm,cash,rd_mve,cashdebt,depr,lev,acc,cfp,noa,cfpq,salecash,salerec,sfe,first_lag_excess_return
2020-01-31,4.206684266615183,13.009067409118456,-121.8614091775282,205.2455009596204,529.3304974423949,147.9713974255697,103.0002504991108,-189.6772728652641,14.542477209785837,18.692162908962963,-0.3323636464607115,10.338135310440409,0.6990413555742663,58.09827646934264,-868.9068129552031,61.49598306243104,0.6259363739115766,276.1009037916342,21.88944960077697,13.342920211289083,0.0,5.461567931786135,8.112895654504996,16.682299633939692,-2.36308633992212,-25.736568333225023,300469.51561796665,-25.736568333225023,270.2843818018973,60.92705827196187,-1.0931586787218637,-3.934925762041904
2020-02-28,-46.68129857068791,-0.5241570261724474,498.0941141974684,-121.99584083911556,416.2829499924306,275.2905187697327,147.78635537075107,102.87144602520034,153.90349990942872,-82.69030339088931,0.3077836338266198,-5.70437843045795,0.1706044230742804,-9.08880671692259,-434.8309041057439,8.326576910075232,-0.2034345888354385,2109.214729908876,-8.311616843394404,17.23876376050498,3.407796963951813,13.32194211660493,-12.206600856384227,384.9751991057965,-122.92520838351436,382.2371745862472,-17517750.934499383,382.2371745862472,-1394.9292862355423,121.64906777318174,7.557184652000544,4.206684266615183
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8550869651240111,-484.4430895103005,-30.49547934637257,-7258.899176620056,-1181.8101854596823,-816.3908551468268,-1.9873452963923013,-5154.698876579447,-5125.724219623295,-1675.0067611366171,-3.407796963951813,-414.5851311796117,-454.3731307229778,-18929.719053731504,537.1597542584532,-843.5520412841297,-129599086.3390021,-843.5520412841297,-5049.239420588958,-9357.90116293158,-113.78546498601354,-46.68129857068791
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
