date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashdebt,cashpr,chatoia,chinv,ep,lgr,agr,chcapx,grnoa,pctacc,chatq,chcshoq,chtx,invest,chinvest,egr,operprof,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salecash,chsaleq,O-score,sue,chfeps,sfe,turn,baspread,beta,idiovol,size,max,r_sq,aeavol,bm,cash,rd_mve,depr,gma,lev,quick,pchquick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,cfpq,ibq_adj,currat,dy,pchcurrat,saleinv,rd_sale,roavol,salerec,tang,chnanalyst,disp
2015-09-30,-123.11424872645425,109.57629086294648,0.0,-43.59088963034049,2.7157571568268835,16824.462687148643,-2003.9538799458378,-652.897232285994,-1089.5626844216602,1209.4839453541722,-51.71805950943077,-3711.7349946914405,-8380.234538311212,476.59778814617636,150.87576105855,-152.2147430933536,133.35947106730418,58.075845369634415,4.238701719873779,-83.95094113126639,0.0,-76.49588744860615,-9.610106585413016,-1015.4054680664551,-303.31812675811693,-324.3368197399351,-2311.569540155299,-168.3056450556302,-124.55465884373316,-324.3368197399352,94.24309932706991,0.0,134.78484452182252,4193.372889762118,-514.1261219175423,-122.31030701411876,296.9664876057308,156.5785663887196,-500.2643866217413,631.8072578440057,187.45841111381304,942.0135088996749,-230.1162750853363,-535.809891301834,-1085.7333833951902,0.0,-152.9054651690013,-30074.291517011465,20.479295337697277,-5715.006035015909,-6951.803323783693,1179.596799850684,82.74507078551733,-25.175651434151973,4.019275425327777,-299.9016474993714,-64.85408673942584,-92.80581779353565,-368.0310430095715,-900.214404745112,47.56918889609142,-0.010177108663306678,-3.362919996667358,-16.689756854012785,-627.3320467111444,2013.5564698435373,2237.3189822337545,164.04737011524412,-131.38846821560207,-257.582445461062,-5497.179979905261,259.76490273734,-10035707.17996189,-3546630.0735144764,-6464290.6200822145,259.76490273734,0.0,1879.0597068023235,13.831901755456997,1603.5923352547343,-1979893.0799016207,-0.031457215986657294,2.0144775838417672,-350.07920448745426,-78.4581108313323,-5945.455234059767,1703.8607253058408
2015-10-30,66.04629778989873,10.902007250707255,0.0,-21.8243545480777,0.6805077631667373,16731.466566147632,77.93471182838479,-2025.0924162761987,-648.2881755602741,-1095.3555445033537,1006.4089011008206,-4287.680726839952,-8720.682288275708,82.79617128538148,-615.5693904387728,151.00096781030598,-152.34106102155081,133.47014163539998,3.218519968520995,-65.65285411844012,0.0,-69.0631779746406,-9.542179961899407,-1012.7237118893057,-265.6675444932862,-309.26036839097105,-2394.5474384797008,-170.96883886961467,-117.44923282089908,-309.2603683909711,94.31278346985978,0.0,142.82831683488848,4123.505178398402,-504.8848528023095,-106.71962999988199,223.795976158957,94.54177339734251,-595.872612622162,653.0334167768535,215.15721505934667,938.4608993948236,-224.87200329445815,-526.6411630891641,-1087.0813667449072,0.0,-86.28691435353247,-30216.50700575848,18.987998641069755,-12445.569290664698,-6507.794680073786,-3683.147964539554,-192.51893864259313,-203.46306862803385,1.935817525364385,8.192752474775261,52.95346396085438,-282.26156919625373,119.87410581535369,88.68254111788428,-4.088996340890731,0.0011549983093228633,1.2540587689970266,6.84485493930913,132.34984974213148,-348.9000819836856,-84.25224876455604,7.691006831379127,-4.111173042268206,-70.9226468695656,-529.6304790684699,9.828697635880985,-329548.29639321566,-53641.97463059425,-217859.1189662367,9.828697635880985,0.0,-297.46989110707,0.3439086500703894,-77.52364663834283,36626.078343860805,0.003570074024225711,-1.9279579603813772,49.04407407848703,-6.303804577835763,-6384.48951718468,1906.1364816016012
2015-11-30,-1.6459453075530237,44.226228743100066,0.0,51.555043252748725,3.848251087685096,14843.979674142427,-1608.528727164446,75.10896986115253,-1947.3796730708302,-631.6993813307339,-455.7149317038711,-2550.817253103162,-11893.57254768414,34.82127026051149,-300.49773835336214,-600.4055973705205,147.2812451201488,-148.58832678718247,1.9831354845801676,-289.2850015910734,0.0,-29.79715222581051,-5.748062276559248,-1287.220280326506,-370.919931694285,-471.2656662301464,5873.676331695152,-424.3338574958719,-134.35821754752433,-471.2656662301463,91.02197766091076,0.0,53.31353844041244,-11411.00304769403,-549.0784139023935,-206.7665523545038,645.6156440550699,3274.806560444406,472.3550553782932,767.1342836401813,944.4560129894822,1177.0228501412246,-313.94907329993384,-592.6692305366428,-1218.619706033566,0.0,296.87838182727194,0.0,19.139256779756472,-13761.348935061196,-6448.584555243727,640.9854430223149,61.32956912801552,63.699664504586394,-0.07736833549986954,-243.3955585291842,-32.70403024287111,314.2696981735685,1021.505869398603,518.0612872031688,-17.63198878292269,-0.01124691667721639,6.028613917956875,-66.76858723871614,743.1286733766356,-352.05996547417817,249.03541160587974,98.0374889028385,-183.70352831429022,-5.05665053614166,315.0046130923474,239.36461089419527,-4269177.200816944,865962.9357445724,3211419.432967961,239.36461089419527,0.0,-425.84240035498806,16.657606866035607,330.8720965868599,-6554285.430240989,-0.03476396870701981,13.385464557284593,183.16888261210988,-100.40209933232654,3796.661968004763,-4466.630812825934
2015-12-31,-150.62269499683018,308.64946441716495,0.0,3.8831125087962617,0.021684769206896232,13611.38530729615,966.0229931770682,-1640.2253831536077,82.63809242878253,-1989.6031434565468,-852.8124582051198,-609.8560373517142,-13995.160761942505,75.00684935670428,729.2873873554852,-304.64786091022773,-608.6976957622417,149.31532105338465,1.1996942466277816,-1091.7751846347041,0.0,-110.12563332216888,-10.106308072891682,-5484.526675363474,-571.7783854382086,-852.8216968741094,16662.680451746004,-759.2057396075278,-70.36979282025494,-852.8216968741095,-52.26400741174289,0.0,-14.499096647078233,16711.939878840076,90688.10131094542,72828.6754354256,1374.4595694778611,25008.47635099568,849.9067649772105,1120.8540060624537,1357.144959906753,278.88509210616394,-606.938528416475,91222.9988675071,-2202.535980928157,0.0,564.2455215228838,0.0,-9.463330061853965,3139.7038644520603,-3460.244739426054,-3366.189206354975,-58.391305668610016,75.85367161038141,1.0584018491311866,133.09730028282866,264.82038044673163,23.14895438255826,-1513.305267857154,-1698.7254606757633,12.064363109186843,0.38291041576040996,41.36119916592952,-478.5347881073576,10985.095022549449,1687.335521008803,-2000.2821029427348,577.7839488985724,-579.5897237738341,102.28059698291963,1790.8002508001882,881.4942524306949,-6905691.653318256,-1986751.6452067755,-4918940.008111447,881.4942524306949,0.0,1593.1535622375632,30.300577880619898,-1922.010516828481,-71659.71734161675,0.4557099137626137,74.39557936657656,1070.719909080006,51.370211077081876,-8772.423392136307,2440.7515418237863
2016-01-29,-37.847313208495876,107.03577685606179,6.952977222418295,-15.252533795273576,0.3345901758829717,13037.885445203625,7.691264757774876,968.8560104516696,-1646.2232380589298,92.53810034091183,-2701.438310065562,-2739.2828224581594,-11902.070962778103,527.9836915620886,54.566145085670314,729.3578949091014,-304.67731428589224,-608.7565446963713,-1.1903698914595964,-1087.6269147166386,0.0,-106.9975935287336,-10.17529417794871,-5324.694678514427,-571.4145968843029,-851.1310160358215,16641.667880717374,-755.3778774548693,-74.02121064021973,-851.1310160358213,-52.17320253499695,-35968.1489415328,-15.35005644420098,16590.444183961714,92894.61815324701,74604.45498428323,1394.8580177522342,25242.923944442307,841.619910742306,1162.61781212924,1302.1180773955284,321.9843232784465,-605.8545146122484,93441.7940721507,-2162.921417915739,0.0,596.5154377225841,0.0,-9.49298711466028,1006.8863424406453,-3675.435962634212,551.3879324726277,12.772515662225032,-8.81288625014406,0.8075083418498252,0.9445901251056057,52.80501774611912,83.4830789255318,87.26793056682072,236.12758797835886,2.1032677216859383,0.003452356522526401,1.657057550154434,2.097993916406267,-618.617387969156,225.82816386306513,130.2097433497249,-24.529409770629172,-9.179658447362954,-6.60714327210826,-5.889020578513737,10.43382482211996,-59975.831066221,-9418.133953291923,-50557.6971129477,10.43382482211996,0.0,235.30824762554403,0.5644760090098373,128.73193902531625,-239581.17703337222,0.007412973860244199,-1.8337664227003074,-13.125011162032024,4.20940266956859,7270.85556292001,262.22754465118487
2016-02-29,-64.5371272415493,4.835128314145487,6.840297488206495,-40.64878663954583,2.4155730918371567,12844.863269259942,-1965.529009150299,12.057387827679971,932.1996796855973,-1584.422558641484,-2500.868993934462,-1544.6153145954504,-12728.923227823188,434.23372316403663,-207.83002524158115,52.906853218192296,707.1789848614244,-295.4124378866907,0.14434447363252523,-1049.0372711192597,0.0,-106.5074216274557,-10.20558211766147,-4796.600611229897,-383.41280672352025,-737.0502118016988,15497.692925307267,-732.2518682080758,-73.24731564855892,-737.0502118016988,-52.48260111128343,-34803.13045203804,-15.944801991738425,17680.731181226434,85947.23449196767,69030.83043777094,1253.106433194603,24140.112081884843,793.490997745382,1190.204791917184,1223.4339625668101,293.63449348907704,-577.6170097968361,86452.57095646966,-2036.5171516148475,0.0,588.3736326175831,-22192.96206542759,-9.713940413407082,-2338.4829864669255,-4001.011932567147,6030.542277592749,-33.97246963419508,98.78818844961836,1.474908353180993,-297.13099295053144,-100.71518714407739,317.3971117998492,-2365.1868201915595,-65.29241108739006,56.708478217093784,4.284861803820817,-12.973273063424699,23.184955604940228,-2020.0737743496938,3.154481706533261,269.6126176086926,-150.83732737851733,75.25826718377789,-19.601299691851636,-373.7097488380605,-146.5149412660678,-2704080.1541514397,-706699.4503259435,-1997380.703825444,-146.5149412660678,0.0,-83.2487563659488,-13.395488467292793,224.38831654499438,-2317688.122927591,28.094919979416453,-13.374467818525432,-530.1286213421699,-98.75786300457457,-2182.68352517163,-4566.918138211627
2016-03-31,132.2289979090738,221.10215682883893,13.45409788525628,-0.5382850507477666,0.00043072497068137697,11979.761369378486,-488.9897910619276,-1874.4189482825159,41.762509367118504,884.2841851004168,-4519.472019274929,-3205.417076215621,-12608.741994461285,48.7440016508665,-554.197714223618,-204.58006997664307,52.07951892918421,696.1204284164041,-0.5464580559172936,-1126.8855735586396,0.0,-168.84709969665556,-16.41783915057506,-2611.812050384806,-325.1611533218023,-732.2100945222171,7311.937361200776,-853.749129245108,-74.20841468436429,-732.2100945222171,70.91932285231941,923.24330966468,-70.37714074687781,19026.0197348543,83787.36469781835,67670.30240681155,1391.1518848830547,10119.237810360859,-571.9680628308628,-126.59999166375891,-2414.5633415319644,2483.6313409376935,-605.3162602277466,84209.65254717787,-1793.7081043374358,0.0,-1029.7998020553134,-10092.926751709621,-11.4876991081274,-6269.428992103879,-4372.059680655042,1434.4484385657306,36.13832145487146,-126.71149489675838,-2.1490631146799046,-148.15154802669895,-0.5007220461802717,-242.11048073639017,-495.21460989816387,480.26492621332,32.27499950785352,-0.0399744283378336,34.46418747060767,67.88303843459136,-5433.377419763856,-248.47320754013344,281.00895668761063,-311.7823886782917,-205.63689802991053,-2.5312073018289993,674.2980437479164,351.01554781971754,-9750327.344435737,-2102267.2415498756,-7648060.102885909,351.01554781971754,0.0,-1025.7610188030121,30.18010454986758,-305.3038382487734,-7250674.5494746715,-0.2338773451574383,35.89010211266617,-497.22691303798274,236.2511264587274,4000.3190241272905,-859.7280496549738
2016-04-29,120.90130616316353,12.886548356716915,13.368355836608607,44.96561126982258,3.0249137913158894,12805.605777370442,-830.1382175167001,-482.2428291875558,-1836.1170821887156,49.49628845120984,-3740.4331141854814,-1349.8244431997534,-10739.23115754334,-7.857009990282899,-7.371796734183037,-547.4673415680913,-202.09557739665198,51.44704686891055,-1.4985292707837663,-3091.652412979093,0.0,-146.70380634045898,-18.74962802721391,-2241.6831477645487,-440.5020487801774,-832.1030304536414,5270.091087994528,-955.4263902758653,-94.35593891011477,-832.1030304536414,69.2672263094667,0.0,-91.76760887695202,26426.341235258944,-1696.2664067589465,-891.9776801496646,2762.506958968305,5125.68477456093,-336.05077120758733,-201.9308680398089,-2450.6729700857995,2313.4306207109917,-652.9169772606775,-1725.5615115845542,-1669.646143152961,0.0,-1115.3880010985085,-5675.0618127335665,-18.85188078455171,-22841.62534245606,-7451.89548207156,-4759.087872605614,-63.022291234358306,15.002633008872294,1.0337438772676677,-113.25738103460026,-118.50613686092265,-131.71227085965506,1113.7711897601935,-321.70527751637655,7.447679051834939,0.011072897849168761,52.8553225090846,-16.485871500635994,-206.19740896175244,3046.9596540552884,421.9988996547488,-46.265282905504364,-149.00041696405447,215.57371309416203,-6054.260272889633,45.470895565806586,-884049.312597841,-200489.39471067488,-683559.9178871885,45.470895565806586,0.0,3587.0604787075063,5.90785011448753,490.7887945429871,-2029548.4871748313,0.06731965368486215,8.774555696124878,28.2866036164487,-32.58928517494405,-20783.996064958537,-419.9617990188872
2016-05-31,-27.078287207422925,80.68332612767274,6.787113567520264,6.214974324998524,0.05691065204100249,15941.493538351744,1913.0113936095636,-878.4966594372647,-509.41749568966674,-1912.7228636940144,-4099.087783823593,2263.7969355859987,-5514.020623757652,172.27039353520738,638.7812710875775,-7.598141992335456,-564.2768984814888,-208.30076417631395,-4.995946652595117,-3059.316084310793,0.0,-182.20607607846043,-12.466231210770296,-2101.16420786158,-449.49725312043824,-698.9435723178697,1782.158138501853,-834.4830964060263,-81.62236008863614,-698.9435723178697,133.4957739813191,0.0,-152.09675860249286,29449.164296349863,-1508.5503501578949,-913.2617904411876,3024.632230474431,4715.763401873234,-600.918240564772,-282.1739055902882,-2200.2851080914493,167.10625881306996,-625.5531742135837,-1735.4273389689474,-1684.5990888561716,0.0,-1427.5250719987491,-14318.958430308008,-24.1795013626979,-26544.552582529595,-8252.545239639741,3603.1438977227954,42.03683665531355,157.50565727246578,5.149143306988762,282.86790194301466,534.7756423860096,160.65112451663072,288.55977242660174,165.10523572314833,120.10110965965498,0.05980297303957993,18.20942482516881,-7.5179831991417245,521.8137258132101,1696.1503115189662,1365.27307425717,-22.805426219491892,328.5323010953491,10.179442570960873,369.70812516174374,-444.47007978242664,1403573.8758208454,167437.19254040718,1236136.683280468,-444.47007978242664,0.0,2600.6010528730003,-18.23794390504834,2643.4194321717832,-334498.61518633366,0.35282825948087293,16.570178825015887,374.3102699273368,148.34925372186717,11655.45275966406,324.48620415374444
2016-06-30,1.9889659215332074,34.22891890919907,6.87902209115145,12.1357516599542,0.21409506525859864,13357.853318639896,1815.5105140126634,1987.7278292093774,-919.1121965097038,-535.7373478665402,-5962.531516185033,2532.34464525622,-2403.8920477556,43.887989062740004,89.29278806559057,655.9861365679158,-7.80278952474678,-579.4750712699732,0.650393460459634,-625.8545853688855,0.0,-213.27067871365048,2.94717458187531,-1108.2403280741942,-70.38065798345798,-249.55007702716026,-7543.364181245007,-312.4189746181881,-104.75602956156996,-249.55007702716017,206.38121500274173,-160816.02783969836,-95.92836617340633,-214748.15705275885,-320.2325364547963,-197.46253856677302,657.6928668462527,881.0806762764012,-1197.3517789335347,-1660.8944255196257,-1753.2543753391249,-1422.9202117647699,-376.7266466315113,-470.15408213526956,-1146.9582362881383,0.0,-1926.316919726317,-18879.662514567244,-37.13136963039402,8591.83184324884,-6708.366875176562,-4134.766070060234,19.789128472014283,67.51447635963598,4.945584831276221,255.75184832025843,232.68291069551015,34.595431683292645,-638.3541879586273,-1675.035286281708,38.63645271254279,0.1659220404701287,-115.98670001511977,367.0894028529164,1805.0242362861027,896.3472503576013,-540.9208783005574,-308.2461694336057,994.6018795459161,-228.47399616845587,-400.3615894928098,-1653.2201003889363,-249556.9770245999,-466726.17521880567,217169.19819417596,-1653.2201003889363,0.0,1534.0008610626428,-83.69829953937801,116.54641052894067,-6480636.750814952,0.33097633456590714,28.320713071086686,-3268.338827008618,-147.06388381829038,-936.9106454875864,1944.4638205162264
2016-07-29,-17.7150317591573,92.69755981401873,13.72628505104822,-0.34318801659570264,0.00017160945484800583,13475.444978005127,-316.38517133448096,1803.9388165050586,1974.2038025853417,-909.2089919137704,-6923.709563131863,3493.363092665045,-2160.379126208349,-8.136670875272126,171.3429760984104,88.93660604086826,653.3694586102189,-7.7716648008848175,-0.16192197243779607,-589.4723214114031,0.0,-211.69197386996547,2.840564189404221,-1093.8897489781123,-76.73444567465228,-249.26303338237673,-7498.999977335502,-313.6731109870953,-104.77790243461246,-249.26303338237673,215.59219812817256,-158997.10706111006,-92.7269233870258,-231073.9945413391,-355.34586384974625,-192.40011948749634,782.2523243121932,899.1763031497636,-1310.7833447828193,-1627.4540640985745,-1739.5427408889686,-1410.3123466094253,-373.17414335627416,-490.32293064667886,-1137.4959753396022,0.0,-1913.2766410724093,-18924.35912060494,-38.74534366880805,11908.54714129189,-6256.836368928241,3163.4701179750027,-70.74391507389083,-22.461362909464015,1.1498155194910282,-38.89714946650565,29.88044944052399,-26.562154063931757,35.94360526122682,7.6738660557603,-4.634557123133391,-5.052919289876639,-1.072235457386057,0.9506960370166402,-183.33616520262876,-853.7269030722964,-9.606345585720192,-14.955919054136075,2.2611657425178464,-55.009784278356165,-256.29061430605543,2.1205002075873907,-244610.62146258354,-41973.830423012376,-202636.79103956372,2.1205002075873907,0.0,-468.7313154961412,-0.09595847962445347,-6.717621227563086,50899.397089101374,-28.97280038102183,-3.5664385335461475,-75.22295740448317,-186.14297669985172,17888.324286773648,4415.3239555902055
2016-08-31,39.931480458201264,9.853009974309323,13.736539911186187,26.602327426899933,1.0303669324349536,12851.703439217845,44.21683802067267,-319.76583076338346,1798.2226190477081,1964.304772744621,-7699.737505943065,1269.2001744390627,-3774.0003639531556,184.17212106712822,-4.863745752599025,171.59386015997202,89.06682892746164,654.3261361887753,-1.4542693255295285,-669.2784282972605,0.0,-178.69371891976445,-7.180060460004726,-1078.3020616102274,-140.83278769189278,-384.840448450442,-6881.31786086068,-293.42665795784706,-105.68990865029849,-384.840448450442,217.90466730937158,-167216.94476293254,-53.49910761179579,-226905.09587376143,-571.07964531961,-214.06076951750754,752.4393248648114,1126.928270587244,-924.1829613976654,-1680.7253457277984,-949.1369024463813,-769.126875602398,-396.1387936628268,-578.7431362678966,-1037.685436164296,0.0,-1555.9671288611742,1083838.9673423672,-39.52598207765423,13911.107040039482,-5851.503311404157,-2158.216945643717,45.553989254366115,-29.352771194914908,0.22996693761919573,14.221096889250475,29.924902950564274,10.84697212580545,-325.59345387774374,-604.6383765749079,-40.507937782062754,0.06970876407517776,2.1491615406977758,-9.264485243104701,-705.6224517704213,255.92672406745987,-1387.053995583471,-73.29482372855614,-45.58592542333389,-34.69270674103382,52.957129034748505,16.526540192999917,-429744.7652697116,-227678.13985837996,-202066.62541133165,16.526540192999917,0.0,-236.24182388152258,4.601940404424912,-2926.182455674913,608364.2522181682,0.540362562892607,5.788916071533606,-653.2619286340487,-22.10248286469323,-12423.590031227717,-3.4853221652956563
2016-09-30,30.23744991564608,149.0030225659501,13.729297935732365,3.4230755277211804,0.01706925747162591,12745.058053635112,-235.40625222537165,40.34396236565415,-325.9661947094329,1800.8439860130686,-6371.150466058912,-14.190621537131612,-3952.8769029445007,-203.6552515056964,376.2827762534015,-4.85792894932173,171.38864225202337,88.96030933356087,-1.4114176490371726,-1038.7522434501022,0.0,-8.18323155817832,-8.67138685362654,-806.4663363861606,-137.30661278859526,-257.9677210918142,-5799.392127042934,-96.07084002505789,-123.04782955632753,-257.96772109181416,402.58194026811117,-19125.218474644287,-670.3951585540009,-228184.80377669397,143.24522209618368,-305.21321757060264,1668.2238687614383,-49.583467601336295,381.6640758158595,-91.97313110483285,388.4640194617767,1038.8076238712922,-420.1956973379448,-746.2027736063285,-937.4463867725442,0.0,580.9627532455178,1072271.210055828,-36.17351486749453,13568.297477876866,-3897.104681427974,-2221.817820595006,-21.992611380642074,-18.19563381592195,0.5370832946600359,-11.63255941481475,18.884003463718045,-101.93659668575083,1480.7423875222294,-1008.515467688856,-0.20226138792531856,-0.002759070776950312,-6.331250142853605,41.25246842314027,-3122.5429349210917,-963.8618344355018,-774.1468547572746,-147.91676261302132,-126.6560731311273,-15.657109991596371,2355.162695666051,101.98744512955773,553328.5725402385,382049.49169898033,171279.08084125072,101.98744512955773,0.0,-730.2160574297341,7.260943520898998,-1011.1225370933104,2310818.366331514,-0.01861677063794631,4.123799207040918,33.83705542624193,2.8921446674185063,-3746.9338435883064,2449.949081274799
2016-10-31,-64.03496465285733,24.884952252876772,13.811275651277471,1.7238968730560664,0.004303469866170811,11822.94336074946,574.1184514409679,-234.70200484990295,37.819972535542746,-325.3165193919209,-4766.485548566375,819.9683258713187,-4051.957254292825,142.40972582129882,48.96631580566387,380.3396122654059,-4.910303977755385,173.23644305454624,-4.693231509776732,-856.5838019429136,0.0,0.16128427434730952,-9.208522411146363,-734.9398261766743,-154.30183705315548,-171.80468563037627,-5792.249055946991,-23.241612983325204,-26.886400042820025,-171.80468563037616,411.51207212711734,-18298.452577553577,-589.0603743520065,126881.25250042813,534.4442317487717,-311.68066053471586,123.89491282327754,-208.0356107251421,388.8699560467063,-8.564170038153044,475.1640651797289,1163.958428593274,-368.22355393435777,-649.2365983259451,-961.1658397631339,0.0,702.624755388987,1067923.0918489078,-3.9749079006023145,11932.320432576289,-4086.8177132285223,5152.4630761966455,1.1870997070996623,0.8345367623240918,2.752597241478,104.74062832503114,76.87806768027872,68.97488958815893,117.3764380295761,11.056301889334463,31.826252956966073,-0.0008395688887752328,4.704878247163833,2.377692055367035,392.1970299740824,406.6023767656807,142.99124656013134,27.920140582242993,10.576918807143784,-4.477044775276681,176.53983717518713,-10.32346259721433,521908.08193963766,116576.57446175069,405331.5074778944,-10.32346259721433,0.0,428.8288767162194,1.1285767522356593,152.01692433262622,825383.4565148912,-0.005664972992958317,13.582773458430609,230.32226817912124,40.236387216757066,7858.349557236235,-5895.71185030364
2016-11-30,104.10755532533307,14.18805138872241,13.881922902036136,-14.161440498730634,0.2889317256900256,10721.042025593015,454.7052107633282,577.6776481384122,-239.192854551378,42.04641861357035,-5658.066259857996,-102.69442189107457,-3609.207985036648,-257.33203761192647,24.761138458109816,49.46081541792503,384.1805749291939,-4.959892013390359,-3.1014251240264414,-732.687104758544,0.0,53.13642862578816,-8.371528617844707,-678.0085492855976,-24.57303074561935,129.70047016439327,3132.848104814388,135.9848000660486,-25.421625042089232,129.7004701643934,586.3210620249072,-6480.584014202018,-583.9928603689099,128749.75752730321,1390.2661187622293,-268.169004431744,86.79088774941664,-1273.1552811102802,1510.7546199696346,917.5106680232303,1824.1700227474776,1215.1514073971734,-314.5117209369152,-693.4840026367948,-930.3430404531966,0.0,2103.557939771769,1079916.9714650896,-1.3721921275570683,10654.669531798896,-4326.847672259084,-2779.8710701648542,64.94052786559172,41.839705147724544,0.6865775593363281,99.1671444415606,35.59971183096968,-15.493810504242902,228.48688927653166,-8.38598254829867,13.966198278629122,0.003694760515643769,5.064555465292756,15.983287125724743,114.445652820541,-126.61504706090273,44.94691337605899,29.030019646588244,14.763613012783708,4.394616948191469,77.78928662131148,68.32222068060611,988736.9235278368,301826.96765490994,686909.9558729455,68.32222068060611,0.0,168.8868248187173,4.641558063007203,619.8041697864167,13246.771997895092,0.024930316995314783,3.1524605925124547,658.0071214347681,29.857652872101426,5808.982452268179,-1156.846803261864
2016-12-30,7.031100546446509,111.42909012316444,6.8965574268030245,32.72506282417951,1.5528468343994097,10574.239192102374,-861.4433418406998,452.1294973169958,576.4395497683442,-235.62951904016074,-6098.767296161106,1623.2192656243806,-2292.5178389693087,1084.792966069616,-199.97383535658136,24.467683889681656,48.87463468689251,379.6274908694662,-0.19090929915323962,-595.2231649330562,0.0,56.47328818665155,-5.4562720013997605,-372.7029446560493,191.66396071860663,112.57684378756736,21068.792601632977,-356.9372842967175,3.4139635647742397,112.57684378756734,496.31453516572924,29061.584019959442,142.59875277853874,130781.15089998221,594.8328025935251,1635.4635058437486,429.55168668379656,-1024.4134812196614,3272.8824288016285,1369.885355593233,2039.1213853279253,-746.2081543968694,-205.02458794065842,-395.3924499765695,-502.57744235312805,0.0,1784.2269085718037,-171567.34789479445,-3.8201015254344797,11772.784812239077,-1776.510096763942,165.75735637702564,61.792610854594216,-20.51063204794127,-0.5993672749696088,-117.55291163395304,-155.27791966494556,-52.83297079198519,-323.915236013941,335.8351773089862,173.64747334902768,0.07630873116576875,8.930481709653293,111.42452197208644,-3485.565722098494,295.818820146229,844.2710351015944,-133.98071138128762,84.24768213242646,35.79824200506573,-634.5341336906058,172.60336865969413,-1716136.6777994037,-285660.6874129288,-1430475.9903864935,172.60336865969413,0.0,781.655710954481,2.5257669723532956,1565.184795831905,6565265.241967827,-0.10612869398127667,-6.994254993217112,2094.870302453797,14.781605730631782,-7521.712148589566,2087.15414291023
2017-01-31,-18.94541960452117,2.781681040306235,20.959511640447612,12.597334884062235,0.2271419996374312,12240.284723622715,1523.5632981177587,-903.8970641979836,462.66708084712207,586.7626921733337,-6385.225476986556,1106.0461156665979,1552.1331751329685,-5.724314270100263,476.61992467642966,-204.93298274357704,25.074457522897156,50.086675834504064,3.891738969980107,-588.1609766048205,0.0,56.18749153570256,-5.534266307392342,-403.4094471290226,192.91507846205093,111.55749812654025,21386.9575063419,-368.42821561386137,-0.7751210782653275,111.55749812654022,510.9481143344492,31165.990181314777,147.28994525312427,135048.68325786162,602.4450275429188,1706.0018715272406,416.09021781040224,-750.1382114048172,3334.3049049307133,1293.4108165205118,1978.618825192106,-799.7691438011772,-211.94865865901215,-404.7175496559908,-516.9093860699226,0.0,1782.5983026066742,-174491.4126450152,-4.066647463295906,13239.211472442601,-1801.4484410440962,-5135.722072985018,-49.172505898314114,124.0203744893397,2.5347232938566293,243.06320282982415,248.5281373397322,251.35728451058662,117.39245787813115,180.14986001996022,21.552226701811378,0.008145050591161329,8.21706344813009,0.6260840307218416,310.9326803254953,334.00043760191693,115.40228081742293,30.75382911724455,-19.547809109905188,-6.816590443936548,268.31850891813883,14.940407542417347,1309313.23062405,285699.65453146026,1023613.5760926157,14.940407542417347,0.0,443.76980278333576,1.0873362866531693,132.95297673619962,1319730.972611785,0.040488522947503824,18.550916890850374,307.01096953998604,115.13374716253566,-8325.260517863386,322.85225277320296
2017-02-28,-46.291520983639636,70.69272948949929,28.03825048695802,13.462937225029364,0.2585763028393899,12943.49940693945,45.37506060053058,1529.9774674630005,-908.262153331885,462.8448786758032,-6026.208351357507,403.6585665798505,3362.389745032519,-4.867578138268859,182.05370091000205,479.1029820179253,-206.00062662703726,25.205088477695178,4.00778285595711,-590.1048835853117,0.0,64.00667861574506,-5.027243697310126,-401.05593019853535,216.69125902278998,112.67606867495725,20747.209194398267,-367.4413843550479,-6.624734547007808,112.67606867495726,520.2971549084928,24816.56929123949,149.8355700156666,152219.59092299547,566.8905139120192,1715.6700701984753,301.75742804011804,-836.9660676421429,3419.2395935371924,1424.3068040316077,1619.4982205105694,-750.7819621708782,-209.6625224255306,-399.01302452904565,-503.59331463725124,0.0,1868.7603555361497,-194441.2504729631,-4.109121953880896,12900.657122127699,-1847.0751057062987,4230.904285633736,86.18912436080274,20.578236363038513,0.6933107654671886,52.32853987682938,74.44967173022633,-58.279987723397426,510.25783064315874,-110.40301778383582,17.987804146505823,1.9178220544474693,1.549732135395459,7.239437845648752,-130.52773888710362,57.84252309687872,-64.67473138352352,3.8245219520335922,12.82943778442791,25.614998822322377,133.7865647737235,-12.051543082845683,-308177.4129818976,103411.30565442145,-411588.7186363861,-12.051543082845683,0.0,23.670254229728016,-6.861439460761396,-58.07223315471083,41200.2650641948,25.67675657468761,1.7522110813895324,194.83168848289642,25.28791614180227,-3115.2312406308383,-1162.1789824226526
