date,excess_log_return,illiq,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,rd_mve,cashdebt,cashpr,chatoia,chinv,ep,lgr,pchquick,cfp,agr,chcapx,grnoa,pctacc,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,roaq,roeq,rsup,salecash,salerec,chsaleq,O-score,sfe,chnanalyst,disp,turn,RF,baspread,beta,idiovol,size,mom,max,r_sq,gammaps,bm,cash,depr,gma,lev,quick,sp,acc,stdacc,stdcf,oa,ol,noa,currat,saleinv,pchsaleinv,rd_sale,roavol,tang,sue,chfeps
2018-05-31,4.944391150921737,0.38393073241730635,0.5455899105152442,0.001577181174705431,-425.31885597543277,5.304493042138981,-157.7290309900324,48.36770809603837,47.36437842091372,-135.14274246647892,176.65714050375013,-35.30736409964223,-66.21509988940319,-103.54093215623013,151.20630482234213,29.366915994629736,2343.9977027016157,34.0826794001281,142.63042167521658,6979.940365495294,25.633295841833053,-15.19860375930835,36.24790938833698,-25.552766603133158,217.8339935502938,94.87001800284497,-30.357631337236995,2804.8697742480786,-231.62209714429173,-85.87281304019884,-30.357631337237066,94.87001800284497,-21.270001316300053,46.93050445149094,2763.0888607866627,8.968036497792474,43.81707377954419,17.193907213340715,-93.12815842889852,307.4179572633274,133.81123172201688,89.48530084987016,-10.91059563883389,129.6807661233542,188.39356839514605,254.78635214859503,19.311307204329708,-16.287929871563065,-18.16033762280103,5701.331742097979,5216.9324001561,109.16837500557487,-12391.323127104877,26.13103853567062,-1315.9221859400718,392.2158552699112,-82.5091117766624,3.7686242797501706,-27.974614528895245,-6.031759930227565,0.06089233945590955,-1.194850694035722,-65.6589826193565,5.5492760165910795,-5.109568727924625,1.0459102168689296,75.10787760173025,-1.1551278248842891,5.559184439762163,-2.2307692589829458,143.9287763639718,149.26343606274713,18.541000438772812,114.73506781639395,-0.020624194357582226,1.2244438187529454,70529.2424294129,-54586.01153389271,125115.2539632991,184.37777820254087,-177.32750517637396,-358.8402278076633,-0.22757213318135427,0.4009580966811157,8.258594098353342,-0.04555786401849132,-69.6217732958645
2018-06-29,2.5386626373035837,0.3569375449401283,4.92260534643494,0.12856804544203154,-1199.1813095272425,-28.70467596775899,5.688891642470734,-155.8402775907096,47.442997437058935,-102.08770919323784,6.823881244685637,-22.004113943657163,8.039432230713302,-66.05682633902514,-103.29343889609473,150.8448773119442,3015.5341812460383,11.010235846358603,141.34143123236677,5713.169957980367,-30.960482360263157,22.977211768592987,17.020981976426757,762.9075929472483,118.82494262279907,-26.83210910210484,100.13447860702188,-377.8895464994139,561.4413500870799,32.194057105440145,100.13447860702185,-26.83210910210484,-18.147020026453838,-266.18523602355,2528.753453655964,62.79751594294555,44.43544949257837,9.57607195093531,93.0477364181038,305.8122897150508,106.43130358246957,118.15606678729084,-33.04252116616169,-415.8906198645452,-388.90842840579126,-51.835162991930375,17.21491255977604,74.49719267631775,52.43657069436971,9572.599940231423,4812.166923509276,-8.356200117293374,-10805.886131223055,38.79265432683374,-903.7747008096939,390.45810191635496,-180.54255773649015,-0.03611955954325907,-16.55301170174448,21.291220089354,-0.2148593250298685,-6.663474873650102,44.59012472223969,6.672619775383623,-2.4562955930567796,-0.617508414466896,63.91016472538058,-107.60465963420705,1.9128617182717846,-12.819266504932841,182.05253103144332,-517.6675002400998,1.2756912867344,121.76649924885032,-0.020340693364024,2.022618582524842,200289.0457369201,-75292.83032628056,275581.87606320716,-438.48562156924254,-612.5643102804288,-545.5659134773955,-64.0149785219712,0.2713167907112677,-98.12429968668062,0.07263921485876035,582.3099375867955
2018-07-31,6.976624774586428,0.2624846342825615,0.9024582433198101,0.004314525682457351,-1113.3343695325234,79.82367562164833,-29.459215113011858,6.282786792488652,-155.6277658610315,108.17480578552943,77.19473876437377,1.5318122982539664,72.85970482605077,8.064262187006978,-66.26084424275605,-103.61246286440623,3470.667394766758,3.718140933977856,174.662574782291,5777.316243273365,-26.446515322731614,20.62138646612437,23.352002491960484,737.6913971561479,89.73306916912058,-20.029196924750785,118.62218412903476,-579.1578349424981,606.76811234756,32.24293419404163,118.62218412903474,-20.029196924750785,-21.11246183192702,-128.17501573373178,-1121.1707552630485,62.41300006820734,43.91371177029414,10.339329229358729,150.42195355833115,318.68261623759577,62.76315445076927,142.5329964969037,-34.76449824789411,-393.8206403792853,-333.45006200868386,-80.24217579414629,47.27154483913354,140.69882965463344,53.85997778804978,9517.316519539743,4983.387691642112,4.32833665023268,-9536.726029514739,35.58345626811608,-860.4854365465593,344.96884470834266,-166.569914284353,0.04038471563370294,24.792962103707595,-9.180421317066504,-0.19292134947449924,8.589357931497034,-26.130176139843115,-4.615309056099704,-8.679033865105339,-0.2694890534821618,-5.4739998638501675,11.154889378505459,-12.097297021615276,8.965429063064107,-8.336580218404606,2.2136262640688074,1.5111871509367347,-4.148745351358755,0.008593315750863306,0.9080868967187428,-307496.4959822446,-148353.58244690765,-159142.91353533976,-2.167801518066881,81.25340073512689,23.02715723282705,-29.9829414060368,0.47644547522676817,13.198990127759998,-0.002006783090611697,431.4657826167983
2018-08-31,-1.1632502865986152,0.8530446506265683,5.922051340819754,0.18566282461839875,-748.8952048883928,52.45671306632777,79.55624688584177,-28.96470586073176,6.209644949822222,211.28610125609686,83.57291250116083,25.84094737652235,13.361299699728155,72.99292812857179,8.079007616507596,-66.38200158917856,4950.42409396068,5.767141776262735,150.51131260961415,8293.136000754865,39.41639190130302,49.26862278740669,27.782122720122263,943.6229959747056,-251.87126446460996,-15.424460453684713,167.04893047221609,-1158.5943900271536,406.4983103059325,33.45172722910256,167.04893047221609,-15.424460453684713,-15.710560933305473,-129.43054381137298,-1183.621774711158,79.68685645939132,56.787085718371806,13.375757846911243,58.81841662428043,307.8887329736221,-217.5388004755851,91.57690433672718,-57.133850752382216,-215.46183435417896,-261.3920201201809,-171.4746499308427,44.84744546183943,156.14728180037815,50.14399368520756,9580.953761226643,5012.211646468685,122.78138019950654,-11020.012642214508,34.469834415901936,-705.4773256097977,313.7842395256445,1004.1248450097892,3.7960430316786606,-5.932664293306857,22.06006342414966,-0.15172095678929054,5.1008455406231406,-154.13305773989663,2.915777034064263,-7.147812371573423,-1.1395124017421743,7.068459868672335,-41.43749602599729,-1.5247543635642842,-6.898124853576348,53.38230979752234,-494.7821582132574,10.678504459622786,21.578581278999764,-0.00716529127882537,-0.3369309882471896,181599.08338472247,45440.32924013026,136158.75414458849,-454.4311752336489,-55.06193694504418,134.14125530600964,0.16855571691181837,-0.10082586654758074,-37.64632036408216,0.032171250633358295,-69.6790967088924
2018-09-28,-7.679058488950884,0.19375312501425832,6.393686760200141,0.21589654048225942,-840.181164351676,109.86931483059679,52.53207066255331,79.94012414171826,-29.09542425838015,236.0932908390809,119.85769481400573,1.6756371960277436,88.04246357600405,13.425959826111685,73.346167114596,8.118104834987587,5281.524884557694,3.9462155860265478,204.47569560320736,0.0,41.984512879907385,8.859606248713423,36.42979410165627,75.7177019577294,200.79434255771278,22.724074314352585,21.458533973573626,-1074.7124366662813,-65.02414985672297,-2.491774824511292,21.45853397357367,22.724074314352585,-16.287016798924157,88.00256773673976,-1381.3130367650772,2.4966116543185914,-39.65238794289728,17.705170154551787,69.023344448342,328.98349796087916,112.19554507063873,55.96680987530189,-62.00419701469158,229.3952579944017,399.8250461561255,-44.00505463865136,54.604476599888926,183.89220807397103,65.91722692820673,0.0,5421.262190373087,265.8918025604073,-12050.109122003429,40.9987383800856,-467.45199310157886,1056.3989408440732,-1079.4893789986315,0.07229740049369937,10.88044381706834,1.015164092133233,-0.24354202415897852,13.524792378959319,-58.456189119309386,0.28165276094102865,4.5522222055759585,-0.12209938928829955,38.23120972533525,37.1656639992666,5.643947352255282,18.762519910901688,13.37000856110285,600.9103683289977,76.59643582053786,-42.602440889510966,-0.006510926447641507,2.459710871898011,-790879.9520760477,-106865.98752724286,-684013.9645488039,597.0651522959906,498.6523795779067,526.0640583878252,-12.521352073130949,0.686825309205652,20.825146973686742,0.01699240505605637,724.3094566808813
2018-10-31,-13.507513369588068,0.4319242434966468,0.1130955315329726,6.76082918497093e-05,-837.735791966935,-0.3990201707771499,110.57827058616289,52.33698988104734,82.53420212879756,66.49905575818553,-68.21313457531973,1.9905266748493808,94.70659612477004,87.93032639371229,13.40885956286016,73.25274818720499,4864.9544823487095,3.9371552922764987,202.49598683184368,0.0,32.045364059541775,10.096353700186611,36.01601486986361,98.9350313604958,188.0978192742958,11.700587700794422,21.687595739119477,-1617.755724758728,-66.53157299838334,-2.1121278984960674,21.68759573911949,11.700587700794422,-15.18742608804947,15.046027368363557,-1038.4721204313855,2.949036344939455,-42.212952757883215,14.689882844731486,40.23485150123247,331.91221853304654,97.90967247865972,14.35152724251293,-52.05795605151742,194.29598762960575,262.8802371709497,-22.25385456799716,54.306372281340316,183.44540506209057,63.397105331181116,0.0,5251.40829450912,237.33813272236173,-10424.604060435395,40.8602505975028,-605.8559207662977,574.27226484607,233.7682856164713,-1.9173959220705363,-11.553173856722537,-16.331187471421515,0.3922954599732762,-3.576818095446015,41.85169202178315,-13.14912359064897,18.000288121484118,0.16155423340723707,-18.86648412860586,-12.201790067819559,-0.3638883533373871,1.6887395638372595,-20.14253526096718,-31.861497615120243,-8.474466308264368,54.20418254500047,0.006490625615421575,-0.7707651859453506,124520.67805964872,332613.8928511292,-208093.2147914786,-55.11619556124606,1.1798760161464088,-37.25309122077567,-0.07646370548300396,0.08055957932446489,-3.6604569000676292,-0.0005420278690730918,7.610884047299578
2018-11-30,21.43662244705826,0.7330188179238748,-15.041614439962217,1.1996204827805226,-803.2575902384851,-92.61871369143974,2.854531322540506,110.50952927226743,52.46333267172156,-190.12513396304857,3.316694239006239,-28.69896875691193,1.6676063676755686,94.19619393747358,87.45644355178315,13.336595206098588,4261.748833538577,6.360220112270747,257.0241982120031,0.0,82.87007808842884,-11.28905969050387,58.627640676701645,41.55169223740314,200.47054009784782,39.178686461161014,36.96041064518574,2298.99267210611,82.92011434641299,-2.023277246119914,36.96041064518565,39.178686461161014,-15.509756703125797,119.5480453472935,991.3822091161251,-12.787784162248922,-0.4595969778566058,18.069823419692593,136.99545326539993,349.79770338305036,36.08537992632793,34.55445970582008,-62.3477876638182,593.6795165385181,42.57409553076421,327.87384871015485,80.59095653567972,252.2187422958882,55.47092606112693,0.0,5025.552306457374,472.74095602885717,-10273.184963512518,39.862693950472696,652.3906102138964,587.1535514293297,1344.959311985976,7.4562495346406195,-45.22893736256387,-7.695695753820502,0.0436925025659356,-15.115349694835004,258.49250749461953,-27.648776326342443,-0.6888632812664355,0.800557451115899,-5.184412740802372,-11.331388010273542,2.4903178847288814,22.92237495059817,-57.233751224960315,-242.53815077942818,6.592079159055288,15.488595485873518,-0.01818437421035468,1.3238444459803418,71199.04560079426,-5084.213447785005,76283.25904857554,-367.03075167079714,227.32750228544228,316.7102315024335,-1.536854955727911,0.296960497680395,13.408572672694163,-0.015673119271517377,-84.42736521403765
2018-12-31,-15.6408108706285,0.5765617843765246,3.1403602906467873,0.05252976317898347,-6.928936831052653,-204.9029484805428,-91.99865913120225,3.5545414604687267,109.38544143179776,21.097556652710555,-332.9549457116667,16.85577715707248,-220.30580192429886,1.6513192056546728,93.27619944587794,86.60227479019186,3134.138611664458,6.262236598924424,288.3642551932667,0.0,26.60037971596934,1.0958377980554423,-127.0528930147605,3.471046367811013,-133.99197065536336,72.6625088662418,-42.741101050627094,4603.059668754406,52.38212273619625,-6.17026512555496,-42.74110105062718,72.6625088662418,-27.63843949487576,-500.718902612931,4237.756871028513,8.736695117377046,77.61074418210039,23.302047938903673,-16.986261739506592,332.15184243935556,-156.17121025537418,-19.181333984172227,-15.909211950671638,258.43303604607235,-258.0102871130383,242.97281093662002,20.0114751715933,103.01084808406753,98.27192198521965,0.0,4951.095839598799,247.08265167601496,-10301.309151857298,44.16295881818635,758.9104470956828,317.65133354589966,-1298.3429662112446,-2.0413328322240147,-17.473937390923197,-0.41638010101635814,0.1860968910704095,-27.245256395646265,-22.555329954548597,-19.100693338623017,78.1712368989555,-0.027600768302588008,-28.979816624508885,6.556429251779662,-0.3011904534182577,-13.03051712748072,139.2288746981435,152.06006993521896,67.98741175745783,-112.52644075389902,0.014672804372009907,131.15405068487388,-2664995.392176099,-373576.77799655776,-2291418.6141795404,267.30996139299987,-194.80721311176967,-420.44019775215395,-0.276354579731354,12.493107806994672,4.026963734741685,-0.5468291446259609,-198.44107224507206
2019-01-31,18.939490032739716,0.4195754399066133,-18.950426073685538,1.8983507693829687,-305.0505628438559,323.88748088455344,-209.4515959960029,-94.1732776135192,1.5070212348496943,-207.16580310479327,-101.63831135637443,1.1094604419064464,46.89892671456684,-223.6074960576211,1.6760673098168408,94.67411760236334,3460.5996438000197,6.344267667385025,284.6533410353203,0.0,14.858694326767402,3.8321984440750296,-135.4965840996803,-7.641841735099241,-142.29262139967273,78.9604272844538,-42.71559672615402,4732.865026240151,51.51447540374956,-6.393940423531853,-42.715596726154104,78.9604272844538,-28.393031050013477,-535.9185399679382,4330.636742894696,8.500193362275736,81.68536703749253,24.955114965604388,-5.700042751182686,325.41882147512104,-155.4509094063593,-5.620773433408839,-18.35506585448234,221.13934919200932,-204.17946265229725,202.9925472422553,14.44429725318155,93.00557260092421,100.89507685989533,0.0,4973.866599161984,221.9574162518038,-10366.043366677633,45.798985179087104,338.4662327698632,321.6838201925539,-215.79714084525472,2.150120939023992,56.29712147052672,3.9051841314502838,0.715618080142228,41.398768081225626,143.25764571392926,59.58900492648124,88.48789999408064,-0.04630438359053429,25.817906288147242,1.9451240002471195,2.531013679900042,-0.7759738559939251,45.428528935243776,50.69690977209484,15.636754089760643,-31.52337711089575,0.02464194280146459,10.770731039596683,478226.9751895182,266980.1238016384,211246.85138787888,71.72810686716548,27.09299089058368,-36.47484581383162,0.2624395689113648,1.4029351371950085,19.90899250120242,-0.009834939534706488,152.21598618609175
2019-02-28,-3.9299754766560984,0.6490791098672438,15.154867749080095,1.2212605736161293,-79.82526356140028,-222.52545911334911,318.005076712324,-205.315077701774,-92.53796541946734,169.86573886171288,-217.08384397875193,17.045509553741816,-277.60146058927114,46.35432152542601,-221.010895000524,1.6566042854318488,3476.4687476202466,6.27641449509878,339.9119312926502,0.0,29.248472393308827,-34.703267748532255,-121.36021935388659,-71.91828852860476,90.65254204869203,105.71997820371863,-27.201751158348742,5264.829990567135,-125.48926870289571,-6.867765772148967,-27.20175115834882,105.71997820371863,-22.09369314224735,-528.3341595995236,4122.402923794381,-31.110890633230746,80.86780512218651,24.429243299466446,61.024947349569814,365.74777447487304,-49.68705164552003,20.69927499301798,-20.325823406325554,278.1479525486802,89.01720362638056,57.915848320055034,35.41451052460811,130.82254625589982,101.63012483017822,0.0,5274.419821129732,159.52350763733725,-10341.601667567207,44.69119465111408,-2035.084747792143,354.67547112839924,366.94442127724096,3.549493534396987,-67.71911235063078,-8.28199405741907,-0.07306348091308124,-32.55785685213095,149.8413769355633,-5.35340965899411,-3.054625094881544,0.4220282638639773,-13.136909875901438,44.81331285951359,-0.029445320039343414,27.219522522664818,-42.746648236686724,151.28261512483186,9.34782898086985,-46.55412099575065,-0.01219335576259728,-8.06015295554596,-371753.1114634797,-105218.52838916238,-266534.5830743145,65.09587446301157,294.73011251677235,210.59869318191554,-0.2240543436222424,0.7787369626611422,9.946856679603343,0.04506184726345738,-26.69894923148979
2019-03-29,-2.742084660147492,0.8245286695148956,6.320585123710602,0.21094368201097674,208.1585015061553,284.52123370698683,-225.90914745316354,322.9208607328565,-208.22563209542676,336.7186775107997,-49.286771038111446,-15.169440460793918,226.36854253794235,-281.39564534045604,46.987880367335386,-224.03161458130958,3649.8366028166547,50.7188025472011,303.4709236869289,0.0,8.624419962651952,-26.234255298188994,36.32425755945806,65.18893648351408,-8.224879676628493,235.19956485536557,-77.13712046266714,3952.0330425678994,-272.33329408071904,-57.71523262764354,-77.13712046266713,235.19956485536557,-34.57635738583788,583.4940351064465,-1919.0022157482047,-11.984022279301243,65.46264585538748,36.939447097505905,-94.29773478441024,296.8350748395394,-87.13922577982505,16.0953563336818,40.63127003326112,106.28923885290054,266.739858186467,-37.605417333182416,69.45970401135098,154.00010364409763,78.45676873816292,0.0,5558.513675951193,22.7967187105448,-15427.263382065932,28.127526894463582,-2059.5783231585788,816.8564151207944,1269.8588953397125,-5.403063754120893,34.31985891253737,11.58876695553107,-0.10915909420389092,37.87572813037241,117.91185116535667,39.97782065342261,19.50804350713247,0.8461082454991989,49.645986829074445,21.769958699276515,14.764341277798025,-6.581455239865818,70.53664291584414,-227.69834455626824,23.7579108946303,-42.81802710116864,0.04423690064270813,-8.84445370516005,-1035500.5606068857,-295865.27174945455,-739635.2888574321,-289.9837886278674,-113.26365537847141,-170.3211933651672,112.00932356010779,-2.474966257872616,31.944419734440316,-0.2035253040271799,-2031.611551680734
2019-04-30,8.126866805981408,0.36764202134042867,2.0634251685186618,0.022527451933862873,209.17885525411756,-40.003434321095824,282.84498827801883,-223.74850074791684,318.36988846120096,-17.30295777009963,-484.08246454703726,7.1263804824666055,93.42221311127207,225.57818582738227,-280.4131637017808,46.82382406274929,3678.8775361607645,59.86883761338131,237.32999402611898,9639.875290878592,29.282106044500427,-26.851618525955953,30.935923124291186,104.83084532647665,26.93947929856279,214.92004409514362,-71.0084882169894,4027.7533757030847,-254.68123078485777,-63.56402699897194,-71.00848821698935,214.92004409514362,-31.21208203724955,567.1568515733759,-7838.928458191182,-14.81140016887321,69.68580688871722,36.914918702383986,-78.70946646707529,305.37247196404604,-62.75598421740427,11.964544723131752,25.74183120702537,176.6161537676816,307.98819652510804,-78.33856502937027,69.60936653232234,160.536090189452,94.56241340120664,12512.150097429256,5539.95702785432,80.45246050824142,-15079.8738297287,20.19407302010503,-2232.2736294176243,853.1878116294653,-1645.031554052795,1.8208015081284188,-15.767733505135254,-5.874975765236513,0.20439380862251078,-9.807695165061887,-305.97604753564656,6.7512923035000085,2.2025044245654044,-0.26173406030533075,-21.702400727954227,-0.20993304365845233,-2.4913506692354304,1.8305577180616979,-11.663463596935571,-123.47667267229735,2.360152265019906,-16.69914269542835,-0.11382946411463912,-4.4146819431040285,-53597.83246192336,-38464.64720525313,-15133.185256665573,-151.1463008727369,7.517878679040223,68.39439897686836,32.61015963098279,-0.048181470242226965,5.422988529606982,-0.7172769800926111,-55.613434325255184
2019-05-31,-17.597517366069706,0.44249339288640227,7.318084838938238,0.28360501600019067,188.63265062691448,-35.274518108423905,-38.75792863784021,282.58604673664604,-223.6906946467787,338.5085964402393,-392.505642526762,5.290474793559117,30.505885747693434,93.25444223376935,225.17308463226652,-279.9095879356883,3175.174175585029,51.83717385832591,225.50807518209902,12394.451959657454,28.947104564000178,-10.647700126424827,19.105668784941827,120.36026794446327,11.528521989745538,36.74374306023935,-26.520984342549305,1205.815547066667,135.81567107277777,-14.118891767737722,-26.520984342549312,36.74374306023935,-14.237118167329875,587.8230444907844,-5935.316500762651,27.01330206493697,195.29181785994473,24.686267617402095,7.801904167636227,324.6307601867101,-23.7646868630349,-124.39306999563325,-14.198895165527247,62.363487694536886,87.72833255761992,68.31796901809363,63.35138185256477,156.68897443074138,95.53223455045499,12862.68665012127,5399.1589543610335,107.01741020092994,-14715.318536317336,18.942077976094197,-724.4290998178674,850.4467694711111,366.53118320598696,3.7449158879673163,28.38174801859725,-6.1251686971248205,-0.12340504998610768,-5.026982095061612,142.30351378637204,-9.637326144626968,-16.005680632664962,-0.3460768967274716,-1.4888439196274703,-52.89135964212858,-7.394078135399241,-4.23781440671479,92.33425530255249,-125.57727459268881,-23.455598469282563,128.3223366437262,-0.005155733827933773,-4.036916378118292,431326.23140840605,-97868.92373353988,529195.1551419422,-21.284191023925814,-307.57607125541017,-103.59588265422659,-0.5083339856440148,-0.47705270693595736,-32.442045123620346,0.03753474618715291,-96.03366106625936
2019-06-28,20.155928311803706,0.6060395391589011,-14.411943142180824,1.0343692740883603,193.69604236991262,133.25025551716283,-35.112242898685,-37.28889017278379,284.4089177033467,-172.477523907259,-257.80984321943936,-30.38251699997812,113.98729643449258,32.11170264208191,98.16331654262575,237.026100356991,3431.065041122052,22.233427001865216,136.29242984141328,8008.582286412542,-72.93752522724256,10.965211144373086,5.940988825734905,578.6504707544314,146.79751719097914,-9.66674106055695,263.7650422265009,-331.3596725300597,574.4322005783839,2.3144168723040064,263.76504222650095,-9.66674106055695,16.762369517886786,-148.83211445198137,-1918.9323974167298,148.63820145513444,448.1747452995178,11.116186039596132,70.71996139130152,294.4163102767998,133.31593655663988,-338.8182280853639,-10.705652106364793,-304.1301045653391,-348.46596576579805,-2.78899522910406,32.463884011243096,126.60466827002742,29.95035207468494,20246.98134508046,5142.962376789656,-159.99515552224742,-8194.894827265809,37.587427518813385,-366.35041075962204,478.1737947803427,294.66738704953104,2.5133481328108687,-27.30780686957158,2.1061574659831592,-0.12180994075212404,147.0864528149641,-162.5719428968731,13.135608715110152,79.46090736674819,0.08068054453267465,12.300421698274931,69.00414625979096,-47.06973084044911,-41.189321326107176,163.19679591635622,1166.221777474435,-36.206335948106016,59.911970924785706,0.029500855632671463,0.03440522683564495,199856.76514030248,-73249.79941000324,273106.56455030665,1404.1910147652034,-241.54216416258532,-515.1791717750616,-15.760855200924397,0.46179848908217025,10.681737732294323,0.3308226340428271,1044.2073944869485
2019-07-31,-3.7292527770846746,1.8199022158715494,13.371228366552417,0.8943500903505802,200.65329362199827,-221.41539072768109,130.3527646955439,-33.9468822628035,-35.62560488033753,175.78726418891398,-583.9809371281779,19.837127224890004,-209.01846878473606,112.86208221399453,31.794715174289472,97.19430716035222,3136.5058558813125,6.383865170599204,129.65738148497965,5614.486676802753,-68.75057209192627,13.152891801125907,5.923441011190062,597.8289987693944,136.33137332443064,-1.7404558297152293,271.50789840144125,-571.1113585132733,515.5790221656425,2.077170960298054,271.5078984014413,-1.7404558297152293,18.061516298832245,-162.41917458444905,-809.8543972826551,143.42840756037418,436.5858430573721,12.16483399276621,70.81183533564055,286.6244077343098,121.06843215056139,-339.0977468345347,-3.154957113918483,-303.5467253598535,-291.84910782755946,-35.97332107129433,29.071558001806363,118.28389080960244,29.62263769596264,19959.74587084964,5190.727097322629,-150.51071066128057,-8102.730486101531,33.552826769820044,92.0494048829805,294.7951862733114,-42.45487582870146,-6.184714731827498,66.47926279363662,2.2857454501016434,0.6067527770991017,-29.03479368495664,266.97066456955406,3.2272032437151097,-4.730727512286649,0.35485980897549496,-16.23448885223911,7.754876779180904,-1.3128747659150974,-2.379717435221835,-39.25548694078179,-17.977684219286857,-9.980623138384658,-30.09362927494476,-0.00696888146642749,-3.7822034119806744,-281212.7047469504,117529.82684963197,-398742.5315965861,-46.53687821193853,-39.16218916311027,0.41185362311392737,-59.57678096961007,-0.8738566686956943,-13.205502981419158,0.009187803074467205,896.6764182239026
2019-08-30,-2.445473256737314,0.6406067881435638,2.3765809858328955,0.028057076318992808,361.9592425554371,307.85973546123563,-221.4253813205084,131.30282835680512,-34.42356353281963,172.26626953484453,-105.9577372357308,-30.890100747464786,197.51053888722402,-211.9371530526059,114.43806153157469,32.23868902750995,3785.5011075152834,8.438162195123947,134.9253894376281,7176.883454726241,22.80297214598761,40.732650330911845,17.569107988665777,862.440423873271,-3.577746149903092,-4.515927448401328,329.74506776052334,-864.9591692045526,420.38149689611066,3.7846918201771804,329.74506776052345,-4.515927448401328,21.326332101405818,39.396676596538526,1229.2461793880038,184.74244463785448,366.83844745069416,17.109095668947628,55.23243783077871,289.18934987847075,-33.214829210954015,-256.44854725553313,4.65612672768795,-215.68596677378167,-173.56175877750672,-133.50389512971614,39.565853104034886,164.7859127667574,24.845200736880667,20800.194503682345,5192.49770181341,34.19163559404749,-5500.083087023269,33.84802935686427,-773.548993011633,284.2788672870464,417.212324177357,2.2648329586846003,42.705387377155915,7.790538032193865,0.46943514345625204,40.666242484427585,-59.62782551605983,43.794095291405995,34.722841225722846,0.20559986911755157,30.960566234528187,-15.728923033623573,-3.67223064502177,-6.999732957056153,111.75231751997171,-145.85169916581253,32.20202255409083,39.599223028627435,-0.00312638282745481,0.11349319100895627,420780.31372220814,120739.47776399646,300040.8359582182,-137.25238886708394,87.67081352713558,186.5906137029844,4.946919263165469,0.4360521930822472,10.273505940833957,-0.08255830112335827,-0.5054551615959326
2019-09-30,12.98494621678995,0.3932360198688419,-5.245947789381912,0.13690681280222153,423.19372490680297,-41.80499632797481,305.8091278710043,-222.61237229239504,131.8445644693105,17.103400734568616,-5.674922082286372,7.924557104509571,34.76861067425584,196.9852875145371,-211.37353613782543,114.13372967543305,3505.1424987105725,5.711333666413129,-90.56934058387984,-314.7210124039457,29.932484559973634,9.655881122554788,36.91536389748845,103.28368128140976,245.88458073589305,19.27421893175064,64.63285411077348,-1064.4051927841265,-830.5234034221244,-5.832951409375406,64.63285411077352,19.27421893175064,-24.29128829230731,279.62361781716317,2170.191756863095,52.60460175127947,-617.1655218265471,20.743606297531127,64.27023170516183,357.5943897612921,189.6358563273291,-75.51353366106531,-49.53645937044076,0.35731390855115563,116.50345123406262,-192.83106853784074,56.692925055069516,224.29510237200094,9.859363711907026,25815.059904120382,5275.393757531979,37.141501280110504,-5771.537705399884,42.45578936188758,-434.6467153579202,314.42313474931063,-1167.8748244969233,-6.086692140081027,-43.0644537876004,0.758847577815402,0.07557161430329096,-7.852915910467345,-222.79910027232586,1.982638422595187,-34.71713047392507,-0.7015184848993345,-1.8343278223194375,46.80885522860035,-0.353275527314338,17.572940640670595,-56.595220066252296,2611.1421499038306,40.229960003628435,-17.5317964748167,-0.0008882685292970205,-0.914407859521873,-265888.5553929657,-14869.974787575193,-251018.5806053877,2421.008898201104,5776.233127480738,10056.13326593178,341.7216927417788,0.22700847014589698,24.242420461792108,1.0067927510369963,512.5814733417997
2019-10-31,3.598079111343237,0.636648383601402,2.8457543344325753,0.04032937450879961,350.5022385111473,-20.275037344117624,-41.29571055963925,306.1229317701082,-218.9753198784174,445.5826706677712,66.26820179870404,36.18703433901543,-76.73143762967487,34.710593077347056,196.65658260553022,-211.0208218826681,3806.605219007174,5.722638746196018,-89.79308417697082,3070.8049211286793,27.7506172307478,9.019324586706148,37.63597756740164,137.69039632441007,235.42139157714078,4.1352933899176225,88.48565739178636,-1559.5093921587516,-621.4620970892431,-5.644288266871391,88.48565739178636,4.1352933899176225,-25.032382709604374,297.3191232046615,1417.8910906876345,51.620003311589095,-539.8146242954966,17.87561603296745,68.5748517522519,368.6148023426599,189.33084822602575,-205.577730756895,-48.347016633846685,-1.9283313300123837,61.16897174875428,-156.2977558366864,61.54056475993793,238.19609055473106,10.35332335272786,25741.387437776684,5240.2692332885035,32.25018572435661,-5600.1555620949175,41.7822818287594,-229.44584179585382,294.77983453843245,187.38029873623805,3.982815004700754,-38.04015324307372,-1.32073388951369,0.10854174519275084,-4.914393648481564,139.50873063364486,4.8170992724083135,4.713206136226177,0.6558850953080015,-11.66945954643893,-18.17533833946493,-10.345518229561051,-4.48937304442137,-12.504310225791869,-10.633167257054083,-8.915181629853691,83.3670444802783,-0.009905348066031161,2.672384978877517,1186254.2660854235,-341696.5997689776,1527950.86585439,-18.608664587618478,43.822156765938416,83.05030168111261,3.567779707625334,0.08429814344246012,-12.035340358538633,-0.0018399004252462325,-14.333923553898103
