date,excess_log_return,illiq,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cashpr,chatoia,chinv,ep,gma,lgr,pchquick,acc,agr,chcapx,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,chinvest,egr,operprof,pchcurrat,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,rsup,salerec,chsaleq,sue,chfeps,disp,turn,RF,beta,idiovol,size,mom,mom1m,max,r_sq,gammaps,cash,rd_mve,cashdebt,depr,lev,quick,sp,stdacc,stdcf,cfp,oa,ol,noa,cfpq,invest,currat,dy,pchgm_pchsale,saleinv,rd_sale,roavol,salecash,tang,O-score,sfe,chnanalyst
2017-12-29,-3.8714202063249563,1.108103867426049,7.828937070408675,198.39147160182952,0.24033793255324068,-333.04326730756316,14.735239934371577,221.4583847664585,-115.27038694126342,-67.89886734411287,789.7721223425201,20.10101333718172,77.13259587814086,85.93633521824925,5.540674872131652,64.23854942846022,3592.9465082639713,507.94677330629474,12267.824113147828,36.541306264095965,2.731743127124771,-29.314735409855402,247.94189648185628,390.879787578465,-19.95067227839587,-124.50581930011172,432.70126126984684,14152.391586627378,-425.0153082928443,6.226409374322975,432.7012612698467,5.96961325021675,-59.24524690472812,0.0,-2.2232908573629437,-168.31869355823636,108.94942336575677,-26.294427342267024,373.7149610395169,240.48983017338895,-1195.5393798983791,93.29694126202267,411.5759229966097,-7.196561910829105,78.28779299360801,92.84599880355813,7364.875090368977,202.42776757669077,0.34410429594999503,749.4557991759133,688.6759981408012,-736.1181503000689,-2.5574422113361877,-0.15339509499290216,-0.06229943013353534,0.15611960076603282,-91.44158522841099,372.6505023652416,9.850120850427402,-28.765755842710178,0.5167177666086404,38.97601200699012,3.017725169872868,-13.483233508224293,4.437197691648294,931.6480043331494,158.3546018113284,23.107683509529465,-50.60679833204176,-1186.3329187295403,108.00626887340434,67334.96495033521,77642.24957361538,-10500.611357294023,108.00626887340434,-3.724192431538988,161.0764106572915,2.3449598013392574,431.78904371490523,419808.9730345756,-28.32546675004204,-0.21522114096123346,30493.241656787766,-21.009471849254396,-1606.767502213468,38.44604672785423,236.47966672241932
2018-01-31,-1.4055379740804002,0.9687569653263379,2.7057779670939834,243.03151211390673,0.02850368687654872,-279.32679062646054,320.0871269107234,11.560159931740195,226.56229581863414,-123.31396702260608,956.863157568095,-28.580894217515635,107.9637979757899,78.18190565883613,87.10541083453055,5.616050065573416,3941.1311140303646,355.92570475518016,13205.641095902969,36.54517893949812,2.819515336745619,-33.45338320679207,253.27603825681766,387.8911651738001,-25.395516471002114,-126.00082848670803,438.7289438644145,14244.823407102063,-396.1113953689127,6.461930227535913,438.7289438644144,6.591228853356782,-65.6980837257229,20602.7295561079,2.1160801081694736,-173.95289196802878,112.60881952468772,-31.902903068634085,368.1745575563514,245.33119779856816,-1178.574048376136,93.45901699251318,399.3868462520945,-7.944987063484453,82.44144011589285,93.09739204453004,7455.288480130984,189.56796073637827,0.452295067286986,758.3242362184653,618.4445387278787,-509.9894708346917,2.714672365092472,17.207413619934186,0.9686709071208597,47.20153303200459,-128.82758237258304,92.12436850304556,-55.56600115947293,24.404070532951437,0.30272099671442687,14.335172638518884,0.5839661194690748,0.2266861702371159,3.1778627684460616,237.08656043662359,151.06727321126527,17.619160804155285,38.68836534465731,319.4805811962906,20.20695597765166,41678.00451595336,13477.041366129415,26216.328274389263,20.20695597765166,1.9080468508908446,158.92675296608468,-0.16968351346248767,10.162460348440845,505648.4055442661,8.230616512679262,5.559820637246048,840.7417639098858,18.126933398996925,-115.35984813636696,3.3048418235625903,-1432.7312327802106
2018-02-28,-14.100738360371194,2.614089680547485,13.92544006444392,218.88589438836567,0.7553171924740705,-78.06235954103062,-44.03831920646415,320.8272693652498,13.028157979840035,225.27911829167385,355.4824540338642,-29.660417515222672,37.013449142717114,107.86242835866727,78.10849892443862,87.02362562216163,3858.766706738421,328.0117005798383,13707.66792210379,36.50006980565438,2.784324867009512,-37.9632593983268,253.35233826550854,448.43689196342905,-30.106562704013324,-127.639244825022,498.65587651057825,13564.518914954117,-411.35352154426965,4.7026057447716685,498.6558765105782,51.39829505474423,-114.96864160621242,21461.540383645148,35.402556561097526,-106.46637202136137,112.03100883267379,-36.59836935187632,374.1105139418002,245.38834732848696,-1191.7732623114555,72.64547371145248,266.72082748198295,-8.546728385354962,77.68807345196932,94.3715611661559,7427.796921502918,221.7865684330543,0.4967684698716768,745.0237836560474,630.0778341709088,351.3771469184319,5.12437446262021,-0.7418777672322108,-0.021130515249794257,-3.302085296621044,-258.4363900432759,-219.5971979194926,-15.325475799468563,-5.294025029561453,1.4923646429392405,1.8393614236016447,-0.20934290644069975,-1.0981891007545599,-1.2350746897457157,192.60025572824452,-42.95673877774425,2.3737926463620624,-8.859192882663365,-53.50726391059561,4.4549483153651295,89895.36277435627,99339.65598876495,-6728.899291217793,4.4549483153651295,0.1963811000134008,-46.83860466478109,2.6705565176388824,-84.67162248176794,27059.685005657375,-2.5590018260147644,-0.4734811668353416,42.519411222187045,-0.5485416025578616,29.95673984487712,18.587634119042733,-760.8497822434575
2018-03-30,4.119619268714692,0.9218075437567604,-9.529488259349476,281.45592448058517,0.3539420739851959,-557.4905366240919,5.117963882639593,-42.4998019108029,317.2851944920778,16.047808790643025,276.30257277793106,-25.331161134118375,190.46422867981804,36.991493246224046,107.79844576943594,78.06216597905431,3594.8174070317436,988.7290229800722,14898.499818491877,31.491210071562648,7.4850811264286765,-56.03172700188704,256.55125413576513,268.81241240959633,880.5478804601081,-167.57335903187612,420.68474011164744,6800.964967944018,-376.56145968569035,17.98504111837558,420.6847401116474,56.17561443619829,-313.2307256460611,-106805.94530890915,121.59265089334014,-173.30742943966774,106.23972043537945,876.7196315962743,25.193350296711934,183.62952217836536,-1018.9685537754335,-45.493563471978064,181.5178360623362,-22.578400431874343,48.89889159128232,133.35304696118328,8911.942011247316,171.79671005235156,-0.7508020588463548,854.3618695819141,539.5254406888889,633.6319989377598,-0.01830055992046198,-33.11470991603181,0.1693218201709712,-2.08421392067703,498.45086397622026,-185.39898735776632,-6.544644638731086,-43.78190425489902,0.5732900064584632,10.48828684462444,4.304588636229774,-47.53299621177446,13.53492987948971,-946.8252167446999,-645.6900581973196,-90.63383933363025,-25.857738619819884,-211.06317979488995,-143.2134090005709,159998.73630976398,61233.140085142804,91567.47909699567,-143.2134090005709,13.979187657452716,-649.7917453145783,1.885515077687291,39.64058293496083,2264981.439904101,9.711927243475145,-5.443308191000341,-1098.9645021677716,35.589029618628274,-952.6846200391701,26.256576574038363,-84.47821811650385
2018-04-30,1.5194367987141486,0.9103635438418685,-6.068924827635558,186.4951362337825,0.14415155720711056,-381.2365930731578,-165.18993144298932,8.38400450178513,-40.65564600691429,312.96963807826194,371.2660326387408,0.0,-129.4458654749458,189.03665038927144,36.71423250776811,106.99046874402919,3169.8131889683013,999.57106691127,22862.024687440506,16.406659343960854,-6.366887807117861,-26.487741883120698,262.20005356280114,85.62986118215461,699.7072290091905,-165.64364932695466,113.06218687709723,3809.1219965776145,-3.835828934016803,9.223555780412259,113.06218687709723,40.29152707879841,-125.32788354681384,-117424.15048123994,86.034164558013,-120.94499241744377,-107.12039232743136,680.4442761624651,39.703342439855284,239.1799828471381,43.20729940441182,-96.93358136943685,354.93951323615755,0.9278008000223981,-217.96576419815509,113.7483038348481,9010.265366040412,172.56309050684266,0.2147467497838215,197.94523358488982,634.6583308619071,-4.370856661550988,2.4381660606881006,13.11057257772137,-0.36997551571612775,-26.319612634779787,-257.86930651063756,-225.47483312686552,-13.451204464714465,-38.585199405376216,0.9431584604527622,0.38002777690064704,4.183442473350514,29.15859763841383,-2.7977674222254336,-23.606433305176324,-245.1262843477707,-9.41625933114426,-927.3642567755525,-4587.050679797933,-3.3221588545515743,-32812.25718185771,-33156.58552307403,2793.4271996445023,-3.3221588545515743,-17.10603514008453,-278.8199066378038,3.5803662446456634,761.3265385421735,162358.42303650826,66.06951058342162,-5.928000442771491,-26821.19115359928,-7.745035546843155,-246.5636166652166,-20.95088512911245,-805.8261995338534
2018-05-31,22.130376367182322,0.5450014143420941,0.7396428971181307,200.0979503529811,0.002138145942320734,-533.464916724842,86.36397791204601,-165.4957577667816,8.897376801076836,-41.338969204784185,260.647952849204,-14.539337245302265,-83.0694650327336,-129.89619977278153,189.6942974056974,36.84195909104908,2721.1697697393365,1039.7345687856337,25222.015206715583,27.373388743139735,-19.001979580616965,17.389912171427824,270.89825302802507,-21.72377368994746,806.950781115058,-144.00994567565726,23.818482992777163,679.4296881526361,101.32588076889434,9.64061397063621,23.81848299277717,7.401812835548618,267.28878608808384,9106.635392114635,38.045367293385425,-164.66160647583507,-107.28053196102961,787.7759022538768,51.57529290094499,545.1436724028673,263.22234327565525,-28.707872479805086,7507.928189269644,18.57770398352622,-164.77720817579427,136.28271227170214,9207.249382626593,249.25928726562123,0.4593228959341691,265.93053438219965,614.9204295348048,246.85837761013454,5.15982921513854,-14.765143674894091,0.21310400281812036,12.124739383730684,348.89573228019015,67.07672031047467,15.384602873339418,20.48001691501304,0.9750715200667645,-2.7348188164195335,-8.591910435894928,-12.094487100624889,17.907964972823038,114.29835262608412,254.46819147626957,31.90730650000205,-0.38004116041959435,34.08449575757686,37.06153426854888,28252.091232491657,36858.88496485958,-17897.63710090611,37.06153426854888,-12.366930475855419,256.6300248725702,-10.616700240862608,-32.32335076335562,1597342.0057493523,-11.89134211554449,0.296803012262302,-1073.5870747679874,11.761914259287096,-1461.6101369700627,32.39192068174168,1204.5752327537834
2018-06-29,-7.3824615286557345,0.4594134421780556,6.705136653223729,194.47119705034441,0.17512399496966116,-1812.5509026796508,22.146996296318104,87.70954565433425,-167.83287339647637,5.817677267618736,-353.1298728976145,10.396021394976325,10.16899565014822,-83.5546044082448,-130.65481500178552,190.8021433867106,2618.042335637319,1030.3014520760355,19705.160036085912,-23.37382967074471,-9.634609089964325,28.775591159108405,185.60496465015245,-23.561255757961682,-30.50828478041886,-75.53296200479843,11.094350682141936,4713.3497909405605,1090.148152139723,36.379708760054974,11.094350682142,25.135781326417348,-1476.7888207319634,1105.233430701157,-72.28508129526053,1868.3843612224132,-149.19757323552318,-22.39138574902832,47.53481135135081,233.42267587714682,193.60584271184618,-179.6489948804563,7159.720476376146,-11.828862864338618,2041.63330298366,140.8371702463865,11643.626298804069,-3.4760321922888586,1.0214546031050906,-6.276716848696726,502.4363536394022,-953.9756054930886,0.1208535491731908,34.22952683777703,-0.17578877446020158,20.424853244373935,-223.68591729519267,290.77856881402954,12.864016649625114,-58.222797761853826,-1.320253939955892,54.51411382464471,-13.866624156920661,-54.879735894000554,4.058170328999722,107.71989651588865,-281.42387835896807,30.141943725780834,2.0914774962414917,-1352.3262273390683,-85.00588207934814,71370.06946962979,68588.9593821764,7422.384352546185,-85.00588207934814,12.935405407282733,-306.47079034048966,-7.041957741365599,16749.886917915213,674682.0455612466,1861.135254854551,-54.19560905310149,22270.396380261776,-2.49482951205232,3147.409885567744,-58.59668164577369,-26.43012446939929
2018-07-31,11.543633005589202,0.6971418525076462,1.2392660202837116,261.48210190010025,0.005924756199513142,-1841.1947146588218,318.452999900882,18.103750094131804,85.55187796200696,-172.52746047679977,-105.4244528295024,12.613981151903685,93.56298419784785,10.35574378693421,-85.08903978711162,-133.05422042028877,2657.138845158126,926.4718324613079,19931.397335042588,-23.549522988651148,-9.414462427787365,29.16054472229239,187.19427840036818,-22.905738731166164,-38.07093215214067,-79.76087957660664,11.539583190683416,5043.276970195586,1164.8588436438274,37.42847173403872,11.539583190683485,25.809453477522585,-1544.2006444046208,1083.3314625876824,-75.363188165721,1960.4494273120365,123.06562884725946,-29.509662631106174,47.80140350441843,227.3549659991256,217.47081455768338,-161.3613494159956,7181.487696980356,-13.755582049570364,2145.1180028451404,142.34849175339372,11849.290361637268,12.8700977661636,1.180437161589435,3.1413517340960695,505.99594887708,466.86429069578344,0.3483523228546659,0.5994924873261311,0.7300754123827922,64.601265138097,-62.912079532973166,94.35111998990419,65.68657126935204,55.20157075133079,1.1357637345400609,17.96724395476076,0.34361888049890865,-0.8512694580353894,4.74356755282156,292.4669031863441,126.16315723159096,23.443099115221685,1.3770897508355944,115.89130568969927,10.88701167310743,31473.929037543014,13535.825315307826,12372.450545231346,10.88701167310743,2.906970588796675,129.92359954983021,0.011236139318220317,931.6957662588975,342903.7173611969,109.7102410682478,4.494956850971391,1446.0944328076876,30.891637822396433,46.90675270067277,15.534137913001274,1710.5218739167199
2018-08-31,7.534203114189831,1.1224167980285915,8.112976005722006,255.20056032899512,0.2543507231862561,-1260.1151313176304,-86.47324186190131,318.6725841231322,17.524563804352418,86.68984359044161,-250.93757985020585,36.78719153294099,17.074052244772833,93.27573637103131,10.3239506058662,-84.82780782690533,2534.1972679953496,898.9532959767937,16582.56678487047,-24.10245411281189,0.39466096560970365,25.675393285259897,188.90474705263352,36.80401754882432,-173.73138803248617,-92.29115126357632,9.229538029015082,5135.907237351241,1208.640284161692,34.18696354529087,9.229538029015142,22.74803163335925,-1622.5850486178713,110482.98173473669,-66.06639320760397,1866.9977307115296,123.26519200631137,-165.30883628870725,9.929188600835229,-759.2561757374152,198.29351025388985,-124.64309962487869,-150.52515758447572,-11.13005965176285,2111.5520550610922,109.03377257385893,11850.654481376181,-41.66979606385755,1.1850437775147746,9.98303038489972,486.8590813290395,701.2478203687765,5.114512992002368,31.425222253401614,-1.7068545101625539,-10.998126969866462,-370.4387978739311,75.36090720582513,-19.863557169148066,-2.4460820924025484,-0.06568695455494078,-36.00850752994177,2.67218894094016,-0.8088279789248674,5.089046841128038,-91.7147910139347,-106.3667512002985,-0.5967615929320118,-0.47476258224407175,-8.47695794582637,24.637136520462846,67654.04363863263,-11657.822157285642,58239.209912776016,24.637136520462846,8.562807386303067,-107.80107269309701,3.3933523745322844,-274.87187632329733,2296682.184366949,-40.68162010885953,-2.559495899369395,-765.5117073737056,-18.245114170952093,259.970737724695,2.609430011483333,-1623.9272468478093
2018-09-28,-0.2758021876204826,0.3768050414059737,8.771122342236882,217.7402046074925,0.29617574974478705,-1084.3428075059533,163.95294877508934,-86.77342574057174,324.14748797088083,18.10878591271217,99.81376712460005,33.550393674069404,112.7833135544066,17.198794483187566,93.95720460000824,10.399376912954674,2929.4286687783106,1554.1404653202287,20046.95256859206,28.926534825549503,-3.3421979020435804,7.584806591831258,187.6309277627875,287.5350925250742,709.1057011021095,-61.81084508688585,233.06013854573516,5898.46495398239,1685.2388875573151,31.17354413514773,233.06013854573516,691.5074609718016,-613.2691681337216,105332.58780139046,-669.0811570177093,136.79274461913664,127.9897684884783,700.1347111099481,1709.6086447128266,-585.791597542323,-1235.1347406920622,76.35479000682001,115.08637503794813,-53.23993483845508,389.89914854592257,97.83782319542665,185890.83150423577,181.94072996094042,0.20971247826398964,327.30150682480905,254.2195325635472,-1428.6856417812996,0.15602055095460798,4.914009014566375,-0.2146264240904152,26.092013267013044,143.98855126371382,124.42012775365242,-0.11315731878994484,-6.144103297209995,0.21187252623712682,-18.983382761007874,6.3581254087400865,-1.4293751284054963,20.172493216060275,-1387.1537073916716,1237.4595574062078,-93.04116338802055,0.0419646279310939,310.8725827357446,-28.919439742379396,95405.56921896059,32878.215720999055,59726.698548432905,-28.919439742379396,-168.6387559499213,1214.550833299195,0.6567430787317257,-18203.569350493275,-161215.61582101136,91.1823410889956,2.4202004540265847,-21031.945178001904,-97.00042214380824,-30.646946511551505,10.238434482290529,-534.6657404335085
2018-10-31,-27.84442658015278,0.7739018232162708,0.15560236585743073,242.91760818108256,9.301879588697404e-05,-1085.4692474956491,136.2506503631413,164.25829902352723,-87.58910438981998,325.5584762143847,-185.13361057792952,-2.3120706709937187,122.0821731395171,113.34717717939202,17.284780382138752,94.42694651758102,3533.0127891615075,1534.3862542149175,20379.76057852597,36.642803952422526,-3.354043723384017,3.998002346083984,188.564455482902,343.56244826134593,664.6461662319125,-60.672293601190674,228.66720330278,319.62553459522053,1736.7372175035641,2.0350894224838854,228.66720330278002,672.3766328395479,-623.367728873498,105034.88364186478,-671.6993557664839,130.9925566898567,128.14874229968433,655.6474281284454,1704.0869749422745,-581.5584715381799,-1276.2719646917942,47.44997706738166,157.19431825546664,-56.75244107964947,395.6502195451671,96.88660487474621,186422.32461547846,222.67682379365985,-1.622840517833183,369.7769042706796,388.3404140476804,499.4401864487081,-2.5166285767540373,-14.712220667291433,0.13207982381690186,17.985449393262115,190.66586330367363,-318.59512109293127,25.35070212591563,-11.696809254004393,-0.19684689622783935,-0.6417535625366781,0.46058500634753585,-7.97975000404999,0.5204349916839419,-0.1180694272798064,-145.19630159996632,6.659148283472177,0.13381261906550534,38.41936856328448,-5.343314975546264,25453.213551593013,18374.631466053892,9315.952092498075,-5.343314975546264,-0.9933221130559957,-143.95186271106832,-0.028304430282938497,13.972822818495274,207396.8580584526,69.4426185698112,0.7252193351698395,-80.85906535653703,-0.7174064873368025,-125.9379448518448,8.129643541354568,-34.24853258101268
2018-11-30,-1.2681287938141335,0.7323128196561355,-20.763589750190068,216.34678789854846,1.6559676928165086,-78.22952592970871,3.5309452539629085,136.0586860841785,164.40712050736423,-86.89070915940101,8.37525863792925,45.94003585620275,2.1618504457928673,122.11399992407335,113.37672675321906,17.28928651900688,2897.8562061166285,1549.3611213860588,-22921.393432469584,41.657381618862054,13.674744615847448,10.118020878717957,191.5986844229364,276.0870237959711,792.1859008737867,-87.15094487005493,224.40705759655793,4709.015407052401,1671.7242124331065,3.172932241297722,224.407057596558,680.238750707144,-600.678486854056,54062.325950085535,-642.5723381658114,145.1158255776809,131.7300583934309,802.3848305597428,1734.8182188453236,201.7227338118603,-1253.5702466784035,33.957742518661604,444.1581386874733,-57.14819881488557,399.45362598725933,87.2269237876492,185155.32166941458,219.99307873629996,-1.7220224549177723,471.95710775834976,399.2464438896068,1041.3820010542718,10.422103151650042,-37.17636309232387,-0.2196411969878298,0.9425370623475828,608.4375562212778,-291.14873818689614,-24.217960540441595,8.693546059500704,-0.1854255158593925,1.531862994824678,3.999469023497202,-51.01896079432791,37.4111819185315,148.89737271190552,120.98315019195616,14.132202967650642,0.2454063093559924,1.3604121613579991,127.99899847375691,-23908.448659554124,1383.4838359905407,-45131.932840759866,127.99899847375691,22.584590102197296,132.05470542006333,5.197314946185674,-32.99687203696095,52099.65017771721,-2.9709901569185604,0.2893556182588952,217215.64422697134,12.89860410131837,-12.290979121363307,31.516537038337205,1401.0640096346362
2018-12-31,-39.3432708040468,0.5589623004286973,4.326838868732246,159.78592700602357,0.07237635177246288,345.5721683904634,-368.35105864240654,4.90610872346042,131.44479058219204,160.07436328432388,-618.7400602982701,10.529970040398823,-284.6938811747184,2.133945041891016,120.53773894978471,111.91324746431847,2285.4425207724935,1558.7478954998162,-18596.032254273716,20.178779965876263,14.883878251661276,23.63704560680852,156.81247906539556,-152.35373212723272,-89.89548437146443,-41.15432818843276,35.82917261184145,8321.445188833042,317.64731994809495,7.712882994740789,35.829172611841486,52.177304386345455,-108.58418812643515,954.4180054435133,454.75638365306645,70.81842772762113,54.17257364139259,-78.08601892236271,-92.25116054724964,394.26012732986914,-54569.982126478564,220.66664271184473,630.0517474684019,-40.90474510378927,200.54363964502178,87.67179969536936,5194.486725486189,423.04991209961605,-4.709980694512828,-26.571322329543648,593.1722584319831,-512.758086537759,-2.9055203600613098,-8.031726837038775,0.04312140009144372,-46.6803168750057,-330.10520506637636,-152.34175468913577,-18.066445965267633,4.147024788941053,-0.2684308894646694,-76.0457834799754,2.712637500227288,-0.7232609984860972,-23.514827348144422,-235.26980227194144,-599.9789829998863,-25.244374095059356,-3.7599064230511345,-89.74036106686708,-13.313051695707259,12127.35220385436,-41852.29173411196,63752.41228089295,-13.313051695707259,194.3567740786816,-605.8993564818138,1.287803276237991,-494.67416298471863,-1239745.1581055224,-1223.305994388477,-2.4455976850377397,1286.9790271235688,-16.203311535047305,1410.7205948036908,66.31042972547176,176.32993441933104
2019-01-31,24.111906944691814,0.7100053539616709,-25.89283600796668,276.9085469545723,2.5938036942338263,1017.9521218510056,10.760715975702915,-367.5173186064219,3.5907550653565785,131.7155895613416,-445.4099544294011,48.92706801052494,59.67384449895509,-284.51650993536896,2.1326155420253294,120.46264099524602,2319.4630602178386,1556.3371569785158,-18163.21520576268,20.28524995009473,14.861364791578465,24.547085843536504,159.03716072590004,-148.97799658690496,-88.09904056195201,-44.37296109391352,37.798180281345765,8351.955962247424,316.6410460802361,6.557393756727173,37.79818028134582,51.708336749256354,-110.42106213362715,927.7218321622261,449.79785356624126,76.30450041153468,58.109737355230436,-76.41308431542694,-90.58523675406025,388.9432525623761,-54437.76632480475,220.1488321309811,623.3280536158978,-38.77634106523792,201.13174947016836,87.37942545096244,5199.506927801166,418.28146583817175,-4.380795488012826,-79.25230851944565,962.929211859097,-840.0123790083858,2.5501963621776937,10.12048128631534,-0.1727608048058933,-2.2239948661494964,30.80283174148235,-648.8623324584369,-54.27535885848454,7.988596853876061,0.8388316175159602,-0.8129890532846957,-0.1889039073743355,13.624371631985213,2.0552894503515517,13.673783093759084,-88.02157410284417,-1.9725573916109624,-0.8147462567638044,-24.042695409697217,4.254859788244119,12053.117927989922,44.46288242703304,15210.164942990057,4.254859788244119,-1.1570247787651766,-88.64393614185974,0.12069316971080468,10.135360388744118,272802.3404483646,-18.257652238857418,-0.5882873608788941,-2306.1604593284137,-2.3874217824325115,-24.69613727115393,-7.489996921009634,440.0581822068432
2019-02-28,17.34341392923608,1.1646770310413554,20.608071144183608,254.58335226484044,1.660708968456381,544.8180566619756,-511.5085501414354,12.517528286753478,-358.88372829641946,4.2381717858894845,-711.5107318545955,38.31691385126745,-349.9313368877542,58.432076212728816,-278.59593314143183,2.088237399992823,2020.1836491309014,1599.0116336499284,-11439.839754287013,20.172333349181052,15.728371101731073,24.8493972488191,156.5388113526446,-121.95666336026582,-84.75610981882592,-47.41712554860415,60.90862355872356,7955.251431573955,280.9433960572816,5.960708946928241,60.90862355872359,76.43262375754995,-119.28772725566117,695.7339703778157,458.40121695950523,102.80103088581616,57.92034624387648,-73.25967357744173,-86.38897889933311,0.0,-52769.61396772968,255.85727659350164,78.39622801430457,-36.57368826305048,195.21843377764168,84.67625155503644,5076.292320837977,417.6197475586898,-4.273738070785091,-216.76676033351188,1610.4873209796172,-351.00492169438644,4.592579432850194,-1.571010608877998,-0.4132970326932508,-74.23600603265277,342.8704352927889,352.6406759682302,-14.993596464719587,106.99945144172102,-0.9595659739386955,-11.071947601901343,-0.867965392573872,12.140002794573661,-13.16756654780579,364.1146888084759,-265.7661908317368,-8.686341518807694,-0.9278074497902367,-55.49320609663505,10.382380387170599,-90930.52876739856,-21236.580459239427,-55475.78045124421,10.382380387170599,-1.6396540720172652,-268.3993106704247,4.118041359135741,123.88380660946423,-1578901.3152878284,-43.353928207797026,-2.143158921257495,-3913.5244076652452,-24.88883940517917,107.62726867609308,-9.669770805041196,-1586.4720961119879
2019-03-29,1.9354020285705005,0.8213647816735984,8.59465048559433,208.4990818158818,0.2868385099707912,19.266289059551976,342.0280258889281,-520.7933125809806,11.725623036409143,-367.92952648391326,-361.45278331651264,-15.447547137252931,285.43592805365256,-354.8215060162203,59.24864422218184,-282.48921473113256,2774.90603559352,1886.9071722639546,-15843.893817259896,47.83200364386171,8.19127876542768,13.315898021444934,156.60596655435523,221.314650502336,-382.3733695822488,-94.88802456310927,140.75000618880685,6990.558208345608,679.7410552287083,-106.39847626454721,140.75000618880685,67.19322339265656,-40.14580435519913,-2787.527894699912,451.9977038165989,33.15710986437678,61.794805460122404,-369.5188827821768,372.17506146235513,0.0,376.2719469275303,554.4610504757064,310.00539336790337,-32.860855512432536,207.34740111927846,112.07186312198313,5154.058768856429,634.0122140547553,-5.5409139035049115,-364.1968104278468,829.4032969910787,460.1095301917014,-7.348779856734943,-2.0089655402084645,0.2908733544854982,48.816472725395215,461.57874258693687,597.8067500111551,59.56914505656346,-56.58546229327908,-0.8521943995540026,-38.87021633096788,16.93675535045538,130.94301805301728,29.636614224154528,523.9204605657424,-1326.5711225052428,162.15819591871275,1.0045174244764787,49.32557713308097,74.07337143333879,181507.48290677927,118724.69950040383,528955.9657411044,74.07337143333879,-14.220977477420888,-1324.8981422272982,4.855453427994522,-86.22312725553319,717364.6062543765,48.151381211058606,-2.8038201590717193,3647.5520869244065,-44.2353520817245,-37.427530724426106,-8.79497761383135,-332.45630252579014
2019-04-30,13.84857693545879,0.9912472330957433,2.827010618016207,301.94755335588434,0.030863898912118024,-70.0767853868806,249.30582548493788,346.47854515658247,-529.5456847579619,7.293909135256332,-636.2895831627991,15.339978299781752,119.44773234272867,288.41965808468285,-358.5305400904348,59.8679844722653,4703.796028010164,1998.5766350820672,32817.73439807365,97.18518195709059,8.37716975107334,49.18923260543728,243.0043801218668,128.95675500277892,-370.38819932074057,-34.71421434167837,186.3080556062989,5160.92744152236,793.0539007052889,-105.08506477709993,186.3080556062989,45.184580830226516,187.95390660566656,0.0,122.52487656496498,7081.094270988339,6872.408164886148,-357.67203799496986,395.3723762566433,0.0,-459.9779925768924,1459.4942652716093,2175.6622791285267,4.987136460421942,3792.603558784554,204.62282071346962,5539.245598519263,1436.4518596330881,-5.535990470835784,-39.774086713884294,739.3801464906996,-323.352396142873,2.844704631769062,4.025709317295082,0.35130105107494103,37.02570523940949,-464.8325076605472,38.163533697017726,56.776902991668635,-49.00501224797381,1.1988574256560494,-58.72493044727776,24.959583984424746,43.53615377905935,-12.445523599823218,134.94149485603157,-59.87619980474301,130.30950387269093,-2.1791802043164488,16.3756522469057,21.769130788633788,140536.04441769887,16171.48618457513,124364.55823312374,21.769130788633788,16.996101889164592,-39.45756603403879,0.7143154340005466,-866.3387163166861,6547868.5734592825,-810.5652399189261,2.3483956070171246,-183834.4454321766,2.6729255120692414,-1196.3910864839163,-40.627389122926814,-757.905652899032
2019-05-31,-15.93448876972435,0.7088671940464522,10.037066438146397,282.83249348779054,0.38897641260448773,-149.28809238986952,46.57351662821293,249.1932562171804,349.49563339433786,-530.8733631795885,-664.2150978041516,-26.40689376335068,39.11085107654526,119.55924284896453,288.68891243929136,-358.8652465033768,3486.010436511022,1896.8493096506274,40778.368248360566,111.63330923640925,17.08875525810279,54.33775034860975,248.1843900084357,191.2950036931996,-189.95559940614166,74.1670995422651,251.47292698200198,1112.3988384586587,320.60071180842215,0.20079776756274975,251.47292698200195,65.81364857577447,280.3226203871633,0.0,538.6183821668208,7280.858796153108,7013.253360083447,-177.17350183840955,-620.5641794917776,0.0,-521.6110748858457,1450.623235926723,7810.950784449666,2.695971348473284,3873.797503856195,147.8046460026236,5485.608217503482,1493.603663713413,-5.038490410818036,-47.592413179833756,697.2434327615323,201.43531527541586,5.189658138606802,-9.067744215898074,-0.19731028248814297,3.3412313662720408,-250.2084486567992,737.7496613135484,-23.746572104163874,-15.814786210978582,-0.5657761162863053,-20.634981762220377,-7.81134130930964,-11.722782543880435,-195.3028985324396,-22.63392927732184,-8.727064808381328,-83.08932157334823,0.04738378627177653,42.46676202307572,-266.887929259134,328686.2566305287,95183.6077736509,227846.08251879457,-266.887929259134,31.1425996343104,-7.645013914273477,-15.591636134634454,-153.05689175062935,1487520.7834977433,7.745844405280593,1.0026785182140827,1173.1305620481653,-2.1831735664349026,475.92928347397446,2.249225970346359,1182.6312116076595
