date,excess_log_return,illiq,RF,log_Mkt-RF,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,cashpr,chatoia,chinv,ep,lgr,pchquick,agr,grnoa,pctacc,chatq,chcshoq,ibq_adj,chtx,invest,chinvest,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsaleinv,rsup,salecash,sue,chfeps,sfe,chnanalyst,disp,turn,baspread,beta,idiovol,size,mom,max,r_sq,aeavol,bm,cash,rd_mve,cashdebt,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,chcapx,oa,ol,noa,cfpq,currat,dy,egr,operprof,pchsale_pchxsga,saleinv,rd_sale,roaq,roavol,roeq,salerec,chsaleq,tang,O-score
2016-07-29,1.4135434108104996,0.37510820334231276,2.910173755332359,-0.07276089308411313,3.63837214372451e-05,-327.7764440138879,-84.52855131188673,-62.31939223750985,67.51673706585672,37.33845615164109,-95.73495409967298,-1179.178831483412,21.147605059421753,37.88947840923354,19.666762484857113,144.4811369509892,-1.7185666572512472,0.6578780974106928,36574.68773291534,-69.84008462396805,-25.33198834621934,23.384088690330813,7.974899182933255,145.49737932856112,6.757868825782527,164.27416772564828,-9.443000953977478,6.757868825782566,-13.879356358402573,-41.441224245908145,-930.9996785165831,-11.51958286703968,-7.876053534758979,156.20165630956924,16.613929565677882,-191.97843972188585,-141.02446988700734,-234.36627088406243,-55.148265039328365,1.7756504202183578,13394.97864162967,-3.0422924573743093,-903.6449286455821,108.9226190323694,-793.4676862716615,168.1539012983183,480.29497127603236,-51.34075639617825,-5.061778597298698,0.026741325381840042,-13.969567640113382,-52.668848340486875,-5.361824732775659,-1.3710924266098345,-1562.0675154076166,6.2717631412456285,-10.091975070676,0.0,1.7794133680609718,9.190510144047124,8.624146622014393,6.576771597420816,235.47162850454743,2.901894688826303,64.55318361866546,-0.029194192395274987,-0.6805105733008929,-32.894494237541224,-1302.1100217735486,-12102.870784563944,-28944.50059178518,16841.62980721891,-32.894494237541224,391.58796124681976,-1.1799048571272834,-1.339702114338869,18.62794178367065,95.40921306819207,37044.048970932825,0.0,2.497466200989585,-0.21289675762720606,3.2675288140694363,-316.3080291725173,85.13844953867141,-16.683635452498947,188.99021361934138
2016-08-31,2.5508263121057158,0.23455935706679892,2.9060899214215055,5.627964256028793,0.21798349344705115,-304.2636770811124,-13.76858184557971,-84.31903327156672,-61.82381021637884,67.40251850276745,-134.3831631992808,-1239.4224681425744,9.484281718558895,-1.071804290631634,37.81345590838595,19.62730254688895,144.1912459887098,0.5892155790894419,41296.50257122921,-48.3905020863443,7.999832878219596,21.161410596771145,20.335715354251807,-8.603304940165984,11.7236572850207,144.64960071663282,-9.615274806844914,11.723657285020723,-15.101305751206255,-37.64082821765202,-750.7442822177708,18.037681220976314,-14.907537538665839,50.382190423490385,33.686934433771555,-196.43144590480233,-246.03093032845624,-131.96551513928245,-113.07504729070858,1.7210901673215293,14053.91528193006,-2.9215175683512524,-912.9026374743913,100.99597670430063,10.702826134402272,174.21845569216043,-298.4832567828271,49.37527625227017,-1.674821269950698,0.055970230435869794,-4.3092548150993935,-12.320537304729044,-29.063720442334443,-7.2304497997529324,619.8515228297388,-12.86525747419762,-31.58249254735719,0.0,-4.972706505282559,-1.7722576660443679,-5.403938840302317,-0.11981307033408939,-469.97743115850335,-7.681462801141208,-15.740154751195398,-0.05530287889217256,-0.8730289572327905,3.4198091216158275,-195.88544632941367,-16942.939135603607,-39062.48386146594,22119.544725863263,3.4198091216158275,-405.97453283209325,2.26791327639593,-22.359669090915844,-12.362856154748044,-9.438485248928188,-6159.387733834563,0.0,-4.988012435507358,-0.13941908471461772,-9.97613565071093,111.79399378256494,46.99079245445441,-18.244424926033048,-11.044294316765445
2016-09-30,-6.089847445595995,0.2209231855275447,2.9073580090504496,0.7248809150832876,0.0036146380281774086,-255.57546158648776,27.01038510090234,-14.132256076082017,-83.25080748797976,-61.5561732984801,-32.27505070575084,-1302.3917077600981,-21.546949953769143,83.11420925098027,-1.0730305735503909,37.85671939919759,19.64975872295103,0.1933499639628147,35182.270423459144,-31.301034013960304,65.93645303363064,22.130163891398354,160.40815567758293,-278.66222027187325,16.080297274962525,2.1442431585677397,-11.874433364319279,16.08029727496245,-14.92229239826323,-20.44179630189413,-663.5274813502365,37.89124197125375,-22.80191536259214,-156.95001927770252,32.02070023065975,-223.63463137057502,-368.4014727943123,120.80873886445565,-219.9509305856542,3.7900790690289616,13719.463598655102,-2.812349416964034,-54.046497258585475,111.7837317288818,-3065.6121853155246,169.89784850829832,522.8388303284214,-46.85872313662402,-5.799311086584623,0.029843263427506983,2.4523450823044186,-26.885306731931053,-6.318724868783107,-34.26241091981262,1757.5658287053202,52.32602059055296,9.11467701042639,0.0,-2.638271428698289,-10.216932114689286,-3.5070580987338076,51.29090107366039,-322.19410667637385,23.24959303874266,12.761911631835645,0.035345526604318556,1.5888784500778854,-6.258251150176733,-453.89544836709865,49353.7591744028,109306.52308517136,-59952.763910770416,-6.258251150176733,-437.53019512169703,1.0783465646589612,-20.682134898239667,2.9819582732246204,111.52904782485498,-1741.1582203786238,0.0,-1.783677954494813,0.5149015274817437,-3.6598644979747945,435.25999770018734,66.22136166024436,6.413666890797003,-474.52197952682945
2016-10-31,-7.90820482402963,0.33927461510102697,2.9107148154247793,0.3633098270835413,0.0009069526822483531,-265.12397928695617,41.073233014957,28.375225312021424,-16.032328554563417,-82.82157540157213,-38.36923758651973,-1307.6952577288403,24.68004463743317,10.724279071571502,83.29946978440465,-1.075422345285069,37.94110155349823,0.35864867704025305,40229.37166455658,-43.995084864691705,66.19642180253689,21.823199288768578,143.56897050447532,-220.27962770949824,21.970259638495452,-6.999192827703897,-17.854721447638557,21.97025963849537,-6.269172430086008,-47.58391303439464,-711.0211937281988,37.79437462028994,-20.079169342129628,-115.2011863043049,30.73620032126943,-234.73218840069646,-383.35902544580847,111.50888810852123,-310.5362500459089,1.5865856821450317,14103.912244576955,-0.8128983205052454,742.3482927655434,95.53333291858318,-1672.9037892987117,242.99146785931956,-809.3727239182601,25.79265060826326,-2.1247888765601317,0.16705902959147778,4.783112903080564,28.41207559052168,15.837024424779713,-3.246310439682361,-574.8030649355906,19.703267737737406,0.8791564970392187,0.0,-0.37445330130509547,1.9701763154005505,-1.8576697108125018,-1.4348135690468098,39.13223229768937,-3.4287279427604744,10.084203924187186,0.021187412062691147,0.42913614525549804,-1.5626790058084126,-471.13844865675014,59231.18180726841,11505.341387836263,47725.84041943401,-1.5626790058084126,78.4814811095921,-2.9588829389693174,28.948306134031093,-3.0216430876197933,-115.05203618174704,-27277.612246130273,0.0,-0.34529830626495794,0.04269611441878496,0.413955333459441,-3.122711820663426,-85.96464956784186,-0.306702587299128,-50.104111095167355
2016-11-30,6.486422438279236,0.27808527464215776,2.901902319647665,-2.9603331845900964,0.0603988115275232,-107.35837520473967,-90.11616652910669,41.26242678393383,28.887254604758603,-16.1799814545427,-131.30049366898933,-1253.5553590615452,1.3156278011230433,5.336070805658868,10.65889654557584,82.79161935341006,-1.0688658365465646,0.23430224547698614,38941.3575848053,27.385780023240265,41.332538052413895,28.717495964598644,152.65672225654072,75.10002389413097,52.20509121873173,4.695777943372052,-17.788268409378365,52.20509121873171,-4.266856404821314,14.297586996119827,-887.753798205069,17.008746826658268,-14.40265054541202,87.76175918357302,16.093931739319977,-28.081851212194035,-24.9220392956707,-62.49871338017033,-8.714778576211188,-1.7918283916660465,15095.08007501743,-0.8048943695311476,723.678533542798,94.27841510693312,276.82166777912664,205.44135669373577,-143.61189565414702,-8.724393276402395,-7.809148560767895,0.04637706342434811,-13.111837175599703,-171.60416709896285,1.7285382486657852,-27.012675238804718,-356.98670535350175,11.389683113374304,-9.6725834249211,0.0,8.135632519676207,-1.6258879533420725,16.78257316820202,22.318046565797204,138.52272292816951,30.309604755245857,9.308920214206417,-0.019387414574384865,0.5254197005964869,3.123130266076984,1481.9044928269695,179318.06560726464,67497.6102932156,111820.45531404857,3.123130266076984,146.84062179430111,3.3614085141035837,54.21334994940848,46.80837382495886,216.38453932667457,-1552.577832362891,0.0,15.035033189744787,0.07029447494734242,34.927644630274614,-331.9721296688467,245.40474012225994,4.511215021518183,-65.61892191498282
2016-12-30,-9.722529522669747,0.35726114525413566,1.4452076808780618,6.857698591316632,0.3254067259092669,-127.63031111705045,-110.2275281620232,-89.4205800729561,41.11351461592908,29.032131133928686,-60.05182484849362,-1456.8902801545378,-32.43072710883234,-43.2845941296214,5.296061680110649,10.578977604162024,82.17085916980488,0.36831543898228447,39274.79899101902,69.063667189123,21.820076222222703,27.71563337450212,100.99839304126442,130.66066639704715,38.25821465614418,75.58369499042689,-16.09403189599982,38.25821465614416,-3.741994826180683,33.853658312678554,1543.4736310197538,1.7919828233431188,-6.987881221026518,100.70084390067184,-3.4349301130044037,58.287534750586296,208.4807858993682,-247.13569731957253,225.7884170878273,-3.919222405973719,15344.660969170529,-0.9138559509646593,-14.342526286780478,92.47132959969642,2671.46874589812,191.72725939033532,-86.36837424542364,-3.228041533881182,-1.9047734251288588,-0.08614681052252493,-16.026975573470736,-83.51943021197653,-7.76930046088961,-6.5994140655378715,-165.47749734503668,-19.00738333335846,-20.29561769769066,0.0,1.591956131054971,-3.1962688086184414,4.917614987871275,-21.458272047979563,102.80728900586064,9.33556224365691,1.5745155863332059,-0.023510298699951804,-0.7795865513400457,-2.3561640533096266,1470.1114458819027,-21409.351411739364,-39192.665751964785,17783.314340227284,-2.3561640533096266,123.23786943672349,5.410781367684546,10.752633715956598,11.128700875578005,83.85356196080991,-1619.378970465812,0.0,-0.07798638858508866,-0.2765070686247526,0.9171609528810905,-286.33197956669574,125.37715532688013,-6.973020359530096,28.240944906404366
2017-01-31,-4.26206344559283,0.09376015918502702,4.3477131684096495,2.613114260573197,0.04711695004461798,-104.02051342894431,101.17330696383266,-111.08029171140588,-90.22752078015175,42.07189742361452,-248.2299029035099,-1510.356873292114,-20.498376285783955,101.25736476602313,-43.53778075967563,5.327040184964617,10.64085771977535,0.6784414003085896,46370.14071031971,109.09378441553193,-11.582458243051938,30.61463946354999,71.93884904508893,305.4067953823414,50.53034961363617,110.96164127070966,-44.24055317806317,50.53034961363617,-4.859182197430385,-11.693537412550567,962.1850769010875,2.07853566316939,-2.00782822762246,151.50241077777636,-22.966931731769055,75.4638493943,445.6062933303972,-404.7506587918698,469.2536557891971,-9.549491715906335,19112.53124425566,-11.063229540203618,-654.3744361133639,62.09589998359399,1388.2310543777235,309.8124330116909,-84.72973111444094,24.224671888344403,5.791599578213102,0.24618217096579542,12.409462436234207,-103.00887938210599,14.502859804502435,-19.425742631716105,1705.7098278647045,68.95470183942916,-0.7350562715855347,0.0,-0.395375867622036,-2.3061381438142803,3.0281348561426285,45.30473951181682,66.99453973370873,83.18614655776872,-1.5314546931631696,0.011957119382299375,8.171847407354477,-10.523408245383777,2311.3732260404868,83094.4342802614,35283.01192491129,47811.422355348244,-10.523408245383777,-23.905388783189665,0.7563207290145186,-18.309427122016366,-3.9442510136943554,108.79779811653736,-23629.152308050878,0.0,-1.0370752915620471,0.6162061837419373,-7.920204483414793,-301.96098156488097,140.83475532429316,20.758101100421754,-15.692002622367
2017-02-28,-0.47265747318898044,0.3036903705856608,5.7672632025208825,2.7692277908665055,0.053187255642186994,-5.447904150697212,-143.8405982798243,99.43320487059215,-110.0937468803854,-89.93910132232297,-211.49557576418118,-1590.142578485213,-2.367633113568649,38.080774777816345,100.2155554235286,-43.089832436590996,5.27223172490481,0.38963170419758947,45819.73890135816,109.69891810480205,-11.784533000770724,30.555331706852847,72.11472895015184,303.5485831629253,50.70785723322467,110.1253314051805,-43.956633278742146,50.70785723322467,-4.76101134316999,-11.062401299385204,935.7309391434848,2.1035805669741916,-1.931884764418332,149.66513474993005,-22.463163835498378,73.9618690519531,447.0446985673952,-400.3850452791666,470.69203265731517,-9.783488609662825,18888.750183121083,-11.072280438175168,-724.2780850800607,60.250787015162004,-457.8517807729745,202.25050998197202,360.3716036538981,-26.15521506183032,-4.516731860523002,0.20752651866800953,-21.95533740269775,-28.122026765575185,-0.45792977738466334,-53.32779078323682,-37.41016743157434,-11.278246306163737,-2.7217380456087596,0.0,-0.6277639841866858,-1.5915648296769973,-3.0313315208767335,-9.98745234307114,-31.794215006776994,-5.264898848262646,0.9534541180461176,-0.001818452716829233,-0.8149686120314215,-0.8769871482599285,-43.184886719277074,-97598.8274100814,-29130.893089609686,-68467.93432047218,-0.8769871482599285,-57.979030644545674,-0.5039624812718984,0.26437065282331673,-1.0536774635298798,0.25769742231716464,37.80402270000195,0.0,-0.09484243772892853,-0.23930463542201608,-0.2965256518636181,-63.17289246091059,1.0235186272074657,-8.273070277654824,84.07491925912564
2017-03-31,0.8352932195537031,0.18600519458059925,5.772467568537114,5.060096621619886,0.17742552914241858,58.90133034282934,-57.09001737675263,-143.86990850126602,99.84743253540397,-110.41071051528213,-108.63596541266281,-1501.740627889476,-32.959273802176554,40.60493066123343,38.11962700723124,100.31780118331089,-43.13379519903592,0.3042600890632238,39629.70669956969,50.12603017025155,-33.64049180087267,31.313899406787215,150.38140318969255,160.1436295499414,24.3580809818644,-83.41385385415825,-42.93837354197091,24.358080981864358,-4.059365166523659,-71.48732142630544,1079.8418735285143,-26.070451145101902,-9.201222000946187,-32.81317028833955,43.11080852929355,-14.308960307714285,346.5994854232475,50.19417704896691,389.49176452551376,-9.113902169837466,17317.50564413879,-11.445495361250112,-923.7205557922587,60.598387740146514,-1940.6436954564595,243.05376137376012,304.5342843746955,-8.860595574529881,-1.3843059580884187,0.09364367455802736,2.154751414150269,50.82439800045765,-6.804344080691948,10.868534281924894,738.0416016733734,31.937368445935135,59.54735655718977,0.0,2.8013056634214593,5.7053538593771975,9.463111135822942,17.587765701338526,20.441217658834375,15.121429990862339,-109.35012808600052,0.11731504657286673,0.4357238548909095,64.7197662047326,122.75187140606886,-502720.0472948551,-1985.2767609450966,-500734.77053391,64.7197662047326,-193.52299683825822,7.985257410602447,-20.33467021191885,-1.26306035927297,-263.66309027879424,4519.197639577222,0.0,-2.9546489118283645,-0.040357576142941554,-8.189419575589753,777.2968050982599,-221.4597156311046,20.32520057126999,321.2301986083803
2017-04-28,-0.11384144921954797,0.24010796846562435,4.328323404400561,0.2449834888527339,0.00041598261638289185,86.40828399496004,-7.023483161646162,-57.099958290741206,-143.43671982101986,99.65415557584997,-184.395551045837,-1196.6061041315065,2.9935896865368554,74.08486315394288,40.580844853481004,38.09701541812767,100.25829522592836,-0.05165334797422631,31811.760805686077,-5.463479711707103,-31.045966379738854,18.522529196613508,215.33447959781014,-116.65358394474805,46.90692651379432,-98.01549285521492,-39.20219486424733,46.90692651379433,5.0949603350405965,-83.29727099686215,-1573.9323966064132,-25.98746224361124,-19.486012081013552,-166.99639650969317,116.0625727186379,-56.57981620700644,141.708087349163,393.1060545570483,148.65703929826628,1.3055478825185687,14719.440223987007,-11.509076815457055,-1375.4095449328968,44.99895712233068,-2599.9093219804276,314.7113072815397,368.86916969171943,16.010989993984722,-2.335114212750433,-0.11705022548487243,-1.2540426722189295,-212.36737103180926,-10.104591735505352,-26.70243983149561,1418.9013616527955,36.673000574865455,10.953937668513845,0.0,-28.401090041407798,5.074825479018244,-8.87075768645849,84.53725628377947,-193.8307951887673,-3.304944418763398,-87.59412015910891,0.0007546777662466031,-2.3798666442575325,87.34466919853173,-573.552940137733,40487.64544995036,-10985.320513759274,51472.96596370917,87.34466919853173,-292.80658860634594,8.440886538325557,14.162632406874838,-12.183396874560628,-165.05165351888218,-11.709949155585491,0.0,-11.349938052867223,-0.6155239403855504,-15.230355678746719,548.1550303099339,-187.84883112139576,-37.45540576867802,374.28768980854056
2017-05-31,-6.989449382183439,0.28227202476413354,7.210551169964604,1.562599937661672,0.01693156672509782,57.65886514604996,25.30023829755007,-6.947108614149707,-56.56370865309043,-143.69529799433374,-39.71911450410056,-1036.9583364321431,-49.437802258635365,3.5868946748627266,74.06918342120028,40.57225609763151,38.08895235376315,-0.24982715336366346,38242.56297587257,-51.026203702976,-14.624333258515941,16.05380058080027,247.9451189918341,-273.07006254950153,42.06857671242455,19.962295267853104,-38.4393821405185,42.06857671242456,0.8210326981653391,-77.87451475078647,-1358.4847808692937,-23.33485740748852,-19.505243252616264,-224.46804123593733,97.45794169514663,-33.024211423658365,-46.13362817166686,111.42695086782837,-60.7248481382165,-0.3590335364139388,15600.783752357132,-11.333083815097535,-859.3241348589006,41.48613315541002,-3219.0528736654146,180.7345507098594,-843.2580223180294,-11.291237270032639,-0.08449512085249467,0.03891747651410782,-0.4471789548106244,118.27646973233892,-9.836201751110679,-8.037035170137585,-628.8844338661074,-14.546712715273657,-34.67526019344484,0.0,-7.059485464677891,-0.049118080837729394,-16.51686049770433,-5.318081016733572,-115.2101523557194,-22.483234963922087,78.54413073731584,-0.018512649986441643,-0.5812970170154301,-37.6613914234654,-887.8995157875252,108745.36856544204,-53559.63460473623,162305.0031701792,-37.6613914234654,-71.00818942861679,-8.874797697071635,-45.33250629676412,-28.96628497929794,24.58296868359355,-1517.0781985137146,0.0,-4.885312304909942,-0.2054260324509265,-13.515495924949363,-401.0073193339704,-109.09367301711772,-30.095764376442958,112.60622053452698
2017-06-30,8.820052263577658,0.25859962249214574,8.651937469335754,1.519531761785128,0.01601243732924765,36.627629548066,-1.1879975894150432,24.70905666030494,-6.958005702721847,-56.87970556779221,-82.10650496969778,-875.3933634978713,-12.607857796607172,22.885591726010023,3.5863375968029185,74.05767978902477,40.56595484940494,-0.5049130533334697,37844.90942260498,-87.9499557924454,-4.794668945724581,-11.484674687231498,629.2599555454512,-282.9195923005862,212.63453212978743,223.6092996473179,-17.670711172183815,212.6345321297874,63.24190711148316,-181.3311652369299,-2261.6435886689574,-12.667347923162914,-31.65483874100237,-188.01526795849287,33.748599102813195,0.0,0.0,-353.0843586291432,-302.3739122925941,7.66440252506992,15967.62431039203,3.0528895516127115,128.03165284585984,113.49638680610751,-2614.7552370274525,160.00459649899685,637.2318623695669,3.6249919413645983,-5.093961630959448,-0.0275334211358107,-0.328078437127715,-85.54487841652373,2.6535937051864664,-9.962087542524046,-2685.5555755677233,17.570623568016117,-19.40314358272161,0.0,-53.75295930210189,-5.704202698875804,-18.808588564494187,62.61039370993103,-24.077916785026446,-26.978275008345975,12.998818247549679,-0.1183570033123571,31.658974079646114,-46.80623527145417,-1826.121809835144,-40568.890830157325,-55491.48704614537,14922.596215990372,-46.80623527145417,-7.083728470340247,-7.9791218152599725,59.18897898872058,-17.73058794504138,82.536270502268,-86506.34254406457,0.0,-35.190311470347815,7.129693872637144,-56.120199462383376,-571.7158839004705,86.0108231686412,-21.643032056326774,-531.3412645182452
2017-07-31,-2.1651263489619885,0.1640780558609139,8.619036718329781,1.115434982950948,0.008661259315984729,133.39864766781358,-95.7430957090956,-1.6675032246451487,25.1672613449188,-6.503195374806223,66.10444172427685,-745.1592890872398,9.143296501119044,22.09071386326358,22.7149316040465,3.5595939224858957,73.50542434304624,-0.06508329490084064,38980.87103452453,-77.13965020106207,-16.794562444911598,-9.676286166911403,268.35655261601454,82.62244171856511,119.97773864240082,244.85278939677204,-16.280587494811034,119.97773864240082,52.38449956855043,-161.2362980975218,-1891.6157607890682,-17.296130872607137,-30.951891683020825,93.62677001400094,-30.065254423277374,0.0,0.0,-549.7514232076912,-244.56464523902895,4.50910619601082,16074.307215759658,3.023952980564548,381.4791944918446,118.91090629662506,-2869.8087440864624,133.3340284321936,-569.7785198212846,13.354258535496228,1.1621374783801102,0.08141701261173573,-15.75007796214095,-68.09081507067859,0.2754836710192876,-20.093439310640235,-273.2785742003516,4.871884918109004,-14.845143662033593,0.0,17.590419526593372,1.4413513764399113,2.2382611298270945,-19.39518325713823,264.3944500846196,-8.871371830075702,47.362778058993214,-0.008677109366822977,-0.5965373988946681,-48.046273569243155,-615.3324022979589,-43536.38377154339,-28419.123380098492,-15117.2603914449,-48.046273569243155,440.24538303368627,3.904278516388416,3.161689957860318,1.6991129329630041,-9.488825559274847,16.87193409839074,0.0,2.2610623916446224,-0.3944369708544784,4.3715808395672076,-280.2132634145473,1.3729823621400854,-10.662830871827055,28.411665053091383
2017-08-31,6.206573100718692,0.1709341809458231,10.092058705718568,2.6692369181365514,0.04941883666187315,-16.20888266394583,142.3436811983106,-97.64179858129528,-1.0173587781194353,24.832157465008052,40.406113062749306,-598.4602785285932,0.5003953687457541,16.40961751548806,22.269442176372994,22.898710246652453,3.5883933637831937,-0.638709865842865,34806.83803848496,-50.096940301924235,11.861176376503776,-4.283557281748626,282.667048816051,69.77467774800338,125.14813071624755,232.06585915418972,-14.421981345011206,125.14813071624762,-18.132979583431357,69.65236882043172,-2496.5361208620507,6.838024023493215,7.471724756742503,77.58438678986151,37.03650977554106,102.8530179509316,-234.00641184272155,-298.06473908188184,-183.92933909174928,0.6875013900804934,15708.837311029503,-6.61573430358736,447.9727326814581,380.23858255024857,-1990.645534666406,226.67832456573734,-154.53055978660996,-13.91169799203098,0.4007146954498566,0.38920080759023357,16.960775109716906,-38.366318356131586,23.420148458901508,16.81686284904913,860.1977299637383,3.1052791240106217,0.816930917405756,0.0,-4.557208454762623,1.956808592027926,-21.39160721233344,73.23590195703434,-210.8758002413242,-2.8192691615133185,2.8208518607477515,-0.1433282088139558,7.225438463450175,-9.559425001954793,-491.0059613327543,747028.1048391853,153776.20264832024,593251.9021908632,-9.559425001954793,-245.39409292807977,2.7969668305281417,-104.42410240272248,-4.050843509129095,-189.35567296886316,-860.0576393060901,0.0,12.391239581439386,0.08080980078342037,13.295466951768589,150.73303862697412,-124.78993772689556,-19.10941436685971,357.5509766501
2017-09-29,1.0830932034804923,0.2624477358395193,12.947818583203992,0.22973461233796147,0.00036685865337259536,89.49200521146722,0.4722840779103086,144.4717519944477,-97.31691422303528,-0.7725887944035525,138.40787401419269,-642.1602493018902,14.54597287751547,39.03851216292758,16.37286357603855,22.219563516583868,22.84742216458211,-1.0646953823550405,37984.40118442726,-14.173938114164969,31.738617624586485,12.724575504149346,404.77966840175867,-192.35356996610915,193.6617823783188,164.04324440652408,-21.411667338919827,193.66178237831886,-11.737665521871953,177.69367360737843,-2122.5972144544558,26.284040558716118,59.4426481424244,-126.90012234713043,40.40873421161886,37.392432775223256,-265.6356615279799,76.51338195315412,-223.88477913800295,13.513915080667996,16680.678392721053,-6.268507513046162,212.8243127702867,-75.01973777527068,1078.814882619835,187.19169024115044,65.18280703523988,84.02939319925551,-6.9700468493817525,0.11343864222357603,-4.733333609764941,62.231577638755994,-0.7815222365316004,-6.25104431201629,-509.6231593184757,-21.81600981334816,14.314281892169305,0.0,29.13499769759087,-10.03413813158565,4.1605179281396545,-23.239567529065766,-162.53916618847916,-7.265898176756195,27.162959277633107,-0.07316301127394276,-2.4486804516418346,-3.4351906348076326,-427.08573563786797,170294.88684061542,129789.24727709917,40505.639563517645,-3.4351906348076326,-227.75497818819076,-13.875468062763495,47.88594839409992,1.3562603684436283,40.71700621153974,-115.87570479137139,0.0,15.593746583418199,-0.3260945193653839,26.440644218141237,434.6492749001318,104.84656283249889,1.9020550726424972,1102.3181006786408
2017-10-31,-3.3412274845227365,0.4184520928825198,12.987981179481205,3.574255873652058,0.08852626429321844,32.909148893932525,94.01591107091586,0.4634886829746492,145.57299382445433,-97.8150542225675,281.6734918325695,-465.0660960887485,-0.31509433332413983,3.3874230582386016,39.27376151527338,16.47152782677213,22.353460472104793,-1.715676715940884,34523.544548507925,-5.760853276661888,52.43625151495807,10.053557174060765,152.2695471089185,-419.05668506697987,66.58113148085033,-15.639673618554891,-20.923228026801954,66.58113148085035,-9.741622387423758,38.14526133302296,-797.637044253674,25.185690644838605,3.963843742599133,-295.60873673822414,-0.2983982676807617,-67.16322610947246,-199.82487063704673,166.22731732866265,5.113143600149755,20.58301897694963,16851.264349581066,0.5865313812867553,1873.1227160055544,336.26988134121893,3578.235593317275,123.37162636398979,124.43183913266398,-78.93897746357172,-0.5548711444522638,0.1473775033840159,12.706415178191946,-93.45987665086273,12.846568323213205,-11.381643638959133,-1203.36499747553,37.3333571352,1.099762762960296,0.0,5.0697307437502985,0.8503173229493086,1.9350040866320342,77.5389560417301,-158.45260395439982,3.7680002408906716,31.074801780176934,0.03782041198315733,5.411631495578689,-28.556864972338296,-401.9939357037342,93396.87406231277,57586.37810286321,35810.49595945142,-28.556864972338296,-160.66287639530947,-2.670744652583906,15.049936370281227,0.618280161157486,105.6939236988983,869.8894522122082,0.0,0.37464835516838946,0.2323288906060128,7.009882329670106,56.83323422036665,68.306102539014,11.501760124632824,-234.16781560761956
2017-11-30,12.744449245376375,0.32682604858829567,12.987086100734473,3.2078704964924096,0.07131230006640632,69.6325519549516,47.81653384339525,95.44050491216109,3.5958539201466966,148.58195396909787,118.18131800464147,-360.77778972550465,-25.208311544137217,52.62513415165041,3.3929624494236945,39.337985181642416,16.49846341600322,-2.347802960833531,34826.887520511395,65.07967830325175,35.68027757988165,17.04128719997118,161.47875556128798,-200.07789289955576,113.57015828544618,28.00598030796663,-20.707012379526123,113.57015828544624,0.7322525475449111,98.84107121775784,-803.9246965048593,1.8740753924485867,5.73581694625246,-196.87285770510454,-5.6298534484899765,-55.746800124687844,134.78770781172472,19.059136040906537,285.7388728607768,25.137439833361206,17860.059418990968,0.5431991822356165,1584.342750796312,204.40328758959018,4764.434515167685,87.10513025346623,-279.2984856791595,7.51067530505351,-8.425294626074624,0.24215800898706163,3.4688833827317467,-92.6164706574911,9.756654730549371,7.432183846151133,376.7560922574876,-7.487394521678198,12.34781652735245,0.0,8.86452329521299,-1.5468162226754316,21.83515473250145,-1.2689086045274962,57.82746292479169,22.070680887940057,12.73292226658328,-0.08414543174069489,-3.1099467131813725,1.144040065196652,1334.6163006492886,306350.778287394,105408.98622718826,200941.79206020292,1.144040065196652,-6.9920965959672685,2.353308085587223,86.25980132764985,58.273348740704364,192.17648003843425,137.78244553807326,0.0,16.99313399824904,-0.09585827123621016,46.18071223611495,-209.75116113043077,268.6405984641941,27.339818178444034,-127.15095916035807
2017-12-29,3.014400720996842,0.41147047799264874,11.518567102331044,4.4200582059435565,0.1356898952473005,89.89708764847472,-26.811041902812633,49.700090971428324,95.25784451536227,5.366160943470053,296.663755619288,-201.64064129837848,-23.017195993999366,47.09067437867876,52.46549701831584,3.382669975918981,39.21865430891802,-2.357388949813716,35754.112534475855,90.13435108099783,31.253664385257082,20.026310204450468,108.94516052941475,-220.13422975933278,88.77625894658188,110.76877748563035,-18.326273014588505,88.77625894658192,-1.4738126009739803,63.65225704930975,-35.34894517591356,4.995801782972577,-0.42581955588973314,-228.9073132024654,-15.948497480856549,19.35911753972506,300.9720390101361,-89.58309934006319,440.7445283160771,28.69335725884185,18503.854944535324,0.4317684129647964,936.5183417096096,178.11706116194188,492.9555894233505,303.05074590071445,361.518328145695,-13.297890762820316,-2.2146276587671068,-0.14975191754012762,-6.445363599485518,164.70305521344926,2.907960143840654,-3.1940032932939175,-84.51809282864406,-61.53052301442722,-31.80517318757842,0.0,10.110816350541455,-36.45880332965015,9.78785415996191,-47.86968641133103,-252.09130256326898,-12.099768424874696,-1.4348702785453824,-0.0693222061349199,-2.045867451597772,3.180819976440908,1374.5037410038062,120721.29923145287,-9846.214198267553,130567.51342972089,3.180819976440908,-298.3626368771884,4.183252078068037,-9.165328196165532,7.57902240929991,52.875688937871956,77.5138698620458,0.0,4.30095429416734,-0.37866851212380936,9.15797576294787,-151.87076977546076,105.66977631251996,-11.62101795409967,-763.4315512850471
