date,excess_log_return,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,size,rev1,rev2,rev3,rev4,mom1m,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,aeavol,bm,cash,rd_mve,cashdebt,chatoia,chinv,ep,gma,lgr,quick,pchquick,acc,cfp,agr,oa,ol,noa,grnoa,chatq,cfpq,chcshoq,ibq_adj,chtx,invest,chinvest,currat,egr,operprof,pchcurrat,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,saleinv,pchsaleinv,rd_sale,roaq,roeq,salecash,salerec,chsaleq,tang,O-score,sue,sfe,disp,illiq,RF,beta,idiovol,coskew,mom,chmom,r_sq,gammaps,cashpr,depr,lev,sp,stdacc,stdcf,chcapx,pctacc,dy,roavol,rsup,chfeps,chnanalyst
2018-10-31,-2.404145297415007,216.4973013984859,0.023476886724890185,34.504224854432756,1.4034437858901519e-05,536.8002525039271,-69.78464106688367,-41.956802850172394,-15.198980634774184,33.14290357690141,-100.99187673239155,59.195211936616985,-2.8926967308566027,18.126211338194395,16.829278471259297,2.566366358689172,14.020087819390394,1049.8672119113698,-631.0254322510275,38.738017243598115,41.08829612208207,22.041747468774282,11.24450063530613,-13.993300456948958,-77.78180537083283,14.362586561972947,13.44444756785535,620.8986613975263,46.39337681383276,-8.94500292958264,-184.7715324579212,2.221447949685101,2781102.1923990734,528470.2770108824,2252631.91538819,6.198619566667462,2.221447949685102,-184.7715324579212,0.6768887891595551,13.264861181580313,-202.62938779957597,-8.989011921313372,-35.47674742474171,1114.9352975314894,16.02309270442215,31.30433641087203,-33.65621355475192,0.8488498049069122,-58.23309601487613,203.17683347214006,27.383350482955745,41.01966396819603,983.3644478829929,257.8179849622615,13.789883063167121,0.016441160123616128,18.504524262340066,5726.389515280299,1047.3138209139524,151.84696028581394,209.48809099194972,-1603.4892483286512,-9.607156676245118,21.257528963463425,32.66751206515769,0.33127924769602013,-0.4794197054276914,-16.82953223666972,0.04846897138915729,-47.263838097872394,47.49902832323686,-25.80835433560526,-1.5977643253230838,0.050643827947897235,-56.14668835690827,-2.419330877246672,-155.57738224827472,-8.29025669883768,-0.07155055949679934,-25.6654638106653,7.025474495011679,0.4545086978042754,-0.0014555108859259924,-1.0189297038791238,0.7730455667598157,13.271360888384748,-169.5310877582868
2018-11-30,0.8736254689073526,598.1112578196784,-3.1499110913782653,22.679130472477006,0.25121624272696147,541.5935045182241,26.56461807419602,-71.09863697760922,-42.26551861573604,-15.42591823239373,-116.5993791341783,60.58728669545255,11.878873553949797,0.3237635583037795,18.28806576840955,16.979552195154273,2.589282221080874,994.5030947697306,-622.9064913916051,42.611563181221115,42.491787146661316,29.402083534952148,-0.8866317891413309,-8.933254244920995,-78.1857998969301,15.443581409722057,5.758135089020978,656.9742081711767,51.888225105273186,-19.500645430744058,-178.09214130703936,-3.905247293092092,2797954.2072781664,549936.8599626073,2248017.3473155596,1.9517106559636455,-3.9052472930921356,-178.09214130703936,-0.45922347051947104,19.292522899527906,-220.42661052499858,-2.460487476881892,-40.588595032932126,1150.4753297756477,19.11365416949269,34.23530834918793,33.88852698281622,21.051490674966324,-56.070505936068585,28.82038939396503,-62.95614767963145,86.12146793460767,956.7323257126324,92.76971502800171,14.260916883884525,1.662571379529454,21.534091528040445,8057.998184715415,982.2303224942116,16.203730100990427,214.21679335173138,-2079.063035635794,-9.804015721061278,18.63714918038239,86.52916833271728,-0.12249090265048024,1.6133265001035078,2.72893905352754,-0.037937121446336874,503.6998273090703,127.51575576415068,1.717220176970386,-4.121060126634774,-0.09806561497318231,2926.6266673039645,1.5371361035807425,102.74103744554805,5.582367010225198,0.025841374645095394,8.88265566794098,809.3331653432149,8.53948789268884,0.8792634093225855,0.4334819931641647,-3.852567241130446,-52.15845919439863,-103.0640896070505
2018-12-31,-9.30986859603271,209.9413944779561,0.6571998886842376,32.33272962606819,0.010993182730229676,536.8819008590824,-28.428153179453968,26.02107262585921,-70.41461989092711,-41.279843435830045,-67.03642591906795,58.997645944337386,-3.331286105544464,-42.8181780403567,0.3209469706725121,18.128968369947003,16.83183823701801,1024.5694310122205,-848.7258642249782,42.411793265691955,74.66735534715016,31.76961730096087,-4.430867361993844,8.603966187337855,-25.776225019844848,18.773258141122795,8.063428147564323,632.3319014461504,15.591675199027973,-13.974099239302207,-271.7606727553104,1.9440033733087652,2764721.641926763,540406.0692766529,2224315.5726501103,-2.203784131117629,1.944003373308731,-271.7606727553104,-0.45386951078687965,73.00155996231537,-223.9542520222932,13.59456343026334,-40.43606036160528,1131.5247347556165,11.352331447249021,26.074907122666485,21.688428106467605,20.415413404246372,-59.272848791644336,-100.87851828463437,44.96691910465596,9.806152669770459,934.5075061287242,-84.0185191329872,16.078609257706454,4.648358309221764,13.764588290607808,7965.309445237436,2131.3687783021905,-46.92370777987371,211.23080412228575,-2024.933642874677,-4.160049092650442,19.81869478248803,72.17978151975757,-0.11269729242692939,-0.43213795931157684,-26.071603230221662,-0.8045845458992762,-589.9093079617609,34.77433717403866,-229.58535093403486,15.37826642036697,0.3273543379941565,-566.94457677826,1.4248526018686505,523.7118150512315,7.630967871729297,-0.01913405464359741,-6.9045608639149805,75.8628940815571,1.3184934530016434,-0.024047604348915286,0.042907862342854486,-48.446721387545196,-133.43870369556828,269.20364328590443
2019-01-31,7.119889119999874,201.8474892485844,-3.9473999148572796,21.831202437333086,0.39542908620071004,538.6311756648712,7.83165649243012,-29.995034929556073,26.579555360461764,-70.86285589206331,-105.27535693482216,65.7339558492668,5.941341703362839,9.009847749880496,-42.957688722232774,0.3219926837965591,18.188036383925024,1018.016572103475,-908.4010105847739,43.579948558134085,78.48854944972558,31.3647750646728,-4.356760100189687,8.807758375761576,-27.343849264300587,18.767944243202464,7.574079616832374,631.2736502085066,15.001754228424662,-12.934914824567583,-287.69031145028845,1.6440326725105758,2778479.179880496,545712.7838579101,2232766.396022586,-2.1002156929632405,1.6440326725105425,-287.69031145028845,-0.4563178206583109,75.14892555286971,-217.73376085278278,13.765826073487917,-40.44379994567105,1125.1438957998105,11.472168850581983,26.167755015810634,21.64750989754117,20.68554645310877,-60.29487116049452,-101.18754727085775,49.64930767933709,9.939783138403484,937.7596479715039,-84.05926448292763,16.90145193892253,4.573383091600016,13.916585405711285,8003.135035934301,2191.6493536911503,-46.39314116691256,211.13543940028438,-2024.6816912340532,-4.370025200153787,23.268257638571534,80.960644557003,0.2569332939668263,0.4149610555714611,-29.381417566500954,-0.7673930414769972,-858.0593551515899,1.7385386996883767,-109.13575335736817,8.504661052921676,0.0983403225326408,246.43445397532923,1.9045589684669864,155.25328014412025,6.500676353922131,0.005485278894408641,-12.076261705778734,-1.8736197937038241,0.212787006837718,0.01099671832668525,-0.3427108404517405,-3.2071891816931384,9.690124376589097,170.02951071747583
2019-02-28,5.624271233741507,222.2724992762886,3.109649373010156,57.37877787374607,0.2505922347793462,520.3108839403441,-103.05008227493232,6.408961298772528,-28.36763520225845,24.606967701467802,-48.68688467979571,56.26155357126217,4.000473876336871,-52.12191868435347,8.70339864958912,-41.496582449965324,0.3110408485392797,999.1218600991788,-800.9288865678966,40.117463557977864,70.74024588620644,30.689945015493556,-4.098368203704901,8.128412077466788,-24.269049873352824,18.317521799967526,7.230438631243914,611.4176491820301,16.95101910971859,-13.609003800086725,-257.14364601768585,1.837279162843902,2750138.0642117513,535342.8341547075,2214795.230057044,-2.088836023108881,1.8372791628438696,-257.14364601768585,-0.4525753846028142,69.19383576380255,-209.29328211185532,13.040319976386481,-39.956915705184436,1089.2473331967312,11.069277000921383,25.59057760572024,22.924265402502787,19.592022603873197,-56.08718905776428,-94.62968349738014,43.22973414254793,10.99370509736812,925.0734744000978,-78.73676184027624,15.2329591306705,4.637247671400509,13.50610652811854,7930.061405233636,2041.75602984064,-43.5786292500372,203.21305854314093,-1956.9385699739428,-3.9408868478044825,21.198122130225457,98.35111896798935,-0.4559914586701055,0.6165455106375406,19.630621561441277,-0.09955467678865926,-272.19784149207817,0.6605359800094419,-155.32561804983317,0.4472384106432514,-0.04088267589136685,-365.42078137461067,-4.208433931122983,-318.4903400295857,-14.514434653005651,-0.09662226123038065,-28.877973511109303,-9.810763151296214,0.0034603834262423305,-0.016809357197040686,-1.2396021808253543,6.5191757316625285,-4.864665331324147,97.63896232525406
2019-03-29,-0.19297732949315072,206.31791274648256,1.3095342305536424,54.7951163956217,0.04370449363558712,534.4065782747618,80.96051425813695,-108.56218805198264,7.759420291970269,-29.778706172490104,55.607260319922155,74.38354118372678,-5.212657152364699,43.0653500336674,-53.533948792841954,8.939181622465117,-42.62076255111566,737.7045589075894,-882.655294715252,43.11468963878414,77.50543949103144,28.254937854730997,-9.565349806987305,9.138867226356648,-27.700581460980985,16.842153017392185,7.009420171186851,617.4686234998019,-35.246337179673155,-21.593452964688773,-277.2298904920807,-0.389465455194836,2752481.5630010245,533198.3672522899,2219283.1957487343,-1.899004805100483,-0.3894654551948413,-277.2298904920807,-0.5773134036111618,56.27459651803926,-521.223198750646,12.03958503981929,-17.01110910186849,1139.62828318197,7.660403947692893,21.86393519685101,-9.823209305946644,12.274184233426652,-51.392026114758494,-152.43942730126048,53.93946455934946,-63.66851663027625,797.7894925947462,-133.19072440253555,16.689752451111403,3.0257745520914323,10.676685968100283,6807.723456719738,2193.6282874173085,-87.88127853170442,208.7266534916992,-1973.583090895083,-4.3135420099205115,20.234225493506454,116.74419634362627,0.035322743968734194,-1.0406830932778606,7.609020347566883,0.13427234751114536,370.1389499676537,98.527070101544,9.90754645474729,-23.022109854141434,-0.37869842957837163,-11115.062625953105,3.5911190202975902,286.5481184619707,12.269619697456164,0.07974087905881433,22.032246093838808,-211.7097165263545,-0.07429446552144814,1.031887095047324,0.9539056949300324,-6.082728081447215,2.144770278060946,-806.2408385188844
2019-04-30,2.586057606403252,247.16093394092422,0.43338746062121813,51.09476590937369,0.004731509209462801,545.9520027792532,77.33905523209134,83.46115188086283,-111.7301969064993,7.815753127926797,54.04572477053974,88.52529383254239,11.686616476201706,18.22064309133372,43.9957423001293,-54.69050671959952,9.13230545504834,616.2715724134068,-1754.54870532792,39.351295902078725,166.11077239785183,33.90722693108513,8.853805007633335,2.1503562148632716,-281.144933104548,16.028150777522903,-3.8063883042076334,689.0793594000158,30.23312790623055,-32.987898862515806,-423.0548317516731,11.803441252442491,2792793.105156257,552789.2744312029,2240003.830725053,18.59975594955362,11.803441252442491,-423.0548317516731,4.5351936840367815,-45.651878350454055,-474.1934105517991,5.302153561103389,-7.677262670134667,1319.1186606168499,22.25761128308796,32.09999773099185,56.27107257894756,47.486173701388886,108.1726619410571,143.9970582501,-2158.6435344813635,139.05257062304412,869.7887924388165,143.46454102482528,8.356630507831362,-3.14082447371505,26.04944979804455,7010.492384826534,1052.490932162224,168.3580014933323,215.92905459463833,-2005.6738594946055,-32.30247718211788,23.624857972727295,107.13372062557637,0.0813304275651767,0.47949620790286485,4.308606699654902,0.09031413838518265,45.7543703868601,84.26424471184885,64.31739907352576,-16.353991685878952,-0.18655176254662476,-318.1672086140388,15.968012749561417,2538.874411254322,408.87741034653857,-0.784485621747473,-540.8547674575243,-1.8609005213904197,0.6355887211093854,0.03388540362367687,-18.548876568460884,-139.0882240456168,28.15809359701342,369.61368252930146
2019-05-31,-3.4089310813221867,191.54086255924028,1.5383921493679147,30.714943501662205,0.05961884013896679,546.7260331212101,5.226270354055566,77.31513611097971,82.98454321881339,-111.2534536799505,198.28391052100343,89.5944469411788,2.6171849645056735,5.968883495290248,18.24647563802439,44.05811781900982,-54.76804487570568,617.8025524263244,-1730.1240245559407,39.04148873443354,164.21180708320674,34.039419861228666,8.71808237026221,2.1529888609303445,-277.83945989239976,16.118394851587958,-4.004471348082964,690.1362392454419,30.171782691843596,-33.1821867025076,-417.5336083272589,11.643840807208829,2812378.936622005,555453.9822886015,2256924.954333402,18.38864425613082,11.643840807208829,-417.5336083272589,4.479230710800656,-45.24872308930288,-476.3193720766057,5.318913718883495,-7.768865111595279,1321.009260386389,22.095490054041388,32.09561622101493,56.43592634416384,47.067868080593016,106.93495094421685,141.92119452051446,-2133.48940627079,137.2013540657001,874.1704510118653,141.41150283403263,8.261098163645585,-3.013064075329351,25.910920742870935,7060.0568045419195,1054.7556223540532,166.37616556551993,215.99023813834788,-2007.546269930937,-31.9315120784378,20.80032035969841,71.47755285720488,0.23122138732741065,0.7938852329744943,2.5895532397718597,-0.030641888113073,29.860866373047365,-154.913867648538,57.531418274554824,-5.368764134365819,-0.09343424886494744,280.1286596857317,-0.5949698482582306,-64.32400583294839,-5.945037497804378,-0.007269643889553867,-0.6997806028506375,1.7362588402941128,-0.0007777229342442737,0.02340061770722679,-0.03078613205957126,2.4214246880119674,-22.36839012061347,174.158934118712
2019-06-28,3.0859062267927886,154.04636242393966,-2.865718536362344,67.18716226960282,0.2056774144163138,552.1315679313419,33.59718769085755,4.945792558679962,78.05428412663568,84.62635192426664,75.54725832207504,84.61889435501769,-10.176328185236294,21.397303475385794,6.027898441637717,18.426880362234215,44.493724823453945,240.0838232242276,-1131.7795698753887,38.20727914901884,26.095282468654556,28.189166827171114,-11.544355083605389,-10.883142489942184,-79.34140988287969,13.189054001262342,26.080198029774717,694.4957718647062,-6.9756871181576106,0.43502371673597895,-121.21908029928278,-2.2064947611680017,2960974.075689253,543821.0934219582,2417152.982267295,16.112087772198976,-2.206494761167984,-121.21908029928278,0.7295171225549398,44.21428731908797,-1055.036367122265,10.499411494244125,143.32708717351494,1302.6641621050117,10.303884563853291,23.023317980815623,-22.75275063498454,-106.40413904181023,38.66615566377745,-34.27255540776331,-66.28729480776889,-89.56533548921043,809.7199230554686,-43.2043467576127,17.749126686442096,0.0024019227507356966,12.591712210667684,9181.4279875318,931.9243532311708,-69.22203816681318,213.5017787308416,-1776.0232511217116,-9.487779039237575,25.42267092937733,70.25504637044642,0.11250288183649715,0.048702368141333,0.9881063203844747,0.004045317077951971,6.895666054469089,-109.15364745946847,-23.046835291478033,-9.374349047036048,0.01416877539793876,39654.89851746184,-39.48920093494982,-2453.1441454977744,-387.2501700209201,0.027218602501422495,3.8589693497612387,-803.2572621315888,2.4646228460416864,-2.3980437623361133,0.16093544554336958,251.88493698320275,433.7576771439678,555.0898813282671
2019-07-31,1.4358414533485302,150.81832746729015,2.652139105360467,35.4888754569733,0.1773913946780502,545.4573589345807,-40.12922103776968,33.263441743067695,5.167846250374071,76.81907518527777,42.5071475554127,76.30010010665521,13.014106602921448,-39.14838733688934,21.138651219915396,5.955032740150161,18.204134810559545,239.26674045745997,-1107.672682289264,37.39877091039922,25.565014533927894,27.676966239832602,-11.361457294057654,-10.667934051593415,-77.71706031193037,13.035455748805497,26.025650390944143,684.17093790724,-7.308749637676916,0.4020480455797958,-118.72909938403535,-1.929511404348867,2954899.4451129613,541672.2147387449,2413227.2303742166,16.098445482508858,-1.9295114043488502,-118.72909938403535,0.7266788923710836,43.014042839260874,-878.5229952905711,10.555726775935886,142.4868679512047,1281.6323375220882,10.096172218935275,22.721337835165006,-22.752001146621502,-104.78603190668537,38.19683377787773,-34.0288761049575,-65.52422878558545,-88.53707738465884,805.073316173794,-42.77883595528731,17.388456409639115,0.02793869257240522,12.389822823852157,9163.564834463372,920.9196142738485,-68.30653941227017,210.3955943090961,-1753.036901026299,-9.294955931079508,22.851573262165402,76.55498485830563,-0.3346390708022981,-1.2476590309169815,-3.5073547282592585,-0.0763427546186648,4.674719763169996,64.90765231022918,-37.03493406552603,6.584659115058287,-0.6243634436179446,-80.22385118686361,-0.43944926544492446,-65.96071225544756,-3.6299722987687346,-0.01631847029998157,-2.357126494039562,5.238012823629447,0.00014684578356752298,-0.0008164152108546263,-0.15266703046067676,-1.009163997679316,-9.799412543556514,-386.0223483085908
2019-08-30,-2.707610908990436,256.97636974913115,0.4708567358321643,69.24613583631144,0.005558768437224116,551.7537978930682,44.719883767036684,-40.576578112961386,33.72100969521654,5.185873725149562,58.06612415906342,80.42182539535762,-4.090736365136382,36.904691586250536,-39.600293296452186,21.382663377586027,6.023774135843103,435.9417878830268,-1136.2478981703364,37.76691339257735,25.953648043645753,35.453695619164606,-0.22066728921328105,-10.518875462210174,-77.0121002693789,17.91476006642781,0.7210191045792786,757.0160855380627,80.78398036795024,-0.9382836087367702,-117.98775631492327,-10.245448702282452,3041280.324194669,569407.6508106453,2471872.6733840234,2.286261557159249,-10.24544870228241,-117.98775631492327,0.426616317412209,88.85880842750679,52.67898439497362,-2.8128626227546514,-21.5521035141442,1364.5976230601898,17.720788496306653,32.48036651543217,42.18286980822412,-63.9473454591458,-17.119000270797034,74.08921534100999,-7.961839201606059,29.352317504693623,1006.1609561086495,62.8871214929357,17.652791750973883,3.5629371555893043,19.715049989306006,14303.149365519275,966.4241357010509,47.02113537928314,214.01342483529942,-1947.906433005495,-9.437536347120702,22.089677998522426,76.27716336509535,-0.1722176238884465,0.4406879170697726,-0.720738425536446,0.03133598825617234,-21.752128718200126,40.603099679139746,134.4516197084489,13.841058861297654,-0.15483617191603027,38642.021503015654,0.5866462569007318,36.80230106281351,5.292151513229953,0.010668811158476399,1.7226852121591918,31.913434779160752,0.008713588868138666,0.5373714052582819,0.14764805341937404,0.19017151325402892,2.8225390199975777,-722.812344993477
2019-09-30,3.5126956177425384,149.14961130826913,-1.0439102635870583,53.80809244380562,0.02724358548297143,554.8516403044516,20.503681734326435,44.92003206275294,-41.03492141512389,33.68790538891656,-9.092839711396007,81.55262395823645,4.903488819078718,6.55038263393911,37.11189436258208,-39.822630629779894,21.50271714383534,533.2246586903541,-965.5134399217251,26.801314836547064,39.29230498047281,31.361589239398374,4.689603610834119,12.471550065769815,-47.122215031353875,17.814077011215574,44.610876429100045,512.0222091744436,-74.0658347125662,-4.749378842563716,-134.2561291738504,25.68994520569605,3060558.942265049,577116.4450229035,2483442.497242146,21.285378628189957,25.68994520569609,-134.2561291738504,1.0810050071022905,78.49199949659547,52.73586469656497,29.424337125445923,90.68087778877924,912.7390023267574,15.618630762687804,30.704257579168996,-67.06599377727451,-42.88784202672096,-16.597057989220794,-59.00557929894034,5.701745058972964,12.932891981864817,979.3542731584786,18.29821614487261,49.76768343570982,3.6891017860910473,17.52843542456433,14694.507084586034,977.0909037409612,32.545011102361805,213.29998498567608,-1924.5563636579152,-6.179148646906408,25.174525611763944,58.48090505322262,0.19152979579941884,-1.1779343158568736,-6.433523847069694,-0.25586404239799165,-98.10629040123456,22.67889173851262,60.44513335631717,0.5855040153562925,0.03576905231036975,-1065.29057001014,-4.680962479357309,-226.40823200834075,-111.74975822897947,-0.0008931378597538675,6.791678910596886,508.53416790591154,-1.0431508178281717,0.0013609765896172021,0.02468081923077925,-143.05085742174455,-231.54755321904304,-279.94415601114514
2019-10-31,1.5200469622462682,150.1457937396584,0.5639561598445266,35.53015593877983,0.00799225671089046,549.6758272735337,-32.12674394136569,19.88668072659402,44.624557477987274,-40.085664100143696,79.51376344950353,80.65081929467145,2.060339461164129,-14.345237239829896,6.489278812067666,36.7657041155126,-39.451153868125274,528.0685174468226,-970.3397673376207,26.62998152274596,39.2685816878357,30.823481208260596,4.664224251933785,12.505906931278105,-47.15809803745011,17.632949099993716,43.44310301179242,509.50678544708546,-69.79585749379294,-4.492545369389381,-134.5778274547511,25.37681914946969,3064585.3565677186,577940.0052668861,2486645.351300833,20.704887480977945,25.376819149469732,-134.5778274547511,1.0641816677389904,78.58133566136868,52.86678549029696,29.00918086170556,86.50966118277512,904.6038051380435,15.544979999779452,30.553048798755093,-63.330033757528355,-41.82344409720382,-17.094949335021887,-59.46775761263898,4.7173523241206645,13.206984293284515,977.021603517312,17.744594122292316,49.73763548309917,3.6439878225428126,17.475170956291116,14706.068320525957,964.5774668332215,32.32082448321049,210.55865627107858,-1907.3896165121305,-6.175417421945507,21.392961762919352,55.90745576275423,0.08817932999808398,0.7629498572251405,-0.46589995462421285,-0.1493520267466817,43.1702117900395,30.03843209522904,-116.76687512051426,6.324001337158251,0.10247690236361773,321.4727721054078,-0.11322806796684759,-3.4041960909926274,-0.8072055041843527,-0.004592206765576479,-1.1246809185512348,-13.578046846451201,0.047290032870588194,0.0031325455452655415,-0.08896356698037522,-0.03490488060474206,-10.031486158995989,-1.3884677186947556
2019-11-29,-3.305146011620011,204.48321410724688,0.8158997752639947,35.93163179186449,0.016611176323049953,556.8316239294339,47.80103867333949,-32.654983320317285,20.17054246383038,45.175869739682796,43.63882606278939,82.43417570770609,-8.025325768942253,7.891289430039109,-14.531986584762954,6.57375762179253,37.24432785974118,532.4157701911046,-995.1456920153344,27.194320537408306,40.16985998292121,31.1633052437698,4.62890297945818,12.797643426723626,-48.30264462142283,17.80608541594348,44.15102088453357,515.3686380956071,-71.44383888851732,-4.493851245831433,-137.8319249823288,25.81290623784373,3090901.836477211,583826.6214816412,2507075.21499557,20.992075176370225,25.812906237843777,-137.8319249823288,1.0795424784210523,79.97851363394629,53.299211773417696,29.55498463626213,88.35253272870321,915.4026861192738,15.758585166113885,30.917176837076823,-64.58434357019812,-42.74564209249402,-17.060054977781625,-62.268746869552714,4.215607309313352,12.393414589237823,985.9876687667564,16.741386989225756,50.87919571733799,3.634276216322916,17.701725250579408,14831.02572406466,975.6942822582484,31.57278051229059,213.42636333295297,-1931.680221257709,-6.317155651591913,21.692479360026056,49.263406407199064,-0.15096747990698203,-1.1517345530167962,1.416619142673504,0.027741997825274645,-37.99237075257162,-18.902931979482787,-27.1863553126653,-9.623539401170945,0.18226007005677025,914.5153654924798,0.37248041613464977,68.72389388612737,1.3425542124159904,0.0166348212090468,2.4893387902945676,2.1252568141986785,-0.01177686602500494,0.010346675942238592,0.15049319362581315,-2.160367336829097,0.45470850232764093,278.0437432217399
2019-12-31,4.954613329691211,248.62486695628678,1.5276812367468988,47.95942679948056,0.057936630602804934,560.1561311447912,10.663187568219245,48.30723889230134,-32.38141062013617,19.999042640312176,-17.09117403247903,89.04115845706026,6.440665663315732,11.404405963800063,7.938403580028481,-14.618748349322221,6.613005580612535,715.7894833310168,-860.286428166665,29.80338551726929,42.38807265078498,30.720904616280958,22.5988393763779,-8.498667288997561,77.31462675576762,26.411620737123734,-10.37869065792742,658.165827801724,127.5787596663202,-10.101280401354108,-62.482264715195946,-10.520539237678507,3066882.607815243,588607.0407026015,2478275.5671126414,-1.5579761055556847,-10.520539237678536,-62.482264715195946,0.25263012425598835,26.25639790831637,-107.46745509190748,-5.865373131399081,-119.73057232785976,1087.5494445793242,2.117064658560384,16.861642637507853,93.95146208843526,87.08049300828846,-577.7382613631563,1018.1499190050538,974.9835564458461,1054.151730178695,1138.9375538708032,1376.9283388913993,1.3973389467705255,10.756804517245724,4.24111744762995,5144.685535750582,1424.2006686931422,988.0996252902906,211.4106380994367,-2215.6917281121505,6.9896220086721526,16.483838025452783,155.38348793838864,-0.2109504815763529,-1.177392270749996,1.9277520842301286,0.12592809753181644,0.4511147652114289,59.860497176759566,-105.14023877929833,-9.58738342654516,-0.08664732699945366,-77109.83238906089,8.99612106423405,-440.750986800861,300.18909693592,0.0363335887542251,-15.168060750627376,2540.9869022815164,-46.95677981560273,0.4488963690418679,0.23975569243417638,330.60437434205477,-220.8661995063501,229.57440963005638
2020-01-31,-2.87377013502046,192.64978977039812,1.0926490273724416,31.62179656156924,0.029812528649239264,553.7669248920987,-41.20104981722593,11.62494292255206,47.73003894319454,-30.60215850103751,77.03283303742444,86.02222054319574,3.6030445816937298,21.00136402528861,11.274325977451898,7.8478572216654,-14.452005198320482,706.4664776571542,-883.9423792747668,29.956091768164978,42.98690637114149,30.31387576048484,23.08202660456473,-8.669809655160877,78.36650015672585,26.32696545114347,-10.856735920769875,654.3263785906558,127.24322084084196,-9.407233830860049,-64.40119946789828,-10.80801703039589,3060817.456802682,588737.4526457492,2472080.0041569327,-1.6156911888786465,-10.808017030395918,-64.40119946789828,0.2524338418995561,27.720594249767775,-98.4252632113536,-6.046422901439744,-117.38298711672857,1076.2134288349584,1.996144664565829,16.565194670219682,93.99010312150229,87.5681712606877,-586.42976310101,1034.3621550608466,993.1033598314162,1069.0080965368609,1135.1488239358903,1398.1157269885252,1.4170797282631735,10.825586675859679,4.1362723138988216,5112.910473857067,1420.498497970771,1003.6094560740144,207.99497732359868,-2204.427503874755,7.095554177511631,19.933604630924854,125.07369521149771,0.030740562410267458,0.7726303388975833,-3.592135500857026,0.09720189903388832,-39.82533800072778,-122.88779916185386,-28.981331909464465,-15.195769233403212,-0.03757411577834735,34.625877684717125,0.12204667320988705,33.56418035008028,3.867414331968064,0.004378760077408228,-0.23746486400865763,2.430414050490981,2.26075605041283,-0.0013396173885447116,-0.04088302013192191,3.071048761157016,12.256817291164765,894.5573887695056
2020-02-28,-3.984103162648814,243.4162713820304,-0.04452049692841341,24.905637736479697,4.897343691249324e-05,563.8062189777962,60.87376841657557,-42.1527626391226,13.000844426217519,48.78451722693099,-4.2808990861469525,94.07654471596959,-12.068681595179621,15.383246252748735,21.382099782830906,11.478719322409642,7.9901317834879855,722.1413463725191,-930.0797632926033,31.139297429321687,44.927782284101475,30.757604888737927,24.07432755162482,-9.063078273092238,81.77365830620262,26.870011061422495,-11.197363344192961,661.8365815960757,128.39927640196913,-9.153546179231675,-67.95070043116722,-11.396260537692166,3070311.6714322986,593313.9965380225,2476997.6748942765,-1.6522729505384885,-11.396260537692195,-67.95070043116722,0.2528811691522199,29.117804744363834,-103.42066883804164,-6.380993042210559,-119.58217512322804,1090.1858427206619,1.694468540050838,16.32877341388893,94.4853292515982,90.96511630609825,-613.0400544973276,1080.520402024327,1038.8237300518515,1115.7149808845681,1144.5485824669443,1460.6430634567014,1.4810614413825969,11.062272233519794,3.830463184162751,5143.411757851879,1456.5018732358726,1048.5958665931496,212.1094268180766,-2253.2264611415067,7.417907024376351,15.577035171288482,168.21197932729137,0.07662640820140015,-0.34506639987623977,2.350580848828507,0.09643326863975776,-26.419638241994534,-95.46527363395901,130.30362070350824,6.0103947775317295,-0.28891601973890013,13.3540790596453,1.066089500356508,119.04097776852814,16.198319192855877,0.035124673039856225,4.070104072330494,62.83651530421912,-1.2494823743800865,0.0030529864065760304,0.28043046396066984,10.646179123356632,-16.403008828826984,1.4911898305967952
