date,excess_log_return,illiq,turn,log_Mkt-RF,baspread,log_Mkt-RF^2,coskew,rev1,rev2,rev3,rev4,mom1m,chmom,max,indmom,log_Mkt-RF_lag1,log_Mkt-RF_lag2,log_Mkt-RF_lag3,log_Mkt-RF_lag4,gammaps,chatoia,ep,lgr,pchquick,agr,chcapx,grnoa,pctacc,chcshoq,ibq_adj,chtx,invest,chinvest,dy,egr,operprof,pchcurrat,pchdepr,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,roaq,roeq,chsaleq,O-score,sue,disp,RF,beta,idiovol,size,mom,r_sq,aeavol,bm,cash,rd_mve,cashdebt,cashpr,chinv,depr,gma,lev,quick,sp,acc,stdacc,stdcf,cfp,oa,ol,noa,chatq,cfpq,currat,pchgm_pchsale,saleinv,rd_sale,roavol,rsup,salecash,salerec,tang,chfeps,sfe,chnanalyst
2017-11-30,12.482081412027147,0.10434595849774951,1635.78101591787,3.611778755313377,169.53161279542707,0.08029134924680038,-199.41924153907564,253.09297162469082,-62.41120530806147,3.3659368073238576,172.2673838820458,274.9829377830349,735.2111402407078,323.5712474941714,68.86291145756655,55.32655550192174,3.567134379800706,41.357333440976284,17.34538384741202,2.2378911139434714,108.67801001908137,17.105242264330087,83.69426894407864,-1.0721595054863648,70.16500900366586,1147.2118198162696,91.1133839991428,3.991118387061456,-3.8215663161768103,627.1238465652797,3234.4853454124286,13.320090105657824,686.1936713095024,7.532116614599229,60.84825733103672,196.17011114671655,19.17843529096158,4.94156146494236,330.21853123560754,125.89462477601381,194.59469286413074,391.5177000792545,22.168392739918684,65.34385253670219,262.9832319339117,-6622.02424403175,-0.10180841676231989,416.1973702178691,0.12847792482364895,-21.576677627005296,-0.31575560905975664,37.29828084699693,-11.811455325490428,-4.362286930505434,378.672284761818,-1.9433230912504769,4.291611102546199,0.013300199773596366,6.488832602832275,437.39508419951545,-3.111970442902871,0.3284507847322402,7.850978554602065,-29.74058285078422,49.50087894138369,16.55066765341826,-5.489256959655151,0.5534774258522006,9.440844231952212,5.672968010314776,93271.54194768053,46151.37330287881,47120.168644799385,-49.5840896329845,5.672968010314776,64.89200670779064,11.818323311592366,13445.711043759416,2.319983402507944,1.218078943706665,1.2539364514148303,1104.0836395220176,74.33043047859292,21.208635414463856,-31.7915119766348,-2.0639188203286594,1303.510453923587
2017-12-29,7.593495918139935,0.11888512713992262,1484.8770978856628,5.005161962016152,147.55667388866627,0.15365180065016026,-107.6757610146582,83.53024679723899,254.8923788859158,-64.03826055935929,2.8390507784128816,440.24478235347016,1082.7238613858174,328.41190452778966,0.8665680551539723,49.960745056418006,55.66315104582882,3.5888361019821438,41.60894307070696,2.014921156111115,37.53399883576243,0.44468004929283467,47.49924272811807,6.815779188417437,39.067414634647704,4236.77837466543,-7.8170343210353295,4.320055678266906,3.3414382901745556,-10.927796324282307,-714.5059747287646,-4.5186628568263005,660.6650459238589,9.242267519578968,53.26685473964028,194.68725177486232,-46.695759012945096,-1.1916036541509563,242.59061473075224,205.0605635556125,436.15140813300434,651.2761114762835,10.414078538589123,44.36827777635837,374.3817861349212,-7501.353887196816,0.13390563771633873,443.2349456193894,-1.5789778598478534,10.10897186241209,-0.2596401610121859,13.590075323521887,102.32295181440878,20.166911844601373,-1303.2728815959836,-86.39355384466717,12.225972200496642,0.07536160149248605,-19.202605221427028,3630.964123883333,-17.612489044819178,4.345423323716602,-1.288240717792803,-74.30792801509506,-7.520340604508874,-82.26083507461817,-52.41844200280744,0.9807426778249848,12.717794919108599,60.92225744297488,23427.915273605846,17948.59946983913,5479.315803768579,-31.09759436901824,60.92225744297488,-47.384646687057284,1735.4099015699562,3080.7810694480795,-76.03257112780511,1.6031823369339335,-32.59137488704074,-27882.989600944362,-105.51580448218192,5.590275441527865,-307.6513408423313,-3.7225143318445113,-78.33364835447742
2018-01-31,-0.3453974198548978,0.07624419315949688,3015.4563305769134,1.7280949512216366,153.8923211170423,0.01820440478915887,-126.90108421493753,171.1524639348961,84.40559842254186,257.77861043554907,-66.95298186633347,604.2999377941155,1253.721034646488,304.0213947605086,-21.552586320964277,69.77698122954256,50.52895012891065,56.29620975501036,3.6296520440820506,1.6936515890149875,37.489486268239155,-0.03235775135485408,48.02344642955899,7.1503235888633,39.2030113683502,4269.194878288684,-8.290663911258708,4.834766062993777,3.5537395077524776,-10.16648178038189,-746.6154278983631,-4.76344786175468,703.1065119197266,9.285238096854664,53.35194772326274,196.10248777808678,-47.60397577185206,-1.917878819208397,244.16280162208307,221.84283181282694,456.12990834712537,672.0283188663605,10.140061479265647,44.01767271978978,393.32741982635116,-7578.5141503985105,0.13187974686801854,427.1568986646107,1.7205708892551002,7.173799799574198,-0.13517811203249863,25.55980225443318,174.62765240130875,9.109756686096262,35.15117505215676,15.788107715127126,1.8264312203939141,0.03245417295209574,-0.18345447469534548,163.12308901910046,-0.4113316186241711,1.5523423483487306,1.3722435681708731,14.972169395406809,41.91092941733859,10.874360781660016,-1.2448403419975307,1.2081725053313903,15.065305020618723,1.0710182517182432,45630.172606294975,18971.434804389253,26658.737801906653,0.13559673370248504,1.0710182517182432,53.72131383972828,105.239292715592,77.16635807346029,0.02282111665764719,0.3108805186328638,-0.8480674925680773,302.13413050681265,36.310271234422544,10.344334251067721,-16.284955814903014,-1.883889996233318,-879.2065757224675
2018-02-28,-21.414209142592735,0.10883808477760591,1322.826629078948,8.936063441398444,151.11510448044254,0.4846929302838359,-161.09844706394227,97.96965685520067,174.53559660138095,86.34285407750508,260.09763727769206,372.2025763979459,1296.059299842988,318.6793047082714,-19.853943512346945,24.11025701454836,70.26070064190378,50.87923518901066,56.68647555643956,1.2161603473639813,37.4440967935703,-0.09244404909585535,48.94988776564081,7.508912400249406,39.82051099221547,4255.480195522618,-7.938898632270029,5.946428947578248,4.087525550539414,-6.344566481752119,-767.9885760413744,-4.841469207885564,787.2344868449818,9.324885238634325,54.12152607230485,196.11414577630214,-47.459475311911525,-7.091522921786186,243.84682129903456,256.05200700334325,494.56324880468566,708.7013359923849,9.972311815579046,43.93816042557896,430.1380809410495,-7596.327194160973,0.12081852296152164,422.27157320527976,3.358611251640408,1.9530998470225143,0.1519872400035851,15.75701679247959,-92.71080056864481,2.6277025640293914,11.604403172441835,9.443781190946083,0.838958845665303,0.06324697752455744,-0.46941154190509593,114.1047650615883,-0.11686453204885794,0.29784515594053573,0.17661501282395875,11.261551585224197,20.603373443176224,3.3319775198856405,0.21155755483806615,2.350683794405711,29.08116453360668,-0.25574941329836065,28429.228607713245,14649.489254169632,13779.739353542682,0.617499623865271,-0.25574941329836065,26.39313671990385,205.2877616530841,116.37049293301243,0.04447399274238201,0.39414883867615913,-0.656872193668228,177.54177172536583,14.218668041562523,3.272345239197648,-5.759667305429048,0.22409136747778646,-1122.903010196665
2018-03-30,-3.653697896125199,0.14785604968683813,2098.563008533422,-6.115384864914313,187.21697553653414,0.22713622635316696,-493.0985797196534,15.921364459429572,97.65429858655497,175.15715106358505,85.3332303708901,3.2188232920703115,1294.008801651922,314.3555710929744,-30.587715870286054,124.12469457181527,24.107192372913318,70.25176984251976,50.87276795714229,1.4475559018440614,-33.14382042332226,36.91500256132646,-69.66969490524994,70.41953549195428,17.79438255688357,2740.0735414535247,109.79666759142731,-1.0007597687007814,5.476514928462302,66.7832131267845,-930.1427632708952,5.563596557151128,-6.5356337953544745,11.133473023921056,175.49132810435273,163.20392267768278,58.099788551126245,-3.2699299582349184,164.410556519276,136.69496082613998,92.12769332423457,87199.95707356253,34.59820992361695,128.14932359864974,96.66909538444028,-7219.2125000185015,0.09015040578043249,695.0465462239413,-0.011038850893577035,-16.006577785879415,-0.102033093123854,-0.29091814855564735,666.8419222267269,-48.7126892594099,1259.1111955879387,-82.00545452828737,25.750991337387518,0.5362804475463103,40.79271019402798,4422.137925770205,12.262684796119075,-2.6057617075486235,-9.64895199258578,-216.7419125607887,423.09920734550496,-164.51978105892374,0.5029354584192021,-0.38462772420697533,-46.52848192147587,29.01682019031705,101975.51537915412,-75824.1496795835,177799.66505873622,-22.02612843533193,29.01682019031705,141.14273618727293,-1844.0946267862519,20701943.8261177,1.8767751866910443,-10.519454107130048,-80.29849795625903,-3607.652482323534,-129.71534188592204,85.07760901476593,-63.37981563260291,-4.325029586181827,2521.544584696477
2018-04-30,-1.1423375035646486,0.18852356999929404,1548.2735222351382,-3.874710781009952,153.89486716615562,0.0920336976767881,-614.0434843194087,-277.9992375732895,16.212628301579947,94.76832116073292,171.84600627257643,-207.3861530742724,874.3327858732857,307.95538461314266,0.0,-83.49460841530126,121.9315969844346,23.681254362641162,69.01052620858911,1.6099268068193795,-63.881442029911454,44.63202526724529,-87.1131266056436,102.39001463742089,9.828774600433105,2142.3758536264386,103.70566594041415,-2.425112141392643,5.124976765401576,77.07887388434095,-4914.463777621176,3.7123415464051917,-8.6358472775264,10.917458053512465,173.57374875431543,163.24627865339366,84.23074587143974,-43.22086956872195,-128.47071159696716,111.18103260144477,62.44373706828212,83551.4800251404,37.4444007097982,129.49730416733007,43.818465848546,-7305.286784123005,-0.03160398959700603,757.1423292060648,1.464027273863472,27.92315387393006,0.020260829130499758,-40.43314426421466,-33.79567478052729,-4.798695112808218,-199.3092384309807,-44.89280866550621,4.738408444320015,-0.0196660289494055,6.316643089107302,7376.749069375441,-0.9605578386565043,-4.044194784039604,1.380024353438202,-68.23728960152016,-35.070806592072586,-47.32037834837581,-6.296406988859488,-0.9050437199242651,-12.233404316926908,6.065628588530188,-73814.03313305695,-38270.15450386563,-35543.878629192244,-7.9656079564504445,6.065628588530188,-45.0208438486834,-28.652565870390788,-825875.5188841,-0.028039647099828535,-0.48134690618120146,24.158999039636825,-5755.853801495727,-47.974750994189435,-14.079393364179396,186.46700957523413,-9.745243699288489,-356.6041317637104
2018-05-31,9.339317024005425,0.15102061283666685,1268.512062896369,0.4707014076649201,153.01458713652977,0.0013606948823070585,-744.1048619289388,-38.89330959272039,-276.8927555294605,16.429691542112284,92.50805869891697,-314.0708818320492,707.2549002244662,295.51683183111385,-45.633383074205334,-53.23327761406448,-83.24118207324045,121.56150508039573,23.609376024836592,1.4751684248118981,-57.025508792321034,24.171370064316733,-22.33220243606268,19.21415030910036,38.32674442424912,1407.1228431489494,68.0435557539117,-2.250428895334222,0.834395468924,-55.6385312937414,-2802.052954877643,15.987970947728915,-2.3731798470821115,7.257788792264245,85.72776730510137,146.65679323791036,19.819890464864738,-19.776132854312202,-268.7984151727348,100.68927324865487,11.875476066160314,-34.41838500397027,15.457354041395583,49.29839157127955,58.33721707592543,-6489.5660204954265,-0.010844452224283218,672.4805121413132,3.2204763787254116,-0.36366368619184186,-0.3562849397019896,-6.8232163644365755,191.2992116273365,26.858723202671513,-1173.565971752947,55.677273014607636,-8.780107949691882,-0.009260986103782898,-38.34737203887997,-2179.8953553903284,9.63062615234515,1.6616667929947084,-5.92120417747347,88.06268608364917,-88.03465038238346,2.694549753717979,19.877756958552183,-0.9048193331210967,-10.052750222327688,-46.684048382430376,143126.8939722171,46544.698029812425,96582.1959424084,28.497969823816064,-46.684048382430376,-50.929772850259724,-12.137011952781847,2345138.7482371144,-0.002460463183236339,0.12421929908080287,8.517643497141187,-1312.3954800995452,-58.141539331544664,-8.78918736121932,-28.98857681862475,-1.3830054576512891,372.04342622563405
2018-06-29,0.7441056332051579,0.07901833398938256,1429.013884994782,4.251470239013644,166.96948092268008,0.11103941519114727,-1870.4160529447663,-13.720832911491758,-38.94639794989388,-277.32134304094814,16.32318257885261,-214.29854274794883,486.43673550898416,285.8786953426205,-20.556671560704252,6.473296439302377,-53.18850964355817,-83.17117814053162,121.45927463135978,1.3491043828770377,-116.02176205862172,6.962600826550104,-50.121669038171035,388.97431628211774,4.828916704512896,-594.2680545529574,88.90202682745078,5.74812465475719,6.065352418476876,-138.75278925445343,-1514.0178861333138,-57.45796034914732,-30.49966403959538,2.960146354183904,45.546404598976686,78.57111169303343,36.99497507068396,72.42134146804403,293.34741530617816,-529.9824394885159,-394.9381208038547,2550.2187187920213,0.7171732548481804,11.414014387674447,54.07540796457718,-7408.4108844460625,-0.10401652336824677,867.3679298374543,-0.006776569208888361,28.743033681848658,-0.1613625915330381,-1.88477636282596,14.176266700043698,3.0337214679092313,1517.9295653889453,90.85372343289077,-25.652872624306752,0.0006161369235144765,-17.881148066046087,-3335.9966096523294,-91.8178494266006,1.595126010973246,-23.797774051982373,63.911793060678974,494.0498543405615,-9.24631860029831,94.91036170385847,0.251636120789442,1.0091472399527674,-116.63718424134902,33445.435480227694,76185.26430295222,-42739.82882272685,-33.49782771973626,-116.63718424134902,60.43495008906484,75.83205544552374,114231.73668795452,-0.003950479507841997,-0.6222441606525813,-17.678878192407826,-1006.5217744155052,-900.2751624781808,0.36368010179012344,944.8910739125483,21.84625537948496,-2198.5674248841506
2018-07-31,0.5023363213361814,0.09839173467825114,1121.952321797983,0.7820147418262899,174.8724871087909,0.0037387022753074977,-1909.5470552254203,121.67953147404596,-13.881144709814116,-39.09164967371797,-281.3594853756262,88.10035568654433,342.9551947799616,309.4870925532693,-8.517390209343839,58.99708090199818,6.5299184205817165,-53.65375000842519,-83.89867717225546,2.1297035503681587,-117.37431307641552,5.712079188700912,-80.67417243612802,289.8260404034556,-12.565785280317547,456.8046812584961,92.1246361963087,19.308755862627777,5.050590206917311,-114.56463940704998,-1616.508339198006,-8.556999202881627,414.2278502126082,2.9589287376408606,34.416664722325294,77.5259789564278,-50.507877689703555,-36.376562845970696,0.0,-629.9142230676513,-535.3280972703692,2226.7318471360245,1.0704556152922462,12.598151438926868,-113.37973561308262,-6429.781461930311,-0.15136152193682728,815.3362073892409,0.11087777207998784,-1.431006817281684,0.40732145409888076,19.58708498100168,75.19154386126502,-9.368710368201164,-2.120299221816367,39.969437346124096,1.268606224923559,-0.3532005461358291,-11.159903629122077,-1009.4426585142555,5.510833096548623,-12.272255173410002,0.04574140847873309,22.293117060111626,-98.46671107031625,16.796619766792787,7.91543285194606,0.023791839741456045,2.496640599397267,-6.804217252137908,-16037.043574231677,-14919.477952263784,-1117.5656219669618,-17.394701984830448,-6.804217252137908,-72.19425061915535,-95.63571740458362,294654.4657827988,4.315964326452647,-0.14592523651915457,5.65310341297587,216.39096231086296,156.8731416998553,32.688363017786855,2.5225773874749393,1.9740535360187863,682.8541392791415
2018-08-31,11.160492060906966,0.133107472991948,1415.3929358951216,5.132496106705468,154.50960277294533,0.16090939940786897,-716.017861572253,20.34559898219525,122.23541348742134,-14.685063713453873,-38.68690190267423,141.07920376194693,418.24450525712365,297.54287775198355,35.4106439385021,10.824680965903735,59.13535191303329,6.545222540856589,-53.779497895372586,1.8581962673064913,-112.59177501141617,-3.394813397017351,-75.95900346261278,315.97502643761754,-36.43480874867717,379.1942374331351,75.83876570497924,18.65572713256713,4.291489437636741,-101.67342141036777,-2003.338545178081,-10.694417123626067,394.42034729882226,3.8974512617250405,-4.115086152266329,83.04493409607954,-25.488436163756276,10.977229003051638,0.0,-572.4214176965457,-347.29296277703133,2260.704960600203,-4.643478164425487,-4.953119097288717,-91.40003060162884,-6267.456343723655,-0.15060202823917201,817.7237278726125,3.2935564985870585,52.64566284002717,-0.7078881078316144,5.29411189100847,-338.9650402485596,-0.12668818048143748,107.09486937841712,-4.133385374906766,-0.21659157165822762,-0.02490384150118441,-6.7442085085914485,254.56132671064915,-0.2468953871047006,8.279769871865028,2.13460821852739,12.133726989299703,19.824788142535454,13.018460147859969,-9.868023382400558,-0.6748004909191216,-7.957873080792069,9.587558921240198,83410.88460878748,-26012.922315843403,109423.80692462996,-23.869023468359643,9.587558921240198,21.81550652913029,6.946384160214151,4891120.007201035,-0.21475892351387316,0.02995636834248927,24.46271088517448,198.39944415786158,56.337004356307716,-1.8306257998898445,6.600560277077079,0.11587634945511383,-156.17953272446834
2018-09-28,15.545725304631752,0.10274131624223008,9179.646009858812,5.5294161229950625,183.20842480362603,0.18671258956140868,-275.32116109812796,14.918602134009063,20.530942608378425,123.42569425657257,-14.315563395520352,257.93029503103884,539.5552137294844,298.654027469673,3.741152060792615,71.04116406071036,10.833361266134121,59.182772489256415,6.550471147897136,1.8852327924741292,101.37009014237248,16.74926433214373,339.9211784519987,-110.55663777153408,217.6116076914735,-413.58935724425595,281.12483251213644,-5.320769699096586,31.78797804578623,28.014803389108383,-1657.3866158256515,50.43209234520984,-82.37656377320972,5.94361646739565,125.21872110833773,166.13490445275048,-88.856816782375,381.58582909215914,71.73186420053547,-121.15528211583741,515.2322671286352,147.1553593511526,13.678337515628401,44.39423064887162,378.5858242516623,-7272.508031738547,-0.2716698995043711,374.0767666481602,0.006581187260792376,-1.3441840695714973,-0.549074330561286,1.8156360800571747,44.30266579264003,12.695378610137595,-1746.4255255165804,-26.106453979449952,-22.199772832219935,-0.5216187597591205,28.141172162500666,10892.30573490025,106.83205199694493,2.5033761488275275,22.818972092868464,34.17678743233773,-137.3437700224813,77.93062808298419,0.5474406962553062,-0.5788741324498652,-8.207639138626234,14.86025507089657,326432.5433975551,54345.547741743736,272086.99565581186,254.0464164401506,14.86025507089657,-143.69206398832375,-152.80572098420222,418262.89514388144,-4.128945487717999,-0.38630363915069665,-4.755731173806689,16262.303499451285,-37.818960014997174,-4.855494038388315,-329.0583122398047,10.697318269542514,512.8264656161809
2018-10-31,-37.847492952814854,0.07315271244420404,15607.809530344894,0.09864472860748089,173.68963340669285,5.8969629575378515e-05,-291.5510618228104,138.12692219813547,11.627192143499071,16.105616933599464,122.7435941721695,366.204438509763,460.85453267503107,343.71415807663885,37.24565031111357,77.35656583879253,71.82169311565717,10.952387373641692,59.83301343182734,1.6550072354912777,128.668517706923,13.056036854926754,385.62527172057924,-97.47501400839003,228.19449317646183,-625.9873264282572,264.16185201653224,-3.958858200251407,31.56657931067356,30.16473676042656,-1719.9856329625416,50.51268414102813,-130.0732295414028,5.959610445425336,116.8431656086164,167.61098988761339,-79.1303354180347,489.69541763077626,115.18259016268028,-128.43950682790847,580.4195181136909,188.71264513981444,9.183489963880339,37.520855903298624,441.10249804137686,-5845.182188561276,-0.19625543467157366,440.21866492453177,-1.4482008063186882,1.0117557445718148,1.285827504572726,24.896384862704963,39.05470433715266,11.685366268312691,54.89925295066223,-31.850716148143647,7.950750729429046,0.0659718053846012,-10.56611130653566,340.3017229557081,1.850336011051251,0.48141657326783616,1.6671863660245094,-5.817242897984897,-0.13715848673018627,-9.271506936330297,-11.571974206881016,5.918788663432796,72.20581464198779,3.8545862009354224,8422.709256307222,17672.876939307433,-9250.167682998814,10.582885484988395,3.8545862009354224,-3.4939123326835215,-10.914875697905572,184495.94379499927,0.6810305913954613,1.0305430353361622,5.247856527797241,-302.8654406210844,44.20939282546669,19.722880849488547,-142.30130026671492,-0.5787179375914135,200.60181958030492
2018-11-30,4.824074906435268,0.17416249073732115,3723.3361925353747,-13.289883079232045,125.41689166045579,1.059913882199276,-918.4099290718273,247.09256285182315,183.45801706444084,6.700453259885028,10.82467493995652,-82.37639029364391,1149.1085202924685,395.31888384218877,-60.7010727929073,1.3925095084650643,78.6571089327179,73.02918217573581,11.136522380235306,2.6945760679460107,104.66888536399601,20.750548149087532,126.15426251981889,324.0486329786281,177.09158076270336,1119.3120966746058,79.6874027797297,-11.510980885486964,22.990128046259606,-25.917301508786892,-1783.736186103904,3.809933364118302,-280.55697990327997,7.222016618081427,178.696774984627,165.01475785804362,277.67384914385264,69.17910798382738,132.65168370969408,154.85123758575708,282.96260808366486,178.3876504009831,7.130688326512015,35.65050377415798,244.38916251854738,-6159.626449887757,0.013870446472069996,393.1230813486407,6.9090333185030985,-15.225538537342572,1.451390245143891,38.51504587394493,304.862582439158,26.9280270106359,-415.34925742142605,-34.257058556323955,53.37233222905269,-0.09289815551115752,-22.08863778959501,4275.269355277418,-15.439791717202494,3.4742190493341525,5.2809766966097555,-47.526309393854035,371.9509214278255,13.983721524152543,-8.78528814801161,7.074470201511605,80.02398614323596,18.879774248659455,29221.2510340726,12566.002698299475,16655.248335771263,-51.102912413758474,18.879774248659455,383.6899054408136,33.35727859054455,271466.97349822894,41.49718744290522,1.1154536507314425,-0.9245808552295629,-47.12594790798903,669.0390249156021,40.89386361997549,-47.83871578251075,-1.3407299339482464,-638.9015115820494
2018-12-31,-25.51451076752855,0.11071656563367983,1352.8638584722478,2.740265733764843,66.37725613858255,0.04583725965166361,-1563.2611867213323,-485.6376567266741,219.48482669234596,155.18522743262037,8.034298098788774,-44.452538873220334,398.6056463659681,353.64403968934766,6.723131085191963,-179.91637957241898,1.348577161403495,76.1755521551984,70.72518112047302,1.9230010057428397,78.08386494338838,32.861085521198426,17.75855483136133,318.76349460242403,115.8690860363381,5535.78630470614,36.56963227815669,-8.003656916029438,16.956072848367075,-26.393742296958802,-670.2275759558747,1.9123346646477475,-256.9262848480405,8.209538716778827,175.269000421481,176.750935203305,276.8031089379524,72.2128191454521,-73.93790562304761,144.69344680867073,-530.2187548175451,29.49213710266646,17.297484412850128,63.2017813090149,193.3161483186246,-6247.480063073711,-0.11766181198448174,357.2428618112875,-2.173466066163197,64.14154864525074,-0.28400785740542034,-73.49027769351778,-50.049705671949596,97.75584235060137,-109.56433162900316,-32.26317655315847,-11.584646612262475,-0.025816777156939558,18.047591412774043,-20769.241709940416,-9.315623354203899,-2.2048407168813355,-0.7105800691017521,-32.438178533365544,-66.7267110037742,27.605115447606067,12.628285179366861,-4.401590752684729,-52.81083450116046,6.293193467782707,1458.108717776835,-1475.4553942973725,2933.564112074673,-61.222494726365326,6.293193467782707,-80.54289248657005,54.358237713177786,-259675.44206612185,-6.025109735204829,-1.1155423413704497,54.00216542997053,-5951.644806228636,-73.96315973106039,-26.027701907925575,-425.6312463413519,-1.8484253229188283,482.86481776042785
2019-01-31,14.46597246985557,0.11061298619367906,1276.2513785967537,-15.305422465630311,66.54444218825975,1.533214102964491,-1464.308285253055,69.67969764239245,-361.61619345022774,42.83883157990201,-21.967069177692267,-609.3460265464807,59.312307190137616,206.91718149537252,32.075334849212446,35.72299742574436,-170.32223476368995,1.2766635057207896,72.11344685940074,2.0179174098639154,84.8988127596283,33.832887306552045,57.134201710639395,59.73237803039258,59.11220177859004,5710.185873202658,23.40982159469512,-7.982022042592617,3.5266546660369817,30.11253001644082,-687.012967781272,6.199902577389716,-18.7638277160328,8.214339481947242,69.12064436024241,193.47672430673435,48.171855028097944,75.58977183198573,-12.06231666503355,88.14408968312179,-386.2795198354902,92.72520585320547,27.32018775943066,78.83864088923922,257.2426744233717,-6113.03771050689,-0.09623809425788481,559.8437158924572,-0.457960044733575,-84.15176074762047,-4.899134742045211,-120.29756841061635,-393.3699772592918,-35.94892976945937,109.17817821995754,-3.511112521950281,-49.89259618395337,-0.16452139825956336,40.91731136256111,-4083.515162343688,-0.05499521513021577,0.11048873456110186,0.8700729396410622,8.664966315031734,-356.68623907863093,6.036108332601543,-0.538408613139187,-28.03736694741863,-334.0323808780089,2.155754052872183,-6205.447178147733,-6105.555113393813,-99.89206475531682,-56.7568842577481,2.155754052872183,-387.6526364285696,-1.275886127163451,-238768.80710227042,-38.39594199838978,-2.8677697275076355,1.090157843841098,3.067738000427198,-634.5357876283297,-73.05783334624232,-119.14661298031032,-3.560299486509251,-30.27686176635899
2019-02-28,4.759799999117033,0.09680093195199314,1033.841960704684,12.162484801034996,148.4864938665791,0.980118296684646,-700.1991542331687,-350.40485739788255,67.7134750861797,-353.2847268192782,41.62883223587517,-433.3286333978855,-421.93351734986777,196.44314788999475,5.065179715889318,-208.6882906568561,34.84709375507274,-166.1460490744399,1.2453605823533493,1.4734972335778886,82.35232423966869,32.88756251677182,55.86273918911969,57.734283568351756,57.66534216551513,5572.080920585657,22.79186297595797,-7.793937230694634,3.3984546539699827,29.16686451812523,-673.3469590773815,6.118284374758456,-18.149043128245765,7.965946172266493,67.25475268305863,188.60494663405734,46.65804366164535,73.08195398273452,-12.653986292501727,85.64209269646835,-374.0830917417617,89.17357486392359,26.57003418219638,76.78138990445281,249.90371284754553,-5966.001163076854,-0.09653438155759891,548.105597926791,2.6649846361999536,-6.068216735228901,-0.06281626452078726,-52.36370657975749,134.5887868900811,76.99819582929342,-44.299242031737776,-25.688413520039603,-5.058251605476556,0.0,-2.048600408683228,-199.70709682544418,-0.018935939682323877,-3.522631013578689,-3.020943444929017,-40.36885754040941,-86.13597104089558,-27.207557137729964,-0.010018732699972333,-0.005495062093091113,-1.88798496642967,-1.1715481157979681,-143879.60640066303,-64674.74727515271,-79204.859125508,-1.446859613074892,-1.1715481157979681,-97.71885802561928,0.23651695377126036,-756864.1646107733,0.0,-0.6734410524033017,-1.8570872627184585,-561.4556827764645,-69.28485142459795,-23.631621948510656,12.837174533174164,-0.8549862265852326,567.9651363482876
2019-03-29,-8.846790577079858,0.08188341739116295,2380.9543996740886,5.072278613708712,104.40974635666623,0.16928260691363148,-612.4567301862363,206.41195995796338,-355.545343817891,68.66989609003284,-358.07815070592443,-13.288553910783747,-405.90855105656726,220.75641308095948,2.216181652439576,170.24226377118197,-211.62583431875177,35.337609342092506,-168.48475850500472,1.254560365510965,-30.842470390035228,7.993629148356874,-76.48213323838856,-24.34259160605103,-49.19526615264789,3186.0730558361715,-112.36801621112896,-13.540155197776219,-13.597173691187539,-73.78628441051089,-12486.580853800071,10.839028420171477,-2.257294564845435,15.699261423435637,-15.085680243273238,149.40973292400503,-7.825138536524896,71.93853352454337,-289.39832633581466,164.88984090651147,90.45083061085298,-173.52615448657224,4.632952847613451,20.32021118997693,-80.73360722955182,-4274.365558624256,-0.33222402777849047,401.224970863053,-4.3377429390480735,-2.4886541441131556,-0.13858398863378874,29.32424549814459,267.1085507487136,-54.468553451905564,1814.4914387670647,279.5883389292469,41.908054787005625,1.8927854130939827,-31.22271137881293,-9541.165968828149,-1.085531373052651,6.753599542012324,-11.011592273294596,381.0930920552696,21.640384018727673,267.9109161205022,-112.49175870315261,0.015135322170027055,-0.12777627480880938,142.6094147357757,-204120.2653528843,-41801.20888016932,-162319.056472715,-106.86060831816292,142.6094147357757,52.715536313847224,46.36823020558837,1591132.152960211,2.952261065647375,0.14380192723159269,53.152017642099885,439.9326070129573,333.45010658562796,18.672598730783307,-24.514221000851762,0.5795931601577706,-686.703198683466
2019-04-30,5.32477196946443,0.10372555206699163,1761.6931898267603,1.7888285716388739,95.4972592896912,0.01952954256850767,-1130.748116739871,91.35089816925924,207.39687326476985,-357.2709008821546,71.1879443788312,-187.48690911600278,-695.8324065326599,367.5327820584306,-7.401877596010259,75.2489678171424,181.69689071009557,-225.86492471299016,37.71527469357532,1.0220244794967241,-46.073734270330796,-93.39577600476002,-143.8774379739577,311.7148050313513,-37.33577575983995,2402.5319456159095,-137.05521270794765,-15.799153214950637,-4.434290079196257,-222.65633194028598,-6447.223148864357,-12.364513781236056,-235.87159062640413,15.880748713286863,32.348001964947585,128.65303268584333,238.04545272208725,149.61627408141652,-78.50217771758531,234.5917745460646,-104.20480453810295,515.3103642720772,-34.768874450376686,-49.2696311495524,-147.7943450461127,-4010.8993943472105,-0.35460479886185675,578.7428155175974,3.774555651923862,33.58179280289522,5.1414593596640294,142.14276635515853,-77.11539047715598,8.604938909454177,207.90247211023552,48.75157341946169,57.87745393860544,0.15258895247561344,-109.46133261508882,10267.112687621393,-24.201958670990038,4.208617465360646,0.1661821617355912,119.51981484352086,438.332845416227,86.43169252841494,-58.52432612766427,28.471381084426923,365.1358358323922,42.036707473308866,1602.5655550435185,8593.516645777505,-6990.951090732589,11.859490392807999,42.036707473308866,417.8635119068422,-10.101324843123422,548596.2496851608,38.841000312879885,10.526214737331493,-25.190291434509348,-4781.940016612345,672.7977576061794,96.39150401729876,-154.26220571909323,-18.610943162628022,658.9656613626348
